Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,22396,0,680,771.3215816029536,272.74953000232927,1636.67715399788,202.6902571887837,186.42833814075462,0.0,680,810,990,1100,1200,1400,1400,1500,1600,1600,1600
,Aggregated,22396,0,680,771.3215816029536,272.74953000232927,1636.67715399788,202.6902571887837,186.42833814075462,0.0,680,810,990,1100,1200,1400,1400,1500,1600,1600,1600
