Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,22251,0,760,778.6870812963485,386.0865080023359,1372.1985670017602,202.69178913307266,185.2707686996663,0.0,760,820,870,910,990,1100,1100,1200,1200,1300,1400
,Aggregated,22251,0,760,778.6870812963485,386.0865080023359,1372.1985670017602,202.69178913307266,185.2707686996663,0.0,760,820,870,910,990,1100,1100,1200,1200,1300,1400
