timestamp,cpu_busy_percent,load1,cpu_mhz_mean,temp_max_c
2026-09-24T01:40:39-03:00,16.1,0.17,3718,70.0
2026-09-24T01:40:41-03:00,17.7,0.16,3040,65.0
2026-09-24T01:40:43-03:00,22.6,0.16,3823,68.0
2026-09-24T01:40:45-03:00,24.1,0.16,3700,71.0
2026-09-24T01:40:47-03:00,22.5,0.15,3700,79.0
2026-09-24T01:40:49-03:00,23.8,0.15,3878,68.0
2026-09-24T01:40:51-03:00,20.3,0.14,3835,67.0
2026-09-24T01:40:53-03:00,21.6,0.14,3720,81.0
2026-09-24T01:40:55-03:00,20.5,0.14,3543,66.0
2026-09-24T01:40:57-03:00,21.5,0.20,2976,66.0
2026-09-24T01:40:59-03:00,22.5,0.20,3438,68.0
2026-09-24T01:41:01-03:00,21.0,0.19,3700,72.0
2026-09-24T01:41:03-03:00,22.1,0.19,3700,76.0
2026-09-24T01:41:05-03:00,21.0,0.25,3798,68.0
2026-09-24T01:41:07-03:00,21.7,0.25,3810,70.0
2026-09-24T01:41:09-03:00,20.2,0.25,3720,77.0
2026-09-24T01:41:11-03:00,20.1,0.23,3389,65.0
2026-09-24T01:41:13-03:00,21.4,0.23,3807,65.0
2026-09-24T01:41:15-03:00,22.1,0.21,3883,67.0
2026-09-24T01:41:17-03:00,22.0,0.21,3849,69.0
2026-09-24T01:41:19-03:00,21.8,0.21,3700,74.0
2026-09-24T01:41:21-03:00,21.5,0.20,3850,71.0
2026-09-24T01:41:23-03:00,21.6,0.20,3833,70.0
2026-09-24T01:41:25-03:00,20.0,0.18,3771,72.0
2026-09-24T01:41:27-03:00,20.7,0.18,3373,68.0
2026-09-24T01:41:29-03:00,21.6,0.18,3386,66.0
2026-09-24T01:41:31-03:00,20.1,0.41,3813,65.0
2026-09-24T01:41:33-03:00,22.2,0.41,2573,68.0
2026-09-24T01:41:35-03:00,20.9,0.37,3700,71.0
2026-09-24T01:41:37-03:00,22.1,0.37,3700,76.0
2026-09-24T01:41:39-03:00,20.9,0.37,3786,71.0
2026-09-24T01:41:41-03:00,19.4,0.34,3780,73.0
2026-09-24T01:41:43-03:00,21.0,0.34,3406,65.0
2026-09-24T01:41:45-03:00,21.7,0.32,3379,65.0
2026-09-24T01:41:47-03:00,22.0,0.32,2952,66.0
2026-09-24T01:41:49-03:00,20.8,0.32,3798,72.0
2026-09-24T01:41:51-03:00,21.2,0.77,3344,68.0
2026-09-24T01:41:53-03:00,21.2,0.77,3700,75.0
2026-09-24T01:41:55-03:00,22.0,1.35,3702,80.0
2026-09-24T01:41:57-03:00,18.7,1.35,3764,69.0
2026-09-24T01:41:59-03:00,22.0,1.35,3828,67.0
2026-09-24T01:42:01-03:00,21.1,2.04,3418,66.0
2026-09-24T01:42:03-03:00,21.3,2.04,3065,65.0
2026-09-24T01:42:05-03:00,21.6,2.44,3331,65.0
2026-09-24T01:42:07-03:00,24.7,2.44,3136,66.0
2026-09-24T01:42:09-03:00,21.6,2.44,3700,77.0
2026-09-24T01:42:11-03:00,21.5,2.72,3700,79.0
2026-09-24T01:42:13-03:00,23.4,2.72,3831,73.0
2026-09-24T01:42:15-03:00,20.7,3.31,3806,68.0
2026-09-24T01:42:17-03:00,21.1,3.31,3355,67.0
2026-09-24T01:42:19-03:00,21.3,3.31,3410,66.0
2026-09-24T01:42:21-03:00,22.4,3.92,3426,67.0
2026-09-24T01:42:23-03:00,22.2,3.92,2454,67.0
2026-09-24T01:42:25-03:00,21.0,3.93,3700,78.0
2026-09-24T01:42:27-03:00,19.2,3.93,3700,76.0
2026-09-24T01:42:29-03:00,21.4,3.93,3830,73.0
2026-09-24T01:42:31-03:00,21.3,4.10,3854,72.0
2026-09-24T01:42:33-03:00,20.8,4.10,3798,66.0
2026-09-24T01:42:35-03:00,21.5,4.41,2582,66.0
2026-09-24T01:42:37-03:00,19.9,4.41,3828,65.0
2026-09-24T01:42:39-03:00,21.7,4.41,3407,67.0
2026-09-24T01:42:41-03:00,20.7,5.90,3700,69.0
2026-09-24T01:42:43-03:00,19.9,5.90,3700,75.0
2026-09-24T01:42:45-03:00,21.3,6.47,3804,73.0
2026-09-24T01:42:47-03:00,22.8,6.47,3760,80.0
2026-09-24T01:42:49-03:00,4.9,6.47,2159,64.0
2026-09-24T01:42:51-03:00,3.7,5.95,3012,59.0
