timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-24T01:40:39-03:00,scenario_2-service_a-1,67.19%,117.9MiB,256MiB,46.04%
2026-09-24T01:40:39-03:00,scenario_2-service_b-1,12.50%,108.3MiB,256MiB,42.32%
2026-09-24T01:40:43-03:00,scenario_2-service_a-1,99.71%,118.3MiB,256MiB,46.21%
2026-09-24T01:40:43-03:00,scenario_2-service_b-1,18.99%,107.7MiB,256MiB,42.07%
2026-09-24T01:40:48-03:00,scenario_2-service_a-1,100.33%,119.2MiB,256MiB,46.56%
2026-09-24T01:40:48-03:00,scenario_2-service_b-1,30.36%,116.6MiB,256MiB,45.57%
2026-09-24T01:40:53-03:00,scenario_2-service_a-1,100.43%,119.4MiB,256MiB,46.63%
2026-09-24T01:40:53-03:00,scenario_2-service_b-1,20.31%,109.5MiB,256MiB,42.77%
2026-09-24T01:40:58-03:00,scenario_2-service_a-1,102.11%,119.1MiB,256MiB,46.52%
2026-09-24T01:40:58-03:00,scenario_2-service_b-1,44.44%,109.9MiB,256MiB,42.92%
2026-09-24T01:41:03-03:00,scenario_2-service_a-1,100.23%,119.5MiB,256MiB,46.69%
2026-09-24T01:41:03-03:00,scenario_2-service_b-1,16.91%,110MiB,256MiB,42.98%
2026-09-24T01:41:08-03:00,scenario_2-service_a-1,99.75%,138MiB,256MiB,53.92%
2026-09-24T01:41:08-03:00,scenario_2-service_b-1,43.03%,109.7MiB,256MiB,42.85%
2026-09-24T01:41:13-03:00,scenario_2-service_a-1,100.36%,136.7MiB,256MiB,53.38%
2026-09-24T01:41:13-03:00,scenario_2-service_b-1,24.15%,118.6MiB,256MiB,46.32%
2026-09-24T01:41:18-03:00,scenario_2-service_a-1,99.43%,125.3MiB,256MiB,48.95%
2026-09-24T01:41:18-03:00,scenario_2-service_b-1,17.41%,109.1MiB,256MiB,42.63%
2026-09-24T01:41:24-03:00,scenario_2-service_a-1,99.99%,125MiB,256MiB,48.83%
2026-09-24T01:41:24-03:00,scenario_2-service_b-1,45.94%,109.7MiB,256MiB,42.86%
2026-09-24T01:41:29-03:00,scenario_2-service_a-1,100.01%,125.1MiB,256MiB,48.86%
2026-09-24T01:41:29-03:00,scenario_2-service_b-1,45.64%,109.8MiB,256MiB,42.87%
2026-09-24T01:41:34-03:00,scenario_2-service_a-1,100.15%,124.9MiB,256MiB,48.81%
2026-09-24T01:41:34-03:00,scenario_2-service_b-1,18.24%,109.7MiB,256MiB,42.86%
2026-09-24T01:41:39-03:00,scenario_2-service_a-1,99.78%,129.3MiB,256MiB,50.50%
2026-09-24T01:41:39-03:00,scenario_2-service_b-1,27.16%,119.2MiB,256MiB,46.56%
2026-09-24T01:41:44-03:00,scenario_2-service_a-1,100.29%,138.1MiB,256MiB,53.96%
2026-09-24T01:41:44-03:00,scenario_2-service_b-1,16.14%,110.1MiB,256MiB,43.02%
2026-09-24T01:41:49-03:00,scenario_2-service_a-1,100.75%,125MiB,256MiB,48.83%
2026-09-24T01:41:49-03:00,scenario_2-service_b-1,24.59%,118.4MiB,256MiB,46.27%
2026-09-24T01:41:54-03:00,scenario_2-service_a-1,101.56%,125.3MiB,256MiB,48.95%
2026-09-24T01:41:54-03:00,scenario_2-service_b-1,44.20%,109.9MiB,256MiB,42.94%
2026-09-24T01:41:59-03:00,scenario_2-service_a-1,101.42%,125.1MiB,256MiB,48.86%
2026-09-24T01:41:59-03:00,scenario_2-service_b-1,20.87%,109.7MiB,256MiB,42.85%
2026-09-24T01:42:04-03:00,scenario_2-service_a-1,99.35%,125.3MiB,256MiB,48.93%
2026-09-24T01:42:04-03:00,scenario_2-service_b-1,31.71%,118.9MiB,256MiB,46.43%
2026-09-24T01:42:09-03:00,scenario_2-service_a-1,100.30%,125.3MiB,256MiB,48.95%
2026-09-24T01:42:09-03:00,scenario_2-service_b-1,42.02%,109.9MiB,256MiB,42.93%
2026-09-24T01:42:14-03:00,scenario_2-service_a-1,100.14%,137.6MiB,256MiB,53.76%
2026-09-24T01:42:14-03:00,scenario_2-service_b-1,20.08%,110.5MiB,256MiB,43.18%
2026-09-24T01:42:20-03:00,scenario_2-service_a-1,100.46%,138MiB,256MiB,53.92%
2026-09-24T01:42:20-03:00,scenario_2-service_b-1,40.67%,109.5MiB,256MiB,42.77%
2026-09-24T01:42:25-03:00,scenario_2-service_a-1,99.56%,125.1MiB,256MiB,48.88%
2026-09-24T01:42:25-03:00,scenario_2-service_b-1,42.15%,109.6MiB,256MiB,42.81%
2026-09-24T01:42:30-03:00,scenario_2-service_a-1,100.40%,125.2MiB,256MiB,48.92%
2026-09-24T01:42:30-03:00,scenario_2-service_b-1,19.48%,109.7MiB,256MiB,42.87%
2026-09-24T01:42:35-03:00,scenario_2-service_a-1,100.53%,124.9MiB,256MiB,48.78%
2026-09-24T01:42:35-03:00,scenario_2-service_b-1,20.14%,109.8MiB,256MiB,42.91%
2026-09-24T01:42:40-03:00,scenario_2-service_a-1,100.52%,133.7MiB,256MiB,52.21%
2026-09-24T01:42:40-03:00,scenario_2-service_b-1,33.54%,119.4MiB,256MiB,46.64%
2026-09-24T01:42:45-03:00,scenario_2-service_a-1,100.60%,137.1MiB,256MiB,53.56%
2026-09-24T01:42:45-03:00,scenario_2-service_b-1,46.44%,109.7MiB,256MiB,42.86%
2026-09-24T01:42:50-03:00,scenario_2-service_a-1,21.10%,124.2MiB,256MiB,48.51%
2026-09-24T01:42:50-03:00,scenario_2-service_b-1,0.05%,109.4MiB,256MiB,42.74%
