timestamp,cpu_busy_percent,load1,cpu_mhz_mean,temp_max_c
2026-09-24T04:56:41-03:00,17.4,4.63,3708,68.0
2026-09-24T04:56:43-03:00,21.6,4.42,3826,67.0
2026-09-24T04:56:45-03:00,24.0,4.42,3776,65.0
2026-09-24T04:56:47-03:00,25.0,4.42,3700,74.0
2026-09-24T04:56:49-03:00,25.8,4.31,3700,76.0
2026-09-24T04:56:51-03:00,31.5,4.31,3785,67.0
2026-09-24T04:56:53-03:00,24.5,3.96,3331,65.0
2026-09-24T04:56:55-03:00,24.4,3.96,3779,66.0
2026-09-24T04:56:57-03:00,23.3,3.96,3584,65.0
2026-09-24T04:56:59-03:00,24.7,4.37,3405,66.0
2026-09-24T04:57:01-03:00,25.0,4.37,3771,67.0
2026-09-24T04:57:03-03:00,24.8,4.02,3700,76.0
2026-09-24T04:57:05-03:00,24.7,4.02,3700,73.0
2026-09-24T04:57:07-03:00,24.1,4.02,3701,68.0
2026-09-24T04:57:09-03:00,23.4,3.85,3833,67.0
2026-09-24T04:57:11-03:00,26.6,3.85,3817,67.0
2026-09-24T04:57:13-03:00,25.4,3.62,3854,68.0
2026-09-24T04:57:15-03:00,23.1,3.62,3757,68.0
2026-09-24T04:57:17-03:00,23.9,3.62,3410,67.0
2026-09-24T04:57:19-03:00,24.5,3.33,3700,74.0
2026-09-24T04:57:21-03:00,24.4,3.33,3700,75.0
2026-09-24T04:57:23-03:00,25.9,3.07,3816,69.0
2026-09-24T04:57:25-03:00,24.2,3.07,3700,67.0
2026-09-24T04:57:27-03:00,23.3,3.07,3700,69.0
2026-09-24T04:57:29-03:00,24.3,2.90,3844,67.0
2026-09-24T04:57:31-03:00,24.4,2.90,3870,67.0
2026-09-24T04:57:34-03:00,23.5,2.67,3767,68.0
2026-09-24T04:57:36-03:00,25.3,2.67,3700,74.0
2026-09-24T04:57:38-03:00,24.7,2.67,3700,79.0
2026-09-24T04:57:40-03:00,24.5,2.45,3825,71.0
2026-09-24T04:57:42-03:00,24.4,2.45,3823,68.0
2026-09-24T04:57:44-03:00,24.7,2.26,3700,72.0
2026-09-24T04:57:46-03:00,23.4,2.26,3859,67.0
2026-09-24T04:57:48-03:00,25.1,2.26,3833,69.0
2026-09-24T04:57:50-03:00,23.0,2.08,3770,68.0
2026-09-24T04:57:52-03:00,24.9,2.08,3810,70.0
2026-09-24T04:57:54-03:00,25.0,1.91,3700,77.0
2026-09-24T04:57:56-03:00,23.9,1.91,3714,72.0
2026-09-24T04:57:58-03:00,24.7,1.91,3866,68.0
2026-09-24T04:58:00-03:00,26.3,1.84,3797,69.0
2026-09-24T04:58:02-03:00,23.3,1.84,3747,68.0
2026-09-24T04:58:04-03:00,24.3,1.69,3823,68.0
2026-09-24T04:58:06-03:00,24.5,1.69,3851,68.0
2026-09-24T04:58:08-03:00,23.4,1.55,3803,67.0
2026-09-24T04:58:10-03:00,25.1,1.55,3700,77.0
2026-09-24T04:58:12-03:00,25.3,1.55,3700,76.0
2026-09-24T04:58:14-03:00,23.7,1.51,3781,71.0
2026-09-24T04:58:16-03:00,24.4,1.51,3727,70.0
2026-09-24T04:58:18-03:00,24.1,1.39,3809,68.0
2026-09-24T04:58:20-03:00,23.2,1.39,3685,68.0
2026-09-24T04:58:22-03:00,26.2,1.39,3760,71.0
2026-09-24T04:58:24-03:00,25.0,1.28,3726,68.0
2026-09-24T04:58:26-03:00,23.1,1.28,3700,72.0
2026-09-24T04:58:28-03:00,25.7,1.25,3700,77.0
2026-09-24T04:58:30-03:00,24.3,1.25,3791,72.0
2026-09-24T04:58:32-03:00,23.6,1.25,3761,70.0
2026-09-24T04:58:34-03:00,24.7,1.23,3700,69.0
2026-09-24T04:58:36-03:00,24.4,1.23,3823,69.0
2026-09-24T04:58:38-03:00,23.2,1.14,3843,68.0
2026-09-24T04:58:40-03:00,24.4,1.14,3701,68.0
2026-09-24T04:58:42-03:00,24.8,1.14,3718,74.0
2026-09-24T04:58:44-03:00,23.8,1.12,3700,78.0
2026-09-24T04:58:46-03:00,25.3,1.12,3812,71.0
2026-09-24T04:58:48-03:00,24.1,1.03,3828,77.0
2026-09-24T04:58:50-03:00,28.3,1.03,3700,75.0
2026-09-24T04:58:52-03:00,8.3,1.03,3575,63.0
2026-09-24T04:58:54-03:00,2.1,1.03,3784,61.0
