timestamp,cpu_busy_percent,load1,cpu_mhz_mean,temp_max_c
2026-09-24T04:41:18-03:00,9.5,1.96,3434,69.0
2026-09-24T04:41:20-03:00,12.6,1.96,3700,64.0
2026-09-24T04:41:22-03:00,18.0,1.96,3702,68.0
2026-09-24T04:41:24-03:00,25.8,2.28,3700,72.0
2026-09-24T04:41:26-03:00,26.9,2.28,3700,72.0
2026-09-24T04:41:28-03:00,27.9,2.18,3800,69.0
2026-09-24T04:41:30-03:00,25.7,2.18,3860,68.0
2026-09-24T04:41:32-03:00,25.0,2.18,3830,70.0
2026-09-24T04:41:34-03:00,24.7,2.00,3700,73.0
2026-09-24T04:41:36-03:00,26.1,2.00,3840,69.0
2026-09-24T04:41:38-03:00,25.6,1.84,3759,69.0
2026-09-24T04:41:40-03:00,24.1,1.84,3700,72.0
2026-09-24T04:41:42-03:00,25.7,1.84,3724,74.0
2026-09-24T04:41:44-03:00,25.4,1.70,3768,68.0
2026-09-24T04:41:46-03:00,25.9,1.70,3834,69.0
2026-09-24T04:41:48-03:00,25.5,2.44,3783,69.0
2026-09-24T04:41:50-03:00,25.6,2.44,3733,71.0
2026-09-24T04:41:52-03:00,25.0,2.44,3702,69.0
2026-09-24T04:41:54-03:00,25.5,4.01,3769,70.0
2026-09-24T04:41:56-03:00,25.6,4.01,3843,69.0
2026-09-24T04:41:58-03:00,24.7,3.77,3700,74.0
2026-09-24T04:42:00-03:00,26.4,3.77,3716,74.0
2026-09-24T04:42:02-03:00,25.1,3.77,3767,69.0
2026-09-24T04:42:04-03:00,24.8,3.70,3831,70.0
2026-09-24T04:42:06-03:00,25.4,3.70,3700,70.0
2026-09-24T04:42:08-03:00,25.6,3.41,3776,69.0
2026-09-24T04:42:10-03:00,24.4,3.41,3807,69.0
2026-09-24T04:42:12-03:00,25.1,3.41,3851,71.0
2026-09-24T04:42:14-03:00,25.4,3.14,3700,76.0
2026-09-24T04:42:16-03:00,25.6,3.14,3754,75.0
2026-09-24T04:42:18-03:00,25.3,2.96,3765,71.0
2026-09-24T04:42:20-03:00,25.0,2.96,3829,71.0
2026-09-24T04:42:22-03:00,24.5,2.96,3756,72.0
2026-09-24T04:42:24-03:00,25.9,2.73,3758,72.0
2026-09-24T04:42:26-03:00,25.0,2.73,3709,74.0
2026-09-24T04:42:28-03:00,24.8,2.59,3820,71.0
2026-09-24T04:42:30-03:00,25.5,2.59,3700,75.0
2026-09-24T04:42:32-03:00,25.2,2.59,3768,73.0
2026-09-24T04:42:34-03:00,25.2,2.38,3733,73.0
2026-09-24T04:42:36-03:00,25.3,2.38,3564,71.0
2026-09-24T04:42:38-03:00,24.4,2.43,3729,72.0
2026-09-24T04:42:40-03:00,25.4,2.43,3821,70.0
2026-09-24T04:42:42-03:00,25.7,2.43,3792,72.0
2026-09-24T04:42:44-03:00,24.9,2.23,3764,71.0
2026-09-24T04:42:46-03:00,26.0,2.23,3700,75.0
2026-09-24T04:42:48-03:00,25.7,2.14,3700,75.0
2026-09-24T04:42:50-03:00,24.7,2.14,3736,74.0
2026-09-24T04:42:52-03:00,25.0,2.14,3721,70.0
2026-09-24T04:42:54-03:00,25.9,1.96,3700,72.0
2026-09-24T04:42:56-03:00,24.9,1.96,3810,70.0
2026-09-24T04:42:58-03:00,24.8,1.89,3827,70.0
2026-09-24T04:43:00-03:00,25.3,1.89,3570,72.0
2026-09-24T04:43:02-03:00,24.1,1.89,3700,75.0
2026-09-24T04:43:04-03:00,26.5,1.74,3700,76.0
2026-09-24T04:43:06-03:00,25.9,1.74,3768,75.0
2026-09-24T04:43:08-03:00,24.1,1.60,3821,73.0
2026-09-24T04:43:10-03:00,26.5,1.60,3824,73.0
2026-09-24T04:43:12-03:00,25.0,1.60,3700,73.0
2026-09-24T04:43:14-03:00,24.3,1.55,3700,74.0
2026-09-24T04:43:16-03:00,25.8,1.55,3430,70.0
2026-09-24T04:43:18-03:00,25.2,1.42,3700,73.0
2026-09-24T04:43:20-03:00,24.6,1.42,3700,77.0
2026-09-24T04:43:22-03:00,25.7,1.42,3822,74.0
2026-09-24T04:43:24-03:00,25.6,1.55,3786,74.0
2026-09-24T04:43:26-03:00,25.3,1.55,3790,73.0
2026-09-24T04:43:29-03:00,3.5,1.43,1625,76.0
2026-09-24T04:43:31-03:00,2.2,1.43,3872,64.0
2026-09-24T04:43:33-03:00,0.9,1.31,3888,62.0
