timestamp,pod,container,cpu_millicores,mem_mib
2026-09-24T02:28:38-03:00,service-b-b9d464c6d-szfsw,service-b,345,104
2026-09-24T02:28:41-03:00,service-a-79689f88cb-wdf52,service-a,995,123
2026-09-24T02:28:41-03:00,service-b-b9d464c6d-szfsw,service-b,347,104
2026-09-24T02:28:44-03:00,service-a-79689f88cb-wdf52,service-a,995,123
2026-09-24T02:28:44-03:00,service-b-b9d464c6d-szfsw,service-b,347,104
2026-09-24T02:28:47-03:00,service-a-79689f88cb-wdf52,service-a,995,123
2026-09-24T02:28:47-03:00,service-b-b9d464c6d-szfsw,service-b,347,104
2026-09-24T02:28:50-03:00,service-a-79689f88cb-wdf52,service-a,995,123
2026-09-24T02:28:50-03:00,service-b-b9d464c6d-szfsw,service-b,347,104
2026-09-24T02:28:53-03:00,service-a-79689f88cb-wdf52,service-a,1000,122
2026-09-24T02:28:53-03:00,service-b-b9d464c6d-szfsw,service-b,347,105
2026-09-24T02:28:56-03:00,service-a-79689f88cb-wdf52,service-a,1000,122
2026-09-24T02:28:56-03:00,service-b-b9d464c6d-szfsw,service-b,347,105
2026-09-24T02:29:00-03:00,service-a-79689f88cb-wdf52,service-a,1000,122
2026-09-24T02:29:00-03:00,service-b-b9d464c6d-szfsw,service-b,347,105
2026-09-24T02:29:03-03:00,service-a-79689f88cb-wdf52,service-a,1000,122
2026-09-24T02:29:03-03:00,service-b-b9d464c6d-szfsw,service-b,347,105
2026-09-24T02:29:06-03:00,service-a-79689f88cb-wdf52,service-a,1000,122
2026-09-24T02:29:06-03:00,service-b-b9d464c6d-szfsw,service-b,347,105
2026-09-24T02:29:09-03:00,service-a-79689f88cb-wdf52,service-a,995,123
2026-09-24T02:29:09-03:00,service-b-b9d464c6d-szfsw,service-b,348,104
2026-09-24T02:29:12-03:00,service-a-79689f88cb-wdf52,service-a,995,123
2026-09-24T02:29:12-03:00,service-b-b9d464c6d-szfsw,service-b,348,104
2026-09-24T02:29:15-03:00,service-a-79689f88cb-wdf52,service-a,995,123
2026-09-24T02:29:15-03:00,service-b-b9d464c6d-szfsw,service-b,348,104
2026-09-24T02:29:18-03:00,service-a-79689f88cb-wdf52,service-a,995,123
2026-09-24T02:29:18-03:00,service-b-b9d464c6d-szfsw,service-b,348,104
2026-09-24T02:29:21-03:00,service-a-79689f88cb-wdf52,service-a,995,123
2026-09-24T02:29:21-03:00,service-b-b9d464c6d-szfsw,service-b,348,104
2026-09-24T02:29:24-03:00,service-a-79689f88cb-wdf52,service-a,993,122
2026-09-24T02:29:24-03:00,service-b-b9d464c6d-szfsw,service-b,344,105
2026-09-24T02:29:27-03:00,service-a-79689f88cb-wdf52,service-a,993,122
2026-09-24T02:29:27-03:00,service-b-b9d464c6d-szfsw,service-b,344,105
2026-09-24T02:29:30-03:00,service-a-79689f88cb-wdf52,service-a,993,122
2026-09-24T02:29:30-03:00,service-b-b9d464c6d-szfsw,service-b,344,105
2026-09-24T02:29:33-03:00,service-a-79689f88cb-wdf52,service-a,993,122
2026-09-24T02:29:33-03:00,service-b-b9d464c6d-szfsw,service-b,344,105
2026-09-24T02:29:36-03:00,service-a-79689f88cb-wdf52,service-a,993,122
2026-09-24T02:29:36-03:00,service-b-b9d464c6d-szfsw,service-b,344,105
