Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,47287,0,210,207.25674509910135,4.714850001619197,418.5162869980559,236.2358153403684,393.40913805857457,0.0,210,230,240,250,270,290,310,320,360,390,420
,Aggregated,47287,0,210,207.25674509910135,4.714850001619197,418.5162869980559,236.2358153403684,393.40913805857457,0.0,210,230,240,250,270,290,310,320,360,390,420
