Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1790226479,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1790226480,20,POST,/api/v1/checkout,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,75,0,3,7.579804786413054,2.615020999655826,28.39468000092893,235.88
1790226480,20,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,75,0,3,7.579804786413054,2.615020999655826,28.39468000092893,235.88
1790226481,40,POST,/api/v1/checkout,0.000000,0.000000,3,4,4,4,15,19,22,24,25,25,25,216,0,3,6.2639154952935145,2.5098129990510643,28.39468000092893,235.91203703703704
1790226481,40,,Aggregated,0.000000,0.000000,3,4,4,4,15,19,22,24,25,25,25,216,0,3,6.2639154952935145,2.5098129990510643,28.39468000092893,235.91203703703704
1790226482,60,POST,/api/v1/checkout,61.000000,0.000000,3,4,4,5,15,20,24,25,30,30,30,425,0,3,5.915319759934552,2.5098129990510643,29.68304399837507,235.90588235294118
1790226482,60,,Aggregated,61.000000,0.000000,3,4,4,5,15,20,24,25,30,30,30,425,0,3,5.915319759934552,2.5098129990510643,29.68304399837507,235.90588235294118
1790226483,80,POST,/api/v1/checkout,91.000000,0.000000,4,4,4,5,13,20,25,27,30,30,30,710,0,4,5.684927468938043,2.5098129990510643,30.04364499793155,235.8985915492958
1790226483,80,,Aggregated,91.000000,0.000000,4,4,4,5,13,20,25,27,30,30,30,710,0,4,5.684927468938043,2.5098129990510643,30.04364499793155,235.8985915492958
1790226484,100,POST,/api/v1/checkout,126.666667,0.000000,4,4,5,5,9,20,25,28,35,35,35,1053,0,4,5.6474449780616744,2.5098129990510643,34.603836000314914,235.90123456790124
1790226484,100,,Aggregated,126.666667,0.000000,4,4,5,5,9,20,25,28,35,35,35,1053,0,4,5.6474449780616744,2.5098129990510643,34.603836000314914,235.90123456790124
1790226485,120,POST,/api/v1/checkout,158.500000,0.000000,4,4,5,5,8,20,25,28,34,35,35,1441,0,4,5.702664002738762,2.5098129990510643,34.603836000314914,235.9000693962526
