timestamp,cpu_busy_percent,load1,cpu_mhz_mean,temp_max_c
2026-09-24T02:08:00-03:00,10.2,0.96,3561,71.0
2026-09-24T02:08:02-03:00,12.8,0.96,3787,63.0
2026-09-24T02:08:04-03:00,17.9,0.96,3700,67.0
2026-09-24T02:08:06-03:00,24.8,1.05,3700,71.0
2026-09-24T02:08:08-03:00,26.6,1.05,3700,75.0
2026-09-24T02:08:10-03:00,29.4,0.96,3785,71.0
2026-09-24T02:08:12-03:00,26.1,0.96,3763,69.0
2026-09-24T02:08:14-03:00,26.0,0.96,2959,69.0
2026-09-24T02:08:16-03:00,24.9,0.88,2926,67.0
2026-09-24T02:08:18-03:00,25.5,0.88,3841,70.0
2026-09-24T02:08:20-03:00,25.7,0.97,3408,68.0
2026-09-24T02:08:22-03:00,26.0,0.97,3700,73.0
2026-09-24T02:08:24-03:00,26.4,0.97,3700,74.0
2026-09-24T02:08:27-03:00,25.9,0.90,3729,70.0
2026-09-24T02:08:29-03:00,24.8,0.90,3851,69.0
2026-09-24T02:08:31-03:00,25.9,0.90,3786,71.0
2026-09-24T02:08:33-03:00,26.2,0.90,3801,69.0
2026-09-24T02:08:35-03:00,24.6,0.90,3730,70.0
2026-09-24T02:08:37-03:00,25.5,0.99,3384,70.0
2026-09-24T02:08:39-03:00,25.6,0.99,3700,71.0
2026-09-24T02:08:41-03:00,25.3,0.99,3700,75.0
2026-09-24T02:08:43-03:00,26.4,0.99,3756,72.0
2026-09-24T02:08:45-03:00,26.3,0.99,3874,71.0
2026-09-24T02:08:47-03:00,25.4,0.91,3490,70.0
2026-09-24T02:08:49-03:00,25.3,0.91,3819,71.0
2026-09-24T02:08:51-03:00,25.7,0.84,3676,71.0
2026-09-24T02:08:53-03:00,25.0,0.84,3811,70.0
2026-09-24T02:08:55-03:00,25.3,0.84,3858,72.0
2026-09-24T02:08:57-03:00,25.8,0.77,3700,77.0
2026-09-24T02:08:59-03:00,25.1,0.77,3757,73.0
2026-09-24T02:09:01-03:00,26.1,0.79,3758,72.0
2026-09-24T02:09:03-03:00,25.7,0.79,3724,77.0
2026-09-24T02:09:05-03:00,24.7,0.79,3402,74.0
2026-09-24T02:09:07-03:00,26.1,0.81,3798,72.0
2026-09-24T02:09:09-03:00,24.8,0.81,3808,75.0
2026-09-24T02:09:11-03:00,25.7,0.74,3588,74.0
2026-09-24T02:09:13-03:00,26.3,0.74,3700,77.0
2026-09-24T02:09:15-03:00,25.6,0.74,3729,77.0
2026-09-24T02:09:17-03:00,25.7,0.76,3449,74.0
2026-09-24T02:09:19-03:00,25.7,0.76,3700,73.0
2026-09-24T02:09:21-03:00,25.0,0.78,3712,71.0
2026-09-24T02:09:23-03:00,26.3,0.78,3700,71.0
2026-09-24T02:09:25-03:00,25.9,0.78,3824,73.0
2026-09-24T02:09:27-03:00,25.4,0.96,3400,71.0
2026-09-24T02:09:29-03:00,25.5,0.96,3700,76.0
2026-09-24T02:09:31-03:00,26.6,0.88,3700,78.0
2026-09-24T02:09:33-03:00,25.0,0.88,3863,73.0
2026-09-24T02:09:35-03:00,25.7,0.88,3770,72.0
2026-09-24T02:09:37-03:00,26.3,0.81,3715,72.0
2026-09-24T02:09:39-03:00,24.9,0.81,3802,70.0
2026-09-24T02:09:41-03:00,25.4,0.83,3169,72.0
2026-09-24T02:09:43-03:00,25.7,0.83,3788,72.0
2026-09-24T02:09:45-03:00,24.9,0.83,3700,75.0
2026-09-24T02:09:47-03:00,26.9,0.84,3700,79.0
2026-09-24T02:09:49-03:00,26.4,0.84,3781,74.0
2026-09-24T02:09:51-03:00,24.8,0.77,3760,72.0
2026-09-24T02:09:53-03:00,26.0,0.77,3397,73.0
2026-09-24T02:09:55-03:00,25.4,0.77,3798,73.0
2026-09-24T02:09:57-03:00,24.7,0.71,3735,72.0
2026-09-24T02:09:59-03:00,25.6,0.71,3444,71.0
2026-09-24T02:10:01-03:00,26.3,0.74,3700,75.0
2026-09-24T02:10:03-03:00,25.4,0.74,3700,78.0
2026-09-24T02:10:05-03:00,25.9,0.74,3816,76.0
2026-09-24T02:10:07-03:00,25.7,0.76,3770,74.0
2026-09-24T02:10:09-03:00,25.6,0.76,3855,72.0
2026-09-24T02:10:11-03:00,2.6,0.70,3449,74.0
