Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,47439,0,210,205.2511091563026,2.8515199992398266,486.50894299862557,236.18841037964543,394.5631676052224,0.0,210,250,270,280,310,340,360,370,410,450,490
,Aggregated,47439,0,210,205.2511091563026,2.8515199992398266,486.50894299862557,236.18841037964543,394.5631676052224,0.0,210,250,270,280,310,340,360,370,410,450,490
