Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,52028,0,73,116.98017066062522,2.6242390003972105,701.1239489993386,197.12387560544323,433.47785613726177,0.0,73,160,190,220,280,350,410,450,620,690,700
,Aggregated,52028,0,73,116.98017066062522,2.6242390003972105,701.1239489993386,197.12387560544323,433.47785613726177,0.0,73,160,190,220,280,350,410,450,620,690,700
