timestamp,phase,container,key,value
2026-09-24T03:17:18-03:00,start,service-a-566b9cc9dc-prbm4/service-a,usage_usec,24811407
2026-09-24T03:17:18-03:00,start,service-a-566b9cc9dc-prbm4/service-a,user_usec,22999623
2026-09-24T03:17:18-03:00,start,service-a-566b9cc9dc-prbm4/service-a,system_usec,1811784
2026-09-24T03:17:18-03:00,start,service-a-566b9cc9dc-prbm4/service-a,nice_usec,0
2026-09-24T03:17:18-03:00,start,service-a-566b9cc9dc-prbm4/service-a,core_sched.force_idle_usec,0
2026-09-24T03:17:18-03:00,start,service-a-566b9cc9dc-prbm4/service-a,nr_periods,277
2026-09-24T03:17:18-03:00,start,service-a-566b9cc9dc-prbm4/service-a,nr_throttled,218
2026-09-24T03:17:18-03:00,start,service-a-566b9cc9dc-prbm4/service-a,throttled_usec,50203606
2026-09-24T03:17:18-03:00,start,service-a-566b9cc9dc-prbm4/service-a,nr_bursts,0
2026-09-24T03:17:18-03:00,start,service-a-566b9cc9dc-prbm4/service-a,burst_usec,0
2026-09-24T03:17:18-03:00,start,service-a-566b9cc9dc-prbm4/istio-proxy,usage_usec,3987408
2026-09-24T03:17:18-03:00,start,service-a-566b9cc9dc-prbm4/istio-proxy,user_usec,2814012
2026-09-24T03:17:18-03:00,start,service-a-566b9cc9dc-prbm4/istio-proxy,system_usec,1173395
2026-09-24T03:17:18-03:00,start,service-a-566b9cc9dc-prbm4/istio-proxy,nice_usec,0
2026-09-24T03:17:18-03:00,start,service-a-566b9cc9dc-prbm4/istio-proxy,core_sched.force_idle_usec,0
2026-09-24T03:17:18-03:00,start,service-a-566b9cc9dc-prbm4/istio-proxy,nr_periods,277
2026-09-24T03:17:18-03:00,start,service-a-566b9cc9dc-prbm4/istio-proxy,nr_throttled,0
2026-09-24T03:17:18-03:00,start,service-a-566b9cc9dc-prbm4/istio-proxy,throttled_usec,0
2026-09-24T03:17:18-03:00,start,service-a-566b9cc9dc-prbm4/istio-proxy,nr_bursts,0
2026-09-24T03:17:18-03:00,start,service-a-566b9cc9dc-prbm4/istio-proxy,burst_usec,0
2026-09-24T03:17:18-03:00,start,service-b-b9d464c6d-gjbwk/service-b,usage_usec,5034488
2026-09-24T03:17:18-03:00,start,service-b-b9d464c6d-gjbwk/service-b,user_usec,4287507
2026-09-24T03:17:18-03:00,start,service-b-b9d464c6d-gjbwk/service-b,system_usec,746980
2026-09-24T03:17:18-03:00,start,service-b-b9d464c6d-gjbwk/service-b,nice_usec,0
2026-09-24T03:17:18-03:00,start,service-b-b9d464c6d-gjbwk/service-b,core_sched.force_idle_usec,0
2026-09-24T03:17:18-03:00,start,service-b-b9d464c6d-gjbwk/service-b,nr_periods,270
2026-09-24T03:17:18-03:00,start,service-b-b9d464c6d-gjbwk/service-b,nr_throttled,7
2026-09-24T03:17:18-03:00,start,service-b-b9d464c6d-gjbwk/service-b,throttled_usec,1416615
2026-09-24T03:17:18-03:00,start,service-b-b9d464c6d-gjbwk/service-b,nr_bursts,0
2026-09-24T03:17:18-03:00,start,service-b-b9d464c6d-gjbwk/service-b,burst_usec,0
2026-09-24T03:17:18-03:00,start,service-b-b9d464c6d-gjbwk/istio-proxy,usage_usec,2825783
2026-09-24T03:17:18-03:00,start,service-b-b9d464c6d-gjbwk/istio-proxy,user_usec,2326338
2026-09-24T03:17:18-03:00,start,service-b-b9d464c6d-gjbwk/istio-proxy,system_usec,499445
2026-09-24T03:17:18-03:00,start,service-b-b9d464c6d-gjbwk/istio-proxy,nice_usec,0
2026-09-24T03:17:18-03:00,start,service-b-b9d464c6d-gjbwk/istio-proxy,core_sched.force_idle_usec,0
2026-09-24T03:17:18-03:00,start,service-b-b9d464c6d-gjbwk/istio-proxy,nr_periods,283
