Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,21470,2,810,816.421745677645,37.910888000624254,2196.2618209981883,236.87629250116441,178.63060017442743,0.016640018646895897,810,860,900,920,1000,1300,1700,1900,2100,2200,2200
,Aggregated,21470,2,810,816.421745677645,37.910888000624254,2196.2618209981883,236.87629250116441,178.63060017442743,0.016640018646895897,810,860,900,920,1000,1300,1700,1900,2100,2200,2200
