timestamp,cpu_busy_percent,load1,cpu_mhz_mean,temp_max_c
2026-09-24T03:17:10-03:00,17.2,4.85,3705,71.0
2026-09-24T03:17:12-03:00,19.9,4.54,3836,64.0
2026-09-24T03:17:14-03:00,23.8,4.54,3839,65.0
2026-09-24T03:17:16-03:00,24.3,4.54,3700,73.0
2026-09-24T03:17:18-03:00,25.7,5.22,3700,78.0
2026-09-24T03:17:20-03:00,31.5,5.22,3814,72.0
2026-09-24T03:17:22-03:00,23.9,5.36,3700,69.0
2026-09-24T03:17:24-03:00,24.0,5.36,3757,66.0
2026-09-24T03:17:26-03:00,23.1,5.36,3700,69.0
2026-09-24T03:17:28-03:00,24.9,5.97,3776,71.0
2026-09-24T03:17:30-03:00,24.3,5.97,3822,67.0
2026-09-24T03:17:32-03:00,23.3,5.57,3700,73.0
2026-09-24T03:17:34-03:00,24.4,5.57,3700,73.0
2026-09-24T03:17:36-03:00,24.0,5.57,3787,68.0
2026-09-24T03:17:38-03:00,23.3,5.45,3817,72.0
2026-09-24T03:17:40-03:00,23.8,5.45,3756,69.0
2026-09-24T03:17:42-03:00,24.6,5.01,3364,67.0
2026-09-24T03:17:44-03:00,22.9,5.01,3788,67.0
2026-09-24T03:17:46-03:00,24.1,5.01,3445,69.0
2026-09-24T03:17:48-03:00,24.3,4.69,3700,76.0
2026-09-24T03:17:50-03:00,23.7,4.69,3700,76.0
2026-09-24T03:17:52-03:00,24.1,4.39,3801,73.0
2026-09-24T03:17:54-03:00,23.8,4.39,3878,68.0
2026-09-24T03:17:56-03:00,23.4,4.39,3430,67.0
2026-09-24T03:17:58-03:00,24.2,4.04,3700,71.0
2026-09-24T03:18:00-03:00,23.6,4.04,3864,67.0
2026-09-24T03:18:02-03:00,22.8,3.72,3351,67.0
2026-09-24T03:18:04-03:00,24.3,3.72,3700,72.0
2026-09-24T03:18:06-03:00,24.5,3.72,3700,79.0
2026-09-24T03:18:08-03:00,23.9,3.66,3821,70.0
2026-09-24T03:18:10-03:00,23.9,3.66,3599,70.0
2026-09-24T03:18:12-03:00,23.9,3.53,3839,71.0
2026-09-24T03:18:14-03:00,22.7,3.53,3805,69.0
2026-09-24T03:18:16-03:00,24.5,3.24,3813,71.0
2026-09-24T03:18:18-03:00,22.6,3.24,3745,67.0
2026-09-24T03:18:20-03:00,24.2,3.24,3769,67.0
2026-09-24T03:18:22-03:00,24.5,2.98,3700,76.0
2026-09-24T03:18:24-03:00,24.0,2.98,3700,73.0
2026-09-24T03:18:26-03:00,23.9,2.83,3857,70.0
2026-09-24T03:18:28-03:00,24.8,2.83,3756,70.0
2026-09-24T03:18:30-03:00,24.1,2.83,3733,68.0
2026-09-24T03:18:32-03:00,23.9,2.60,3726,68.0
2026-09-24T03:18:34-03:00,23.8,2.60,3849,69.0
2026-09-24T03:18:36-03:00,23.4,2.39,3806,69.0
2026-09-24T03:18:38-03:00,23.8,2.39,3700,75.0
2026-09-24T03:18:40-03:00,24.8,2.39,3700,78.0
2026-09-24T03:18:42-03:00,23.6,2.20,3753,70.0
2026-09-24T03:18:44-03:00,23.8,2.20,3783,69.0
2026-09-24T03:18:46-03:00,24.4,2.26,3855,70.0
2026-09-24T03:18:48-03:00,22.6,2.26,3847,70.0
2026-09-24T03:18:50-03:00,24.3,2.26,3812,68.0
2026-09-24T03:18:52-03:00,23.9,2.08,3707,71.0
2026-09-24T03:18:54-03:00,33.7,2.08,3700,75.0
2026-09-24T03:18:56-03:00,28.8,1.99,3700,80.0
2026-09-24T03:18:58-03:00,36.5,1.99,1800,87.0
2026-09-24T03:19:00-03:00,38.5,1.99,3705,84.0
2026-09-24T03:19:02-03:00,36.7,2.16,1800,81.0
2026-09-24T03:19:04-03:00,35.6,2.16,3791,66.0
2026-09-24T03:19:06-03:00,35.7,2.06,1800,81.0
2026-09-24T03:19:08-03:00,40.0,2.06,3700,75.0
2026-09-24T03:19:10-03:00,37.5,2.06,1800,78.0
2026-09-24T03:19:12-03:00,38.2,1.98,3137,65.0
2026-09-24T03:19:14-03:00,36.8,1.98,3700,77.0
2026-09-24T03:19:16-03:00,38.1,1.90,1800,79.0
2026-09-24T03:19:18-03:00,34.2,1.90,3700,83.0
2026-09-24T03:19:20-03:00,13.0,1.90,1800,77.0
2026-09-24T03:19:22-03:00,2.1,1.75,3813,62.0
