Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,63421,0,10,52.61931053942705,2.7224510004089097,270.59633400040184,220.05741000614938,529.1125057855995,0.0,10,70,110,130,150,170,190,200,250,270,270
,Aggregated,63421,0,10,52.61931053942705,2.7224510004089097,270.59633400040184,220.05741000614938,529.1125057855995,0.0,10,70,110,130,150,170,190,200,250,270,270
