timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-24T02:03:46-03:00,scenario_3-service_a-1,22.75%,111.4MiB,256MiB,43.52%
2026-09-24T02:03:46-03:00,scenario_3-service_b-1,16.81%,103.4MiB,256MiB,40.41%
2026-09-24T02:03:51-03:00,scenario_3-service_a-1,83.13%,111.4MiB,256MiB,43.52%
2026-09-24T02:03:51-03:00,scenario_3-service_b-1,44.95%,103.1MiB,256MiB,40.29%
2026-09-24T02:03:56-03:00,scenario_3-service_a-1,101.37%,122.5MiB,256MiB,47.87%
2026-09-24T02:03:56-03:00,scenario_3-service_b-1,50.62%,104.7MiB,256MiB,40.89%
2026-09-24T02:04:01-03:00,scenario_3-service_a-1,100.43%,128.3MiB,256MiB,50.13%
2026-09-24T02:04:01-03:00,scenario_3-service_b-1,38.05%,105MiB,256MiB,41.01%
2026-09-24T02:04:06-03:00,scenario_3-service_a-1,100.41%,117.7MiB,256MiB,45.98%
2026-09-24T02:04:06-03:00,scenario_3-service_b-1,30.77%,104.8MiB,256MiB,40.95%
2026-09-24T02:04:11-03:00,scenario_3-service_a-1,100.86%,117.9MiB,256MiB,46.04%
2026-09-24T02:04:11-03:00,scenario_3-service_b-1,34.78%,104MiB,256MiB,40.63%
2026-09-24T02:04:16-03:00,scenario_3-service_a-1,101.40%,126.7MiB,256MiB,49.50%
2026-09-24T02:04:16-03:00,scenario_3-service_b-1,39.71%,105MiB,256MiB,41.03%
2026-09-24T02:04:21-03:00,scenario_3-service_a-1,101.01%,131.2MiB,256MiB,51.26%
2026-09-24T02:04:21-03:00,scenario_3-service_b-1,45.40%,106.7MiB,256MiB,41.66%
2026-09-24T02:04:26-03:00,scenario_3-service_a-1,101.40%,118.5MiB,256MiB,46.30%
2026-09-24T02:04:26-03:00,scenario_3-service_b-1,36.51%,106.2MiB,256MiB,41.47%
2026-09-24T02:04:31-03:00,scenario_3-service_a-1,101.01%,130.3MiB,256MiB,50.88%
2026-09-24T02:04:31-03:00,scenario_3-service_b-1,36.25%,106.2MiB,256MiB,41.49%
2026-09-24T02:04:37-03:00,scenario_3-service_a-1,100.17%,117.9MiB,256MiB,46.04%
2026-09-24T02:04:37-03:00,scenario_3-service_b-1,38.87%,106MiB,256MiB,41.40%
2026-09-24T02:04:42-03:00,scenario_3-service_a-1,100.16%,118MiB,256MiB,46.10%
2026-09-24T02:04:42-03:00,scenario_3-service_b-1,36.21%,105.6MiB,256MiB,41.26%
2026-09-24T02:04:47-03:00,scenario_3-service_a-1,100.75%,127.1MiB,256MiB,49.64%
2026-09-24T02:04:47-03:00,scenario_3-service_b-1,37.79%,106.4MiB,256MiB,41.58%
2026-09-24T02:04:52-03:00,scenario_3-service_a-1,101.19%,127.4MiB,256MiB,49.77%
2026-09-24T02:04:52-03:00,scenario_3-service_b-1,29.49%,106.2MiB,256MiB,41.50%
2026-09-24T02:04:57-03:00,scenario_3-service_a-1,100.87%,117.6MiB,256MiB,45.94%
2026-09-24T02:04:57-03:00,scenario_3-service_b-1,31.50%,106MiB,256MiB,41.39%
2026-09-24T02:05:02-03:00,scenario_3-service_a-1,102.95%,120.5MiB,256MiB,47.05%
2026-09-24T02:05:02-03:00,scenario_3-service_b-1,48.05%,106.2MiB,256MiB,41.50%
2026-09-24T02:05:07-03:00,scenario_3-service_a-1,102.15%,130.1MiB,256MiB,50.81%
2026-09-24T02:05:07-03:00,scenario_3-service_b-1,46.79%,105.8MiB,256MiB,41.31%
2026-09-24T02:05:12-03:00,scenario_3-service_a-1,100.63%,129.9MiB,256MiB,50.74%
2026-09-24T02:05:12-03:00,scenario_3-service_b-1,44.90%,107.2MiB,256MiB,41.88%
2026-09-24T02:05:17-03:00,scenario_3-service_a-1,101.09%,117.9MiB,256MiB,46.06%
2026-09-24T02:05:17-03:00,scenario_3-service_b-1,47.85%,107.3MiB,256MiB,41.91%
2026-09-24T02:05:22-03:00,scenario_3-service_a-1,100.43%,117.9MiB,256MiB,46.06%
2026-09-24T02:05:22-03:00,scenario_3-service_b-1,41.24%,115.3MiB,256MiB,45.05%
2026-09-24T02:05:27-03:00,scenario_3-service_a-1,101.03%,131.2MiB,256MiB,51.27%
2026-09-24T02:05:27-03:00,scenario_3-service_b-1,30.38%,107.9MiB,256MiB,42.15%
2026-09-24T02:05:33-03:00,scenario_3-service_a-1,99.74%,117.9MiB,256MiB,46.05%
2026-09-24T02:05:33-03:00,scenario_3-service_b-1,42.54%,108.1MiB,256MiB,42.23%
2026-09-24T02:05:38-03:00,scenario_3-service_a-1,101.20%,119.5MiB,256MiB,46.67%
2026-09-24T02:05:38-03:00,scenario_3-service_b-1,37.31%,107.8MiB,256MiB,42.11%
2026-09-24T02:05:43-03:00,scenario_3-service_a-1,101.43%,130.9MiB,256MiB,51.13%
2026-09-24T02:05:43-03:00,scenario_3-service_b-1,45.84%,107.8MiB,256MiB,42.11%
2026-09-24T02:05:48-03:00,scenario_3-service_a-1,101.25%,118.3MiB,256MiB,46.22%
2026-09-24T02:05:48-03:00,scenario_3-service_b-1,35.72%,107.5MiB,256MiB,42.00%
2026-09-24T02:05:53-03:00,scenario_3-service_a-1,101.15%,118.1MiB,256MiB,46.12%
2026-09-24T02:05:53-03:00,scenario_3-service_b-1,35.98%,107.8MiB,256MiB,42.12%
2026-09-24T02:05:58-03:00,scenario_3-service_a-1,0.05%,117MiB,256MiB,45.71%
2026-09-24T02:05:58-03:00,scenario_3-service_b-1,9.54%,107.9MiB,256MiB,42.14%
