timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-24T02:13:24-03:00,scenario_1-service_a-1,19.26%,108.3MiB,256MiB,42.30%
2026-09-24T02:13:24-03:00,scenario_1-service_b-1,27.02%,97.56MiB,256MiB,38.11%
2026-09-24T02:13:29-03:00,scenario_1-service_a-1,64.62%,108.2MiB,256MiB,42.26%
2026-09-24T02:13:29-03:00,scenario_1-service_b-1,41.45%,106.8MiB,256MiB,41.73%
2026-09-24T02:13:35-03:00,scenario_1-service_a-1,101.07%,121.1MiB,256MiB,47.29%
2026-09-24T02:13:35-03:00,scenario_1-service_b-1,37.67%,97.43MiB,256MiB,38.06%
2026-09-24T02:13:40-03:00,scenario_1-service_a-1,100.24%,115.6MiB,256MiB,45.14%
2026-09-24T02:13:40-03:00,scenario_1-service_b-1,28.84%,97.31MiB,256MiB,38.01%
2026-09-24T02:13:45-03:00,scenario_1-service_a-1,100.94%,115.2MiB,256MiB,45.00%
2026-09-24T02:13:45-03:00,scenario_1-service_b-1,66.77%,99.48MiB,256MiB,38.86%
2026-09-24T02:13:50-03:00,scenario_1-service_a-1,101.23%,125.2MiB,256MiB,48.89%
2026-09-24T02:13:50-03:00,scenario_1-service_b-1,61.68%,113MiB,256MiB,44.16%
2026-09-24T02:13:55-03:00,scenario_1-service_a-1,101.03%,115.3MiB,256MiB,45.04%
2026-09-24T02:13:55-03:00,scenario_1-service_b-1,55.59%,101.1MiB,256MiB,39.48%
2026-09-24T02:14:00-03:00,scenario_1-service_a-1,101.04%,115.4MiB,256MiB,45.07%
2026-09-24T02:14:00-03:00,scenario_1-service_b-1,61.39%,101.2MiB,256MiB,39.52%
2026-09-24T02:14:05-03:00,scenario_1-service_a-1,101.15%,124.2MiB,256MiB,48.52%
2026-09-24T02:14:05-03:00,scenario_1-service_b-1,53.93%,100.8MiB,256MiB,39.36%
2026-09-24T02:14:10-03:00,scenario_1-service_a-1,100.59%,128.4MiB,256MiB,50.15%
2026-09-24T02:14:10-03:00,scenario_1-service_b-1,32.02%,100.9MiB,256MiB,39.43%
2026-09-24T02:14:15-03:00,scenario_1-service_a-1,100.41%,115MiB,256MiB,44.92%
2026-09-24T02:14:15-03:00,scenario_1-service_b-1,32.02%,102.8MiB,256MiB,40.15%
2026-09-24T02:14:20-03:00,scenario_1-service_a-1,101.28%,116.3MiB,256MiB,45.44%
2026-09-24T02:14:20-03:00,scenario_1-service_b-1,37.76%,103MiB,256MiB,40.25%
2026-09-24T02:14:26-03:00,scenario_1-service_a-1,101.05%,128.5MiB,256MiB,50.19%
2026-09-24T02:14:26-03:00,scenario_1-service_b-1,34.65%,102.8MiB,256MiB,40.16%
2026-09-24T02:14:31-03:00,scenario_1-service_a-1,100.66%,127.7MiB,256MiB,49.87%
2026-09-24T02:14:31-03:00,scenario_1-service_b-1,66.02%,102.7MiB,256MiB,40.10%
2026-09-24T02:14:36-03:00,scenario_1-service_a-1,101.78%,116.8MiB,256MiB,45.61%
2026-09-24T02:14:36-03:00,scenario_1-service_b-1,61.36%,114.2MiB,256MiB,44.63%
2026-09-24T02:14:41-03:00,scenario_1-service_a-1,101.05%,127.6MiB,256MiB,49.83%
2026-09-24T02:14:41-03:00,scenario_1-service_b-1,61.73%,104.8MiB,256MiB,40.94%
2026-09-24T02:14:46-03:00,scenario_1-service_a-1,101.01%,115MiB,256MiB,44.93%
2026-09-24T02:14:46-03:00,scenario_1-service_b-1,55.67%,104.7MiB,256MiB,40.91%
2026-09-24T02:14:51-03:00,scenario_1-service_a-1,100.82%,115.2MiB,256MiB,45.00%
2026-09-24T02:14:51-03:00,scenario_1-service_b-1,58.15%,104.8MiB,256MiB,40.92%
2026-09-24T02:14:56-03:00,scenario_1-service_a-1,100.95%,125.2MiB,256MiB,48.90%
2026-09-24T02:14:56-03:00,scenario_1-service_b-1,38.67%,104.9MiB,256MiB,40.98%
2026-09-24T02:15:01-03:00,scenario_1-service_a-1,100.96%,115MiB,256MiB,44.94%
2026-09-24T02:15:01-03:00,scenario_1-service_b-1,28.94%,104.2MiB,256MiB,40.71%
2026-09-24T02:15:06-03:00,scenario_1-service_a-1,100.66%,114.8MiB,256MiB,44.86%
2026-09-24T02:15:06-03:00,scenario_1-service_b-1,34.02%,104.7MiB,256MiB,40.90%
2026-09-24T02:15:11-03:00,scenario_1-service_a-1,101.54%,115.5MiB,256MiB,45.11%
2026-09-24T02:15:11-03:00,scenario_1-service_b-1,63.22%,105.2MiB,256MiB,41.09%
2026-09-24T02:15:17-03:00,scenario_1-service_a-1,100.60%,127MiB,256MiB,49.62%
2026-09-24T02:15:17-03:00,scenario_1-service_b-1,46.21%,114.2MiB,256MiB,44.61%
2026-09-24T02:15:22-03:00,scenario_1-service_a-1,101.48%,115.2MiB,256MiB,44.98%
2026-09-24T02:15:22-03:00,scenario_1-service_b-1,38.27%,104.2MiB,256MiB,40.72%
2026-09-24T02:15:27-03:00,scenario_1-service_a-1,101.58%,115.7MiB,256MiB,45.18%
2026-09-24T02:15:27-03:00,scenario_1-service_b-1,35.09%,104.9MiB,256MiB,40.97%
2026-09-24T02:15:32-03:00,scenario_1-service_a-1,101.91%,128MiB,256MiB,50.02%
2026-09-24T02:15:32-03:00,scenario_1-service_b-1,55.88%,104.9MiB,256MiB,40.98%
2026-09-24T02:15:37-03:00,scenario_1-service_a-1,0.04%,113.9MiB,256MiB,44.49%
2026-09-24T02:15:37-03:00,scenario_1-service_b-1,10.58%,114MiB,256MiB,44.54%
