Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,48171,0,190,197.54772690529185,2.848075000656536,540.5250519979745,197.17219904091672,400.59619575828714,0.0,190,230,250,270,320,370,410,430,480,530,540
,Aggregated,48171,0,190,197.54772690529185,2.848075000656536,540.5250519979745,197.17219904091672,400.59619575828714,0.0,190,230,250,270,320,370,410,430,480,530,540
