timestamp,cpu_busy_percent,load1,cpu_mhz_mean,temp_max_c
2026-09-24T04:06:09-03:00,10.7,1.66,3774,61.0
2026-09-24T04:06:11-03:00,14.2,1.66,3891,64.0
2026-09-24T04:06:13-03:00,20.7,1.53,3705,70.0
2026-09-24T04:06:15-03:00,24.4,1.53,2549,70.0
2026-09-24T04:06:17-03:00,26.8,1.73,3700,73.0
2026-09-24T04:06:19-03:00,27.7,1.73,3375,73.0
2026-09-24T04:06:21-03:00,25.2,1.73,3700,72.0
2026-09-24T04:06:23-03:00,27.0,1.59,3796,70.0
2026-09-24T04:06:25-03:00,26.4,1.59,3799,69.0
2026-09-24T04:06:27-03:00,25.1,1.46,3301,72.0
2026-09-24T04:06:29-03:00,27.1,1.46,3401,68.0
2026-09-24T04:06:31-03:00,25.4,1.46,3840,68.0
2026-09-24T04:06:33-03:00,25.1,1.43,3725,70.0
2026-09-24T04:06:35-03:00,25.4,1.43,2459,67.0
2026-09-24T04:06:37-03:00,27.5,1.31,3700,72.0
2026-09-24T04:06:39-03:00,26.3,1.31,3749,71.0
2026-09-24T04:06:41-03:00,27.0,1.31,3677,72.0
2026-09-24T04:06:43-03:00,25.3,1.21,3828,75.0
2026-09-24T04:06:45-03:00,25.3,1.21,3826,68.0
2026-09-24T04:06:47-03:00,24.8,1.19,3171,74.0
2026-09-24T04:06:49-03:00,29.0,1.19,3763,70.0
2026-09-24T04:06:51-03:00,25.0,1.19,3720,67.0
2026-09-24T04:06:53-03:00,28.1,1.09,3700,75.0
2026-09-24T04:06:55-03:00,25.7,1.09,3700,81.0
2026-09-24T04:06:57-03:00,24.8,1.01,3788,69.0
2026-09-24T04:06:59-03:00,25.7,1.01,2976,68.0
2026-09-24T04:07:01-03:00,27.2,1.01,3378,70.0
2026-09-24T04:07:03-03:00,25.7,1.01,3362,72.0
2026-09-24T04:07:05-03:00,27.0,1.01,2512,69.0
2026-09-24T04:07:07-03:00,26.1,0.92,3780,73.0
2026-09-24T04:07:09-03:00,25.2,0.92,3700,77.0
2026-09-24T04:07:11-03:00,25.5,0.92,3789,73.0
2026-09-24T04:07:13-03:00,26.9,0.85,3847,68.0
2026-09-24T04:07:15-03:00,25.7,0.85,2996,69.0
2026-09-24T04:07:17-03:00,26.4,0.78,3701,73.0
2026-09-24T04:07:19-03:00,25.9,0.78,3700,73.0
2026-09-24T04:07:21-03:00,24.6,0.78,3787,77.0
2026-09-24T04:07:23-03:00,25.8,0.88,3217,71.0
2026-09-24T04:07:25-03:00,27.0,0.88,3700,75.0
2026-09-24T04:07:27-03:00,26.3,0.89,3752,77.0
2026-09-24T04:07:29-03:00,25.9,0.89,3383,71.0
2026-09-24T04:07:31-03:00,26.5,0.89,3789,71.0
2026-09-24T04:07:33-03:00,24.4,0.82,3820,78.0
2026-09-24T04:07:35-03:00,26.5,0.82,3338,73.0
2026-09-24T04:07:37-03:00,25.2,0.83,2719,69.0
2026-09-24T04:07:39-03:00,27.3,0.83,2791,68.0
2026-09-24T04:07:41-03:00,26.1,0.83,3700,76.0
2026-09-24T04:07:43-03:00,27.7,0.77,3700,77.0
2026-09-24T04:07:45-03:00,24.3,0.77,3783,81.0
2026-09-24T04:07:47-03:00,26.3,0.79,3786,72.0
2026-09-24T04:07:49-03:00,25.9,0.79,3822,73.0
2026-09-24T04:07:51-03:00,27.0,0.79,2593,70.0
2026-09-24T04:07:53-03:00,25.5,0.72,2586,69.0
2026-09-24T04:07:55-03:00,27.2,0.72,3446,69.0
2026-09-24T04:07:57-03:00,23.5,0.74,3700,78.0
2026-09-24T04:07:59-03:00,28.0,0.74,3700,76.0
2026-09-24T04:08:01-03:00,25.2,0.74,3713,78.0
2026-09-24T04:08:03-03:00,27.1,0.68,3827,70.0
2026-09-24T04:08:05-03:00,24.9,0.68,3007,69.0
2026-09-24T04:08:07-03:00,26.7,0.63,2542,71.0
2026-09-24T04:08:09-03:00,24.4,0.63,3375,73.0
2026-09-24T04:08:11-03:00,27.0,0.63,3841,72.0
2026-09-24T04:08:13-03:00,25.0,0.66,3421,72.0
2026-09-24T04:08:15-03:00,28.2,0.66,3700,77.0
2026-09-24T04:08:17-03:00,23.6,0.69,2593,69.0
2026-09-24T04:08:19-03:00,4.0,0.69,2138,61.0
2026-09-24T04:08:21-03:00,3.7,0.69,2599,80.0
