timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-24T04:06:09-03:00,scenario_1-service_a-1,20.62%,108MiB,256MiB,42.19%
2026-09-24T04:06:09-03:00,scenario_1-service_b-1,29.81%,97.76MiB,256MiB,38.19%
2026-09-24T04:06:14-03:00,scenario_1-service_a-1,79.63%,108.7MiB,256MiB,42.45%
2026-09-24T04:06:14-03:00,scenario_1-service_b-1,27.98%,97.8MiB,256MiB,38.20%
2026-09-24T04:06:19-03:00,scenario_1-service_a-1,100.78%,121.5MiB,256MiB,47.46%
2026-09-24T04:06:19-03:00,scenario_1-service_b-1,37.29%,97.75MiB,256MiB,38.18%
2026-09-24T04:06:24-03:00,scenario_1-service_a-1,101.34%,115.3MiB,256MiB,45.05%
2026-09-24T04:06:24-03:00,scenario_1-service_b-1,30.21%,98.25MiB,256MiB,38.38%
2026-09-24T04:06:29-03:00,scenario_1-service_a-1,100.62%,114.9MiB,256MiB,44.87%
2026-09-24T04:06:29-03:00,scenario_1-service_b-1,43.46%,108.2MiB,256MiB,42.28%
2026-09-24T04:06:34-03:00,scenario_1-service_a-1,101.12%,126.8MiB,256MiB,49.52%
2026-09-24T04:06:34-03:00,scenario_1-service_b-1,64.78%,112.4MiB,256MiB,43.91%
2026-09-24T04:06:39-03:00,scenario_1-service_a-1,100.54%,127.3MiB,256MiB,49.72%
2026-09-24T04:06:39-03:00,scenario_1-service_b-1,34.35%,99.54MiB,256MiB,38.88%
2026-09-24T04:06:44-03:00,scenario_1-service_a-1,100.52%,115.2MiB,256MiB,45.02%
2026-09-24T04:06:44-03:00,scenario_1-service_b-1,38.00%,101.3MiB,256MiB,39.58%
2026-09-24T04:06:49-03:00,scenario_1-service_a-1,100.74%,115.5MiB,256MiB,45.10%
2026-09-24T04:06:49-03:00,scenario_1-service_b-1,33.71%,101.6MiB,256MiB,39.69%
2026-09-24T04:06:54-03:00,scenario_1-service_a-1,100.12%,115.5MiB,256MiB,45.13%
2026-09-24T04:06:54-03:00,scenario_1-service_b-1,31.34%,104.5MiB,256MiB,40.83%
2026-09-24T04:07:00-03:00,scenario_1-service_a-1,100.85%,115.2MiB,256MiB,45.01%
2026-09-24T04:07:00-03:00,scenario_1-service_b-1,32.60%,104.5MiB,256MiB,40.83%
2026-09-24T04:07:04-03:00,scenario_1-service_a-1,100.72%,115.6MiB,256MiB,45.17%
2026-09-24T04:07:04-03:00,scenario_1-service_b-1,38.21%,105.1MiB,256MiB,41.05%
2026-09-24T04:07:09-03:00,scenario_1-service_a-1,100.14%,115.5MiB,256MiB,45.12%
2026-09-24T04:07:09-03:00,scenario_1-service_b-1,34.44%,104.9MiB,256MiB,40.97%
2026-09-24T04:07:14-03:00,scenario_1-service_a-1,101.32%,124.9MiB,256MiB,48.79%
2026-09-24T04:07:14-03:00,scenario_1-service_b-1,43.56%,114.4MiB,256MiB,44.71%
2026-09-24T04:07:19-03:00,scenario_1-service_a-1,100.12%,114.9MiB,256MiB,44.90%
2026-09-24T04:07:19-03:00,scenario_1-service_b-1,31.33%,105.2MiB,256MiB,41.08%
2026-09-24T04:07:24-03:00,scenario_1-service_a-1,100.50%,115.5MiB,256MiB,45.11%
2026-09-24T04:07:24-03:00,scenario_1-service_b-1,65.43%,104.8MiB,256MiB,40.94%
2026-09-24T04:07:29-03:00,scenario_1-service_a-1,100.44%,124MiB,256MiB,48.44%
2026-09-24T04:07:29-03:00,scenario_1-service_b-1,53.46%,104.9MiB,256MiB,40.99%
2026-09-24T04:07:34-03:00,scenario_1-service_a-1,100.56%,115.8MiB,256MiB,45.25%
2026-09-24T04:07:34-03:00,scenario_1-service_b-1,51.43%,117MiB,256MiB,45.70%
2026-09-24T04:07:39-03:00,scenario_1-service_a-1,99.50%,115.1MiB,256MiB,44.94%
2026-09-24T04:07:39-03:00,scenario_1-service_b-1,37.48%,104.8MiB,256MiB,40.95%
2026-09-24T04:07:44-03:00,scenario_1-service_a-1,100.86%,125MiB,256MiB,48.83%
2026-09-24T04:07:44-03:00,scenario_1-service_b-1,67.32%,104.9MiB,256MiB,40.99%
2026-09-24T04:07:50-03:00,scenario_1-service_a-1,100.38%,125.8MiB,256MiB,49.13%
2026-09-24T04:07:50-03:00,scenario_1-service_b-1,32.74%,105.1MiB,256MiB,41.04%
2026-09-24T04:07:55-03:00,scenario_1-service_a-1,100.94%,114.9MiB,256MiB,44.89%
2026-09-24T04:07:55-03:00,scenario_1-service_b-1,34.69%,104.7MiB,256MiB,40.88%
2026-09-24T04:08:00-03:00,scenario_1-service_a-1,100.30%,114.6MiB,256MiB,44.75%
2026-09-24T04:08:00-03:00,scenario_1-service_b-1,50.44%,116.2MiB,256MiB,45.41%
2026-09-24T04:08:05-03:00,scenario_1-service_a-1,100.65%,128.4MiB,256MiB,50.17%
2026-09-24T04:08:05-03:00,scenario_1-service_b-1,32.05%,105MiB,256MiB,41.02%
2026-09-24T04:08:10-03:00,scenario_1-service_a-1,100.46%,115.1MiB,256MiB,44.97%
2026-09-24T04:08:10-03:00,scenario_1-service_b-1,31.39%,104.5MiB,256MiB,40.82%
2026-09-24T04:08:15-03:00,scenario_1-service_a-1,100.72%,115.2MiB,256MiB,44.98%
2026-09-24T04:08:15-03:00,scenario_1-service_b-1,55.19%,104.8MiB,256MiB,40.95%
2026-09-24T04:08:20-03:00,scenario_1-service_a-1,2.15%,113.7MiB,256MiB,44.40%
2026-09-24T04:08:20-03:00,scenario_1-service_b-1,21.33%,104.4MiB,256MiB,40.78%
