Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1790231373,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1790231374,20,POST,/api/v1/checkout,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,78,0,4,7.683893217826829,2.7750429981097113,25.477932998910546,235.93589743589743
1790231374,20,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,78,0,4,7.683893217826829,2.7750429981097113,25.477932998910546,235.93589743589743
1790231375,40,POST,/api/v1/checkout,0.000000,0.000000,3,4,4,4,14,20,25,26,29,29,29,220,0,3,6.5631382999278935,2.5948680013243575,29.12463499887963,235.91363636363636
1790231375,40,,Aggregated,0.000000,0.000000,3,4,4,4,14,20,25,26,29,29,29,220,0,3,6.5631382999278935,2.5948680013243575,29.12463499887963,235.91363636363636
1790231376,60,POST,/api/v1/checkout,32.000000,0.000000,3,4,4,5,14,20,26,26,29,29,29,423,0,4,6.001778155947878,2.5928920003934763,29.12463499887963,235.91016548463358
1790231376,60,,Aggregated,32.000000,0.000000,3,4,4,5,14,20,26,26,29,29,29,423,0,4,6.001778155947878,2.5928920003934763,29.12463499887963,235.91016548463358
1790231377,80,POST,/api/v1/checkout,66.000000,0.000000,4,4,4,5,12,20,26,28,33,33,33,708,0,4,5.718905925077398,2.5928920003934763,33.1631129993184,235.9081920903955
1790231377,80,,Aggregated,66.000000,0.000000,4,4,4,5,12,20,26,28,33,33,33,708,0,4,5.718905925077398,2.5928920003934763,33.1631129993184,235.9081920903955
1790231378,100,POST,/api/v1/checkout,97.333333,0.000000,4,4,4,5,12,21,26,28,33,35,35,1042,0,4,5.8144910489319885,2.5928920003934763,35.44278700064751,235.89539347408828
1790231378,100,,Aggregated,97.333333,0.000000,4,4,4,5,12,21,26,28,33,35,35,1042,0,4,5.8144910489319885,2.5928920003934763,35.44278700064751,235.89539347408828
1790231379,120,POST,/api/v1/checkout,132.750000,0.000000,4,4,5,6,15,23,28,33,46,58,58,1440,0,4,6.285837811815832,2.5928920003934763,57.718501000636024,235.90277777777777
1790231379,120,,Aggregated,132.750000,0.000000,4,4,5,6,15,23,28,33,46,58,58,1440,0,4,6.285837811815832,2.5928920003934763,57.718501000636024,235.90277777777777
1790231380,140,POST,/api/v1/checkout,163.400000,0.000000,4,5,6,10,26,44,61,73,90,95,95,1874,0,4,9.864079104090463,2.5928920003934763,95.35188600057154,235.93383137673425
1790231380,140,,Aggregated,163.400000,0.000000,4,5,6,10,26,44,61,73,90,95,95,1874,0,4,9.864079104090463,2.5928920003934763,95.35188600057154,235.93383137673425
1790231381,160,POST,/api/v1/checkout,195.000000,0.000000,5,8,23,33,72,110,140,150,190,230,230,2275,0,5,21.812641284851342,2.5928920003934763,231.69652599972324,235.99296703296704
1790231381,160,,Aggregated,195.000000,0.000000,5,8,23,33,72,110,140,150,190,230,230,2275,0,5,21.812641284851342,2.5928920003934763,231.69652599972324,235.99296703296704
1790231382,180,POST,/api/v1/checkout,227.571429,0.000000,5,27,60,88,150,190,230,250,280,280,280,2667,0,6,42.96522340195447,2.5928920003934763,284.12291199856554,236.04724409448818
1790231382,180,,Aggregated,227.571429,0.000000,5,27,60,88,150,190,230,250,280,280,280,2667,0,6,42.96522340195447,2.5928920003934763,284.12291199856554,236.04724409448818
1790231383,200,POST,/api/v1/checkout,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,362,0,240,241.36289004142395,60.921038002561545,441.7110199974559,236.45303867403314
1790231383,200,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,362,0,240,241.36289004142395,60.921038002561545,441.7110199974559,236.45303867403314
1790231384,200,POST,/api/v1/checkout,0.000000,0.000000,240,260,280,290,320,350,370,390,440,440,440,747,0,240,236.65354149663685,60.921038002561545,441.7110199974559,236.41231593038822
1790231384,200,,Aggregated,0.000000,0.000000,240,260,280,290,320,350,370,390,440,440,440,747,0,240,236.65354149663685,60.921038002561545,441.7110199974559,236.41231593038822
1790231385,200,POST,/api/v1/checkout,98.000000,0.000000,230,250,270,280,310,330,360,380,410,440,440,1125,0,230,230.5906069573086,60.921038002561545,441.7110199974559,236.4
1790231385,200,,Aggregated,98.000000,0.000000,230,250,270,280,310,330,360,380,410,440,440,1125,0,230,230.5906069573086,60.921038002561545,441.7110199974559,236.4
1790231386,200,POST,/api/v1/checkout,238.000000,0.000000,230,250,270,280,310,330,350,370,410,440,440,1513,0,230,230.2650529933716,60.921038002561545,441.7110199974559,236.39986781229345
1790231386,200,,Aggregated,238.000000,0.000000,230,250,270,280,310,330,350,370,410,440,440,1513,0,230,230.2650529933716,60.921038002561545,441.7110199974559,236.39986781229345
1790231387,200,POST,/api/v1/checkout,287.666667,0.000000,230,250,270,280,300,320,350,370,410,440,440,1901,0,220,227.76361496792342,60.921038002561545,441.7110199974559,236.400841662283
1790231387,200,,Aggregated,287.666667,0.000000,230,250,270,280,300,320,350,370,410,440,440,1901,0,220,227.76361496792342,60.921038002561545,441.7110199974559,236.400841662283
1790231388,200,POST,/api/v1/checkout,311.000000,0.000000,230,250,260,270,300,320,340,360,390,440,440,2291,0,220,226.88741860064658,60.921038002561545,441.7110199974559,236.39240506329114
1790231388,200,,Aggregated,311.000000,0.000000,230,250,260,270,300,320,340,360,390,440,440,2291,0,220,226.88741860064658,60.921038002561545,441.7110199974559,236.39240506329114
1790231389,200,POST,/api/v1/checkout,326.000000,0.000000,220,250,260,270,300,320,340,350,390,440,440,2684,0,220,224.9041664929324,60.921038002561545,441.7110199974559,236.37555886736214
1790231389,200,,Aggregated,326.000000,0.000000,220,250,260,270,300,320,340,350,390,440,440,2684,0,220,224.9041664929324,60.921038002561545,441.7110199974559,236.37555886736214
1790231390,200,POST,/api/v1/checkout,336.000000,0.000000,220,240,260,270,290,310,340,350,390,440,440,3066,0,220,223.4426678307487,60.921038002561545,441.7110199974559,236.36953685583822
1790231390,200,,Aggregated,336.000000,0.000000,220,240,260,270,290,310,340,350,390,440,440,3066,0,220,223.4426678307487,60.921038002561545,441.7110199974559,236.36953685583822
1790231391,200,POST,/api/v1/checkout,344.000000,0.000000,220,240,260,270,290,310,340,350,390,440,440,3453,0,220,222.8070548285732,60.921038002561545,441.7110199974559,236.37242977121343
1790231391,200,,Aggregated,344.000000,0.000000,220,240,260,270,290,310,340,350,390,440,440,3453,0,220,222.8070548285732,60.921038002561545,441.7110199974559,236.37242977121343
1790231392,200,POST,/api/v1/checkout,349.875000,0.000000,220,240,260,270,290,310,330,350,390,440,440,3843,0,220,222.3100184725676,60.921038002561545,441.7110199974559,236.37184491282852
1790231392,200,,Aggregated,349.875000,0.000000,220,240,260,270,290,310,330,350,390,440,440,3843,0,220,222.3100184725676,60.921038002561545,441.7110199974559,236.37184491282852
1790231393,200,POST,/api/v1/checkout,353.666667,0.000000,220,240,250,260,280,300,320,330,370,390,390,4232,0,220,220.94171304208442,56.51020000004792,441.7110199974559,236.36932892249527
1790231393,200,,Aggregated,353.666667,0.000000,220,240,250,260,280,300,320,330,370,390,390,4232,0,220,220.94171304208442,56.51020000004792,441.7110199974559,236.36932892249527
1790231394,200,POST,/api/v1/checkout,356.600000,0.000000,210,240,250,260,290,310,330,340,370,390,390,4619,0,220,220.1888409941739,56.51020000004792,441.7110199974559,236.37237497293788
1790231394,200,,Aggregated,356.600000,0.000000,210,240,250,260,290,310,330,340,370,390,390,4619,0,220,220.1888409941739,56.51020000004792,441.7110199974559,236.37237497293788
1790231395,200,POST,/api/v1/checkout,386.100000,0.000000,210,240,250,260,290,300,330,330,370,390,390,5009,0,220,220.26087225534607,54.73395199805964,441.7110199974559,236.37572369734477
1790231395,200,,Aggregated,386.100000,0.000000,210,240,250,260,290,300,330,330,370,390,390,5009,0,220,220.26087225534607,54.73395199805964,441.7110199974559,236.37572369734477
1790231396,200,POST,/api/v1/checkout,387.600000,0.000000,210,240,260,270,290,300,320,330,370,380,380,5394,0,220,219.64368004449364,39.07964199970593,441.7110199974559,236.37801260659992
1790231396,200,,Aggregated,387.600000,0.000000,210,240,260,270,290,300,320,330,370,380,380,5394,0,220,219.64368004449364,39.07964199970593,441.7110199974559,236.37801260659992
