timestamp,cpu_busy_percent,load1,cpu_mhz_mean,temp_max_c
2026-09-24T03:29:35-03:00,10.5,3.19,3870,61.0
2026-09-24T03:29:37-03:00,12.3,2.94,3759,63.0
2026-09-24T03:29:39-03:00,17.6,2.94,3702,66.0
2026-09-24T03:29:41-03:00,24.9,2.94,3749,69.0
2026-09-24T03:29:43-03:00,26.4,3.74,3704,73.0
2026-09-24T03:29:45-03:00,28.5,3.74,3473,68.0
2026-09-24T03:29:47-03:00,25.9,4.49,3829,67.0
2026-09-24T03:29:49-03:00,26.0,4.49,3772,68.0
2026-09-24T03:29:51-03:00,24.9,4.49,3702,67.0
2026-09-24T03:29:53-03:00,25.6,4.77,3831,68.0
2026-09-24T03:29:55-03:00,26.2,4.77,3700,73.0
2026-09-24T03:29:57-03:00,25.2,4.47,3700,72.0
2026-09-24T03:29:59-03:00,26.0,4.47,3738,70.0
2026-09-24T03:30:01-03:00,25.5,4.47,3808,70.0
2026-09-24T03:30:03-03:00,25.0,4.19,3859,69.0
2026-09-24T03:30:05-03:00,26.0,4.19,3830,68.0
2026-09-24T03:30:07-03:00,25.5,3.85,3700,71.0
2026-09-24T03:30:09-03:00,25.2,3.85,3751,67.0
2026-09-24T03:30:11-03:00,25.5,3.85,3794,70.0
2026-09-24T03:30:13-03:00,25.5,3.62,3700,75.0
2026-09-24T03:30:15-03:00,25.4,3.62,3817,72.0
2026-09-24T03:30:17-03:00,25.6,3.41,3759,68.0
2026-09-24T03:30:19-03:00,25.5,3.41,3784,70.0
2026-09-24T03:30:21-03:00,25.0,3.41,3700,69.0
2026-09-24T03:30:23-03:00,26.2,3.22,3720,70.0
2026-09-24T03:30:25-03:00,25.9,3.22,3714,74.0
2026-09-24T03:30:27-03:00,24.6,3.12,3797,69.0
2026-09-24T03:30:29-03:00,25.4,3.12,3700,74.0
2026-09-24T03:30:31-03:00,26.4,3.12,3758,74.0
2026-09-24T03:30:33-03:00,25.1,3.03,3809,72.0
2026-09-24T03:30:35-03:00,26.4,3.03,3865,70.0
2026-09-24T03:30:37-03:00,25.2,2.95,3439,73.0
2026-09-24T03:30:39-03:00,24.7,2.95,3830,71.0
2026-09-24T03:30:41-03:00,25.5,2.79,3739,69.0
2026-09-24T03:30:43-03:00,25.9,2.79,3701,72.0
2026-09-24T03:30:45-03:00,25.6,2.79,3700,75.0
2026-09-24T03:30:47-03:00,26.5,2.65,3700,75.0
2026-09-24T03:30:49-03:00,24.9,2.65,3796,71.0
2026-09-24T03:30:51-03:00,25.4,2.44,3786,70.0
2026-09-24T03:30:53-03:00,25.7,2.44,3807,70.0
2026-09-24T03:30:55-03:00,25.3,2.44,3779,72.0
2026-09-24T03:30:57-03:00,25.7,2.24,3825,71.0
2026-09-24T03:30:59-03:00,25.4,2.24,3778,70.0
2026-09-24T03:31:01-03:00,25.2,2.06,3700,74.0
2026-09-24T03:31:03-03:00,26.3,2.06,3700,76.0
2026-09-24T03:31:05-03:00,26.1,2.06,3856,72.0
2026-09-24T03:31:07-03:00,24.6,1.90,3869,70.0
2026-09-24T03:31:09-03:00,25.9,1.90,2753,71.0
2026-09-24T03:31:11-03:00,25.5,1.90,3754,70.0
2026-09-24T03:31:13-03:00,24.7,1.90,3700,74.0
2026-09-24T03:31:15-03:00,25.7,1.90,3348,72.0
2026-09-24T03:31:17-03:00,26.0,1.83,3883,71.0
2026-09-24T03:31:19-03:00,25.0,1.83,3700,77.0
2026-09-24T03:31:21-03:00,26.9,1.85,3750,74.0
2026-09-24T03:31:23-03:00,25.9,1.85,3782,72.0
2026-09-24T03:31:25-03:00,25.1,1.85,3486,69.0
2026-09-24T03:31:27-03:00,25.7,1.86,3815,73.0
2026-09-24T03:31:29-03:00,25.4,1.86,3820,72.0
2026-09-24T03:31:31-03:00,24.7,1.87,3822,70.0
2026-09-24T03:31:33-03:00,25.9,1.87,3845,73.0
2026-09-24T03:31:35-03:00,26.1,1.87,3700,78.0
2026-09-24T03:31:38-03:00,25.5,1.80,3717,76.0
2026-09-24T03:31:40-03:00,25.3,1.80,3387,72.0
2026-09-24T03:31:42-03:00,25.6,1.66,3841,71.0
2026-09-24T03:31:44-03:00,25.8,1.66,3878,72.0
2026-09-24T03:31:46-03:00,2.4,1.66,3873,67.0
2026-09-24T03:31:48-03:00,1.7,1.52,3810,63.0
2026-09-24T03:31:50-03:00,1.2,1.52,3375,61.0
