timestamp,cpu_busy_percent,load1,cpu_mhz_mean,temp_max_c
2026-09-24T04:19:20-03:00,13.9,0.41,1800,77.0
2026-09-24T04:19:22-03:00,17.0,0.38,3772,67.0
2026-09-24T04:19:24-03:00,21.4,0.38,3405,64.0
2026-09-24T04:19:26-03:00,25.3,0.38,3330,66.0
2026-09-24T04:19:28-03:00,24.4,0.35,3700,74.0
2026-09-24T04:19:30-03:00,28.1,0.35,3791,72.0
2026-09-24T04:19:32-03:00,23.9,0.32,3822,69.0
2026-09-24T04:19:34-03:00,25.4,0.32,3031,67.0
2026-09-24T04:19:36-03:00,23.6,0.32,2964,67.0
2026-09-24T04:19:38-03:00,25.1,0.30,3532,67.0
2026-09-24T04:19:40-03:00,23.4,0.30,3723,75.0
2026-09-24T04:19:42-03:00,24.5,0.91,3701,67.0
2026-09-24T04:19:44-03:00,24.4,0.91,3700,72.0
2026-09-24T04:19:46-03:00,26.1,0.91,3817,71.0
2026-09-24T04:19:48-03:00,23.2,1.56,3835,70.0
2026-09-24T04:19:50-03:00,25.6,1.56,3550,69.0
2026-09-24T04:19:52-03:00,23.8,1.92,3010,68.0
2026-09-24T04:19:54-03:00,25.6,1.92,2970,69.0
2026-09-24T04:19:56-03:00,24.2,1.92,3359,70.0
2026-09-24T04:19:58-03:00,25.9,2.32,3371,70.0
2026-09-24T04:20:00-03:00,24.4,2.32,3700,71.0
2026-09-24T04:20:02-03:00,25.4,2.86,3700,73.0
2026-09-24T04:20:04-03:00,24.8,2.86,3816,71.0
2026-09-24T04:20:06-03:00,25.0,2.86,3820,68.0
2026-09-24T04:20:08-03:00,24.1,4.15,3404,70.0
2026-09-24T04:20:10-03:00,25.0,4.15,3384,67.0
2026-09-24T04:20:12-03:00,23.7,4.70,3837,79.0
2026-09-24T04:20:14-03:00,24.5,4.70,2975,70.0
2026-09-24T04:20:16-03:00,24.5,4.70,3700,71.0
2026-09-24T04:20:18-03:00,24.9,5.45,3700,74.0
2026-09-24T04:20:20-03:00,25.1,5.45,3836,69.0
2026-09-24T04:20:22-03:00,24.5,6.61,3533,68.0
2026-09-24T04:20:24-03:00,25.2,6.61,3411,72.0
2026-09-24T04:20:26-03:00,24.8,6.61,3869,68.0
2026-09-24T04:20:28-03:00,23.8,7.76,2600,69.0
2026-09-24T04:20:30-03:00,24.8,7.76,3410,69.0
2026-09-24T04:20:32-03:00,24.9,8.10,3700,71.0
2026-09-24T04:20:34-03:00,24.7,8.10,3700,74.0
2026-09-24T04:20:36-03:00,24.7,8.10,3831,70.0
2026-09-24T04:20:38-03:00,24.4,8.17,3812,70.0
2026-09-24T04:20:40-03:00,24.9,8.17,3803,69.0
2026-09-24T04:20:42-03:00,24.5,8.96,3009,69.0
2026-09-24T04:20:44-03:00,23.9,8.96,3756,79.0
2026-09-24T04:20:46-03:00,24.2,8.96,3053,66.0
2026-09-24T04:20:48-03:00,24.8,9.21,3652,70.0
2026-09-24T04:20:50-03:00,24.7,9.21,3700,74.0
2026-09-24T04:20:52-03:00,25.7,9.59,3739,73.0
2026-09-24T04:20:54-03:00,23.9,9.59,3863,70.0
2026-09-24T04:20:56-03:00,24.7,9.59,2974,68.0
2026-09-24T04:20:58-03:00,24.2,9.54,3393,68.0
2026-09-24T04:21:00-03:00,25.3,9.54,3376,68.0
2026-09-24T04:21:02-03:00,24.4,10.70,2953,67.0
2026-09-24T04:21:04-03:00,24.4,10.70,2940,68.0
2026-09-24T04:21:06-03:00,24.7,10.70,3700,73.0
2026-09-24T04:21:09-03:00,25.3,10.81,3700,74.0
2026-09-24T04:21:11-03:00,24.3,10.81,3660,69.0
2026-09-24T04:21:13-03:00,25.0,10.74,3207,73.0
2026-09-24T04:21:15-03:00,23.9,10.74,3825,72.0
2026-09-24T04:21:17-03:00,24.3,10.74,3712,72.0
2026-09-24T04:21:19-03:00,24.2,10.28,2967,70.0
2026-09-24T04:21:21-03:00,25.4,10.28,2580,70.0
2026-09-24T04:21:23-03:00,24.6,10.18,3700,74.0
2026-09-24T04:21:25-03:00,25.6,10.18,3716,75.0
2026-09-24T04:21:27-03:00,24.3,10.18,3523,68.0
2026-09-24T04:21:29-03:00,23.4,9.60,2978,66.0
2026-09-24T04:21:31-03:00,3.1,9.60,2604,61.0
2026-09-24T04:21:33-03:00,2.9,8.91,3000,61.0
2026-09-24T04:21:35-03:00,2.9,8.91,3020,58.0
