timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-24T04:46:42-03:00,scenario_1-service_a-1,23.18%,108.1MiB,256MiB,42.22%
2026-09-24T04:46:42-03:00,scenario_1-service_b-1,13.55%,97.07MiB,256MiB,37.92%
2026-09-24T04:46:47-03:00,scenario_1-service_a-1,78.66%,108.1MiB,256MiB,42.24%
2026-09-24T04:46:47-03:00,scenario_1-service_b-1,27.62%,97.48MiB,256MiB,38.08%
2026-09-24T04:46:53-03:00,scenario_1-service_a-1,100.61%,121.5MiB,256MiB,47.47%
2026-09-24T04:46:53-03:00,scenario_1-service_b-1,35.88%,97.5MiB,256MiB,38.09%
2026-09-24T04:46:58-03:00,scenario_1-service_a-1,100.56%,115MiB,256MiB,44.92%
2026-09-24T04:46:58-03:00,scenario_1-service_b-1,33.72%,105.9MiB,256MiB,41.35%
2026-09-24T04:47:02-03:00,scenario_1-service_a-1,100.48%,115.2MiB,256MiB,44.99%
2026-09-24T04:47:02-03:00,scenario_1-service_b-1,63.24%,101.2MiB,256MiB,39.54%
2026-09-24T04:47:07-03:00,scenario_1-service_a-1,100.83%,115.1MiB,256MiB,44.98%
2026-09-24T04:47:07-03:00,scenario_1-service_b-1,62.87%,101.2MiB,256MiB,39.54%
2026-09-24T04:47:12-03:00,scenario_1-service_a-1,100.61%,127.5MiB,256MiB,49.81%
2026-09-24T04:47:12-03:00,scenario_1-service_b-1,60.94%,101.3MiB,256MiB,39.56%
2026-09-24T04:47:17-03:00,scenario_1-service_a-1,99.55%,115.6MiB,256MiB,45.14%
2026-09-24T04:47:17-03:00,scenario_1-service_b-1,54.37%,101MiB,256MiB,39.47%
2026-09-24T04:47:22-03:00,scenario_1-service_a-1,101.45%,115.6MiB,256MiB,45.16%
2026-09-24T04:47:22-03:00,scenario_1-service_b-1,47.96%,101.2MiB,256MiB,39.54%
2026-09-24T04:47:27-03:00,scenario_1-service_a-1,100.91%,124.3MiB,256MiB,48.56%
2026-09-24T04:47:27-03:00,scenario_1-service_b-1,50.87%,116.2MiB,256MiB,45.38%
2026-09-24T04:47:32-03:00,scenario_1-service_a-1,100.48%,114.8MiB,256MiB,44.84%
2026-09-24T04:47:32-03:00,scenario_1-service_b-1,29.81%,102.9MiB,256MiB,40.18%
2026-09-24T04:47:37-03:00,scenario_1-service_a-1,100.99%,115.4MiB,256MiB,45.08%
2026-09-24T04:47:37-03:00,scenario_1-service_b-1,48.70%,112.5MiB,256MiB,43.96%
2026-09-24T04:47:42-03:00,scenario_1-service_a-1,100.25%,115.4MiB,256MiB,45.07%
2026-09-24T04:47:42-03:00,scenario_1-service_b-1,29.45%,103.2MiB,256MiB,40.30%
2026-09-24T04:47:48-03:00,scenario_1-service_a-1,100.25%,127.3MiB,256MiB,49.72%
2026-09-24T04:47:48-03:00,scenario_1-service_b-1,33.14%,102.8MiB,256MiB,40.17%
2026-09-24T04:47:53-03:00,scenario_1-service_a-1,100.22%,115.3MiB,256MiB,45.04%
2026-09-24T04:47:53-03:00,scenario_1-service_b-1,43.63%,111.6MiB,256MiB,43.59%
2026-09-24T04:47:58-03:00,scenario_1-service_a-1,101.11%,124.2MiB,256MiB,48.53%
2026-09-24T04:47:58-03:00,scenario_1-service_b-1,37.03%,103.1MiB,256MiB,40.26%
2026-09-24T04:48:03-03:00,scenario_1-service_a-1,100.91%,125.5MiB,256MiB,49.02%
2026-09-24T04:48:03-03:00,scenario_1-service_b-1,55.35%,103MiB,256MiB,40.24%
2026-09-24T04:48:08-03:00,scenario_1-service_a-1,100.15%,115.1MiB,256MiB,44.95%
2026-09-24T04:48:08-03:00,scenario_1-service_b-1,58.63%,103.3MiB,256MiB,40.36%
2026-09-24T04:48:13-03:00,scenario_1-service_a-1,100.48%,124MiB,256MiB,48.43%
2026-09-24T04:48:13-03:00,scenario_1-service_b-1,64.34%,103.3MiB,256MiB,40.36%
2026-09-24T04:48:18-03:00,scenario_1-service_a-1,106.04%,124.2MiB,256MiB,48.53%
2026-09-24T04:48:18-03:00,scenario_1-service_b-1,29.39%,102.9MiB,256MiB,40.21%
2026-09-24T04:48:23-03:00,scenario_1-service_a-1,101.11%,115.2MiB,256MiB,44.99%
2026-09-24T04:48:23-03:00,scenario_1-service_b-1,30.12%,103.1MiB,256MiB,40.27%
2026-09-24T04:48:28-03:00,scenario_1-service_a-1,100.64%,115.6MiB,256MiB,45.16%
2026-09-24T04:48:28-03:00,scenario_1-service_b-1,62.63%,103.3MiB,256MiB,40.36%
2026-09-24T04:48:33-03:00,scenario_1-service_a-1,100.59%,128.2MiB,256MiB,50.07%
2026-09-24T04:48:33-03:00,scenario_1-service_b-1,44.40%,112.1MiB,256MiB,43.80%
2026-09-24T04:48:39-03:00,scenario_1-service_a-1,101.28%,115.8MiB,256MiB,45.22%
2026-09-24T04:48:39-03:00,scenario_1-service_b-1,55.80%,102.8MiB,256MiB,40.16%
2026-09-24T04:48:44-03:00,scenario_1-service_a-1,100.52%,119.1MiB,256MiB,46.53%
2026-09-24T04:48:44-03:00,scenario_1-service_b-1,64.57%,103.1MiB,256MiB,40.28%
2026-09-24T04:48:49-03:00,scenario_1-service_a-1,101.46%,128.7MiB,256MiB,50.26%
2026-09-24T04:48:49-03:00,scenario_1-service_b-1,34.61%,103.1MiB,256MiB,40.26%
2026-09-24T04:48:54-03:00,scenario_1-service_a-1,21.74%,114.4MiB,256MiB,44.67%
2026-09-24T04:48:54-03:00,scenario_1-service_b-1,0.04%,102.4MiB,256MiB,40.02%
