Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,22579,1,710,763.7850675261998,23.015127000689972,1295.830950999516,236.83878825457285,187.93262367311286,0.008323336891497094,710,780,870,940,1100,1100,1100,1200,1200,1300,1300
,Aggregated,22579,1,710,763.7850675261998,23.015127000689972,1295.830950999516,236.83878825457285,187.93262367311286,0.008323336891497094,710,780,870,940,1100,1100,1100,1200,1200,1300,1300
