timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-24T04:34:24-03:00,scenario_2-service_a-1,90.88%,127.5MiB,256MiB,49.81%
2026-09-24T04:34:24-03:00,scenario_2-service_b-1,18.56%,108.4MiB,256MiB,42.36%
2026-09-24T04:34:29-03:00,scenario_2-service_a-1,100.75%,127.8MiB,256MiB,49.91%
2026-09-24T04:34:29-03:00,scenario_2-service_b-1,17.00%,108.1MiB,256MiB,42.24%
2026-09-24T04:34:34-03:00,scenario_2-service_a-1,100.43%,132.5MiB,256MiB,51.75%
2026-09-24T04:34:34-03:00,scenario_2-service_b-1,45.03%,108.8MiB,256MiB,42.49%
2026-09-24T04:34:39-03:00,scenario_2-service_a-1,100.88%,118.8MiB,256MiB,46.39%
2026-09-24T04:34:39-03:00,scenario_2-service_b-1,46.05%,108.9MiB,256MiB,42.53%
2026-09-24T04:34:44-03:00,scenario_2-service_a-1,100.03%,119.5MiB,256MiB,46.68%
2026-09-24T04:34:44-03:00,scenario_2-service_b-1,21.11%,108.8MiB,256MiB,42.49%
2026-09-24T04:34:50-03:00,scenario_2-service_a-1,100.05%,122.1MiB,256MiB,47.70%
2026-09-24T04:34:50-03:00,scenario_2-service_b-1,21.28%,108.4MiB,256MiB,42.35%
2026-09-24T04:34:55-03:00,scenario_2-service_a-1,101.03%,125.2MiB,256MiB,48.92%
2026-09-24T04:34:55-03:00,scenario_2-service_b-1,42.04%,108.6MiB,256MiB,42.43%
2026-09-24T04:35:00-03:00,scenario_2-service_a-1,100.28%,136.9MiB,256MiB,53.47%
2026-09-24T04:35:00-03:00,scenario_2-service_b-1,34.84%,118.6MiB,256MiB,46.34%
2026-09-24T04:35:05-03:00,scenario_2-service_a-1,100.30%,137.8MiB,256MiB,53.84%
2026-09-24T04:35:05-03:00,scenario_2-service_b-1,44.73%,108.8MiB,256MiB,42.49%
2026-09-24T04:35:10-03:00,scenario_2-service_a-1,100.93%,137.6MiB,256MiB,53.76%
2026-09-24T04:35:10-03:00,scenario_2-service_b-1,27.95%,110.4MiB,256MiB,43.12%
2026-09-24T04:35:15-03:00,scenario_2-service_a-1,100.96%,125.2MiB,256MiB,48.90%
2026-09-24T04:35:15-03:00,scenario_2-service_b-1,17.27%,110.4MiB,256MiB,43.14%
2026-09-24T04:35:20-03:00,scenario_2-service_a-1,100.40%,137.9MiB,256MiB,53.86%
2026-09-24T04:35:20-03:00,scenario_2-service_b-1,45.50%,110.2MiB,256MiB,43.03%
2026-09-24T04:35:25-03:00,scenario_2-service_a-1,100.60%,124.7MiB,256MiB,48.71%
2026-09-24T04:35:25-03:00,scenario_2-service_b-1,45.83%,110.2MiB,256MiB,43.03%
2026-09-24T04:35:30-03:00,scenario_2-service_a-1,100.73%,125.1MiB,256MiB,48.88%
2026-09-24T04:35:30-03:00,scenario_2-service_b-1,19.04%,113.1MiB,256MiB,44.17%
2026-09-24T04:35:35-03:00,scenario_2-service_a-1,100.11%,134.8MiB,256MiB,52.66%
2026-09-24T04:35:35-03:00,scenario_2-service_b-1,21.42%,113.3MiB,256MiB,44.27%
2026-09-24T04:35:40-03:00,scenario_2-service_a-1,99.36%,137.8MiB,256MiB,53.85%
2026-09-24T04:35:40-03:00,scenario_2-service_b-1,18.82%,113.1MiB,256MiB,44.19%
2026-09-24T04:35:46-03:00,scenario_2-service_a-1,100.90%,137.8MiB,256MiB,53.84%
2026-09-24T04:35:46-03:00,scenario_2-service_b-1,30.80%,123.1MiB,256MiB,48.07%
2026-09-24T04:35:51-03:00,scenario_2-service_a-1,100.14%,138.1MiB,256MiB,53.95%
2026-09-24T04:35:51-03:00,scenario_2-service_b-1,20.13%,113.7MiB,256MiB,44.42%
2026-09-24T04:35:56-03:00,scenario_2-service_a-1,99.57%,137.9MiB,256MiB,53.88%
2026-09-24T04:35:56-03:00,scenario_2-service_b-1,20.68%,115MiB,256MiB,44.94%
2026-09-24T04:36:01-03:00,scenario_2-service_a-1,100.55%,124.8MiB,256MiB,48.75%
2026-09-24T04:36:01-03:00,scenario_2-service_b-1,21.38%,115.5MiB,256MiB,45.13%
2026-09-24T04:36:06-03:00,scenario_2-service_a-1,100.73%,125.3MiB,256MiB,48.96%
2026-09-24T04:36:06-03:00,scenario_2-service_b-1,21.94%,115.6MiB,256MiB,45.16%
2026-09-24T04:36:11-03:00,scenario_2-service_a-1,102.96%,132.9MiB,256MiB,51.91%
2026-09-24T04:36:11-03:00,scenario_2-service_b-1,46.41%,115.2MiB,256MiB,45.01%
2026-09-24T04:36:15-03:00,scenario_2-service_a-1,100.83%,125.1MiB,256MiB,48.86%
2026-09-24T04:36:15-03:00,scenario_2-service_b-1,47.24%,115.2MiB,256MiB,45.01%
2026-09-24T04:36:20-03:00,scenario_2-service_a-1,101.19%,124.7MiB,256MiB,48.70%
2026-09-24T04:36:20-03:00,scenario_2-service_b-1,20.61%,115.2MiB,256MiB,45.00%
2026-09-24T04:36:25-03:00,scenario_2-service_a-1,100.41%,125.2MiB,256MiB,48.91%
2026-09-24T04:36:25-03:00,scenario_2-service_b-1,19.04%,115.3MiB,256MiB,45.03%
2026-09-24T04:36:30-03:00,scenario_2-service_a-1,99.85%,133.2MiB,256MiB,52.02%
2026-09-24T04:36:30-03:00,scenario_2-service_b-1,32.22%,127MiB,256MiB,49.61%
2026-09-24T04:36:35-03:00,scenario_2-service_a-1,0.04%,123.3MiB,256MiB,48.17%
2026-09-24T04:36:35-03:00,scenario_2-service_b-1,0.04%,115MiB,256MiB,44.92%
