Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,22396,0,780,771.1121932508013,248.9821560011478,1452.4688810015505,202.68458653330953,186.385491332757,0.0,780,870,930,970,1100,1200,1300,1300,1400,1400,1500
,Aggregated,22396,0,780,771.1121932508013,248.9821560011478,1452.4688810015505,202.68458653330953,186.385491332757,0.0,780,870,930,970,1100,1200,1300,1300,1400,1400,1500
