timestamp,phase,container,key,value
2026-09-24T04:34:32-03:00,start,scenario_2-service_a-1,usage_usec,25663925
2026-09-24T04:34:32-03:00,start,scenario_2-service_a-1,user_usec,23890532
2026-09-24T04:34:32-03:00,start,scenario_2-service_a-1,system_usec,1773392
2026-09-24T04:34:32-03:00,start,scenario_2-service_a-1,nice_usec,0
2026-09-24T04:34:32-03:00,start,scenario_2-service_a-1,core_sched.force_idle_usec,0
2026-09-24T04:34:32-03:00,start,scenario_2-service_a-1,nr_periods,274
2026-09-24T04:34:32-03:00,start,scenario_2-service_a-1,nr_throttled,234
2026-09-24T04:34:32-03:00,start,scenario_2-service_a-1,throttled_usec,54316030
2026-09-24T04:34:32-03:00,start,scenario_2-service_a-1,nr_bursts,0
2026-09-24T04:34:32-03:00,start,scenario_2-service_a-1,burst_usec,0
2026-09-24T04:34:32-03:00,start,scenario_2-service_b-1,usage_usec,8942559
2026-09-24T04:34:32-03:00,start,scenario_2-service_b-1,user_usec,8067419
2026-09-24T04:34:32-03:00,start,scenario_2-service_b-1,system_usec,875140
2026-09-24T04:34:32-03:00,start,scenario_2-service_b-1,nice_usec,0
2026-09-24T04:34:32-03:00,start,scenario_2-service_b-1,core_sched.force_idle_usec,0
2026-09-24T04:34:32-03:00,start,scenario_2-service_b-1,nr_periods,275
2026-09-24T04:34:32-03:00,start,scenario_2-service_b-1,nr_throttled,32
2026-09-24T04:34:32-03:00,start,scenario_2-service_b-1,throttled_usec,1875401
2026-09-24T04:34:32-03:00,start,scenario_2-service_b-1,nr_bursts,0
2026-09-24T04:34:32-03:00,start,scenario_2-service_b-1,burst_usec,0
2026-09-24T04:36:32-03:00,end,scenario_2-service_a-1,usage_usec,145601370
2026-09-24T04:36:32-03:00,end,scenario_2-service_a-1,user_usec,135288357
2026-09-24T04:36:32-03:00,end,scenario_2-service_a-1,system_usec,10313012
2026-09-24T04:36:32-03:00,end,scenario_2-service_a-1,nice_usec,0
2026-09-24T04:36:32-03:00,end,scenario_2-service_a-1,core_sched.force_idle_usec,0
2026-09-24T04:36:32-03:00,end,scenario_2-service_a-1,nr_periods,1477
2026-09-24T04:36:32-03:00,end,scenario_2-service_a-1,nr_throttled,1437
2026-09-24T04:36:32-03:00,end,scenario_2-service_a-1,throttled_usec,355591451
2026-09-24T04:36:32-03:00,end,scenario_2-service_a-1,nr_bursts,0
2026-09-24T04:36:32-03:00,end,scenario_2-service_a-1,burst_usec,0
2026-09-24T04:36:32-03:00,end,scenario_2-service_b-1,usage_usec,45328478
2026-09-24T04:36:32-03:00,end,scenario_2-service_b-1,user_usec,40974616
2026-09-24T04:36:32-03:00,end,scenario_2-service_b-1,system_usec,4353861
2026-09-24T04:36:32-03:00,end,scenario_2-service_b-1,nice_usec,0
2026-09-24T04:36:32-03:00,end,scenario_2-service_b-1,core_sched.force_idle_usec,0
2026-09-24T04:36:32-03:00,end,scenario_2-service_b-1,nr_periods,1478
2026-09-24T04:36:32-03:00,end,scenario_2-service_b-1,nr_throttled,139
2026-09-24T04:36:32-03:00,end,scenario_2-service_b-1,throttled_usec,5711155
2026-09-24T04:36:32-03:00,end,scenario_2-service_b-1,nr_bursts,0
2026-09-24T04:36:32-03:00,end,scenario_2-service_b-1,burst_usec,0
