timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-24T03:32:15-03:00,scenario_4-service_a-1,89.35%,130.2MiB,256MiB,50.87%
2026-09-24T03:32:15-03:00,scenario_4-service_b-1,31.29%,113.1MiB,256MiB,44.19%
2026-09-24T03:32:20-03:00,scenario_4-service_a-1,100.07%,131.5MiB,256MiB,51.38%
2026-09-24T03:32:20-03:00,scenario_4-service_b-1,28.39%,112.8MiB,256MiB,44.04%
2026-09-24T03:32:25-03:00,scenario_4-service_a-1,100.82%,135.4MiB,256MiB,52.91%
2026-09-24T03:32:25-03:00,scenario_4-service_b-1,21.39%,112.8MiB,256MiB,44.06%
2026-09-24T03:32:30-03:00,scenario_4-service_a-1,100.93%,122.2MiB,256MiB,47.72%
2026-09-24T03:32:30-03:00,scenario_4-service_b-1,21.02%,113MiB,256MiB,44.14%
2026-09-24T03:32:35-03:00,scenario_4-service_a-1,99.95%,122.1MiB,256MiB,47.70%
2026-09-24T03:32:35-03:00,scenario_4-service_b-1,21.44%,112.9MiB,256MiB,44.11%
2026-09-24T03:32:40-03:00,scenario_4-service_a-1,100.45%,125.4MiB,256MiB,48.98%
2026-09-24T03:32:40-03:00,scenario_4-service_b-1,32.16%,112.8MiB,256MiB,44.08%
2026-09-24T03:32:45-03:00,scenario_4-service_a-1,100.42%,136.9MiB,256MiB,53.46%
2026-09-24T03:32:45-03:00,scenario_4-service_b-1,21.35%,112.8MiB,256MiB,44.07%
2026-09-24T03:32:50-03:00,scenario_4-service_a-1,99.97%,132.6MiB,256MiB,51.78%
2026-09-24T03:32:50-03:00,scenario_4-service_b-1,17.14%,112.5MiB,256MiB,43.93%
2026-09-24T03:32:56-03:00,scenario_4-service_a-1,99.89%,140.8MiB,256MiB,55.01%
2026-09-24T03:32:56-03:00,scenario_4-service_b-1,19.18%,114.1MiB,256MiB,44.58%
2026-09-24T03:33:01-03:00,scenario_4-service_a-1,100.45%,140.8MiB,256MiB,55.00%
2026-09-24T03:33:01-03:00,scenario_4-service_b-1,17.21%,114.3MiB,256MiB,44.65%
2026-09-24T03:33:06-03:00,scenario_4-service_a-1,99.84%,127.7MiB,256MiB,49.90%
2026-09-24T03:33:06-03:00,scenario_4-service_b-1,28.26%,114.7MiB,256MiB,44.80%
2026-09-24T03:33:11-03:00,scenario_4-service_a-1,100.14%,127.4MiB,256MiB,49.78%
2026-09-24T03:33:11-03:00,scenario_4-service_b-1,21.14%,114.3MiB,256MiB,44.63%
2026-09-24T03:33:16-03:00,scenario_4-service_a-1,100.64%,127.4MiB,256MiB,49.77%
2026-09-24T03:33:16-03:00,scenario_4-service_b-1,31.46%,114.7MiB,256MiB,44.81%
2026-09-24T03:33:21-03:00,scenario_4-service_a-1,100.05%,127.4MiB,256MiB,49.78%
2026-09-24T03:33:21-03:00,scenario_4-service_b-1,18.73%,115.9MiB,256MiB,45.26%
2026-09-24T03:33:26-03:00,scenario_4-service_a-1,100.58%,139.3MiB,256MiB,54.43%
2026-09-24T03:33:26-03:00,scenario_4-service_b-1,20.72%,116.2MiB,256MiB,45.38%
2026-09-24T03:33:31-03:00,scenario_4-service_a-1,100.08%,141MiB,256MiB,55.08%
2026-09-24T03:33:31-03:00,scenario_4-service_b-1,27.64%,115.6MiB,256MiB,45.16%
2026-09-24T03:33:36-03:00,scenario_4-service_a-1,100.27%,141.2MiB,256MiB,55.15%
2026-09-24T03:33:36-03:00,scenario_4-service_b-1,31.73%,116.2MiB,256MiB,45.40%
2026-09-24T03:33:41-03:00,scenario_4-service_a-1,99.85%,127.2MiB,256MiB,49.67%
2026-09-24T03:33:41-03:00,scenario_4-service_b-1,32.24%,116.2MiB,256MiB,45.39%
2026-09-24T03:33:46-03:00,scenario_4-service_a-1,100.97%,127.1MiB,256MiB,49.66%
2026-09-24T03:33:46-03:00,scenario_4-service_b-1,31.07%,115.9MiB,256MiB,45.29%
2026-09-24T03:33:52-03:00,scenario_4-service_a-1,101.02%,127.7MiB,256MiB,49.87%
2026-09-24T03:33:52-03:00,scenario_4-service_b-1,21.13%,118.6MiB,256MiB,46.33%
2026-09-24T03:33:57-03:00,scenario_4-service_a-1,100.49%,136.2MiB,256MiB,53.19%
2026-09-24T03:33:57-03:00,scenario_4-service_b-1,32.93%,119.1MiB,256MiB,46.54%
2026-09-24T03:34:02-03:00,scenario_4-service_a-1,100.58%,139.4MiB,256MiB,54.44%
2026-09-24T03:34:02-03:00,scenario_4-service_b-1,21.75%,118.8MiB,256MiB,46.41%
2026-09-24T03:34:07-03:00,scenario_4-service_a-1,100.46%,140.7MiB,256MiB,54.95%
2026-09-24T03:34:07-03:00,scenario_4-service_b-1,28.10%,126.7MiB,256MiB,49.51%
2026-09-24T03:34:12-03:00,scenario_4-service_a-1,99.91%,140.9MiB,256MiB,55.03%
2026-09-24T03:34:12-03:00,scenario_4-service_b-1,28.06%,118.6MiB,256MiB,46.32%
2026-09-24T03:34:17-03:00,scenario_4-service_a-1,99.54%,127.4MiB,256MiB,49.77%
2026-09-24T03:34:17-03:00,scenario_4-service_b-1,17.24%,118.7MiB,256MiB,46.37%
2026-09-24T03:34:22-03:00,scenario_4-service_a-1,101.01%,127.7MiB,256MiB,49.89%
2026-09-24T03:34:22-03:00,scenario_4-service_b-1,30.00%,119MiB,256MiB,46.48%
2026-09-24T03:34:27-03:00,scenario_4-service_a-1,18.38%,139.3MiB,256MiB,54.43%
2026-09-24T03:34:27-03:00,scenario_4-service_b-1,9.37%,119.1MiB,256MiB,46.54%
