Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1790231533,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1790231534,20,POST,/api/v1/checkout,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,54,0,17,129.93876853667004,9.50039900271804,564.5303630008129,220.55555555555554
1790231534,20,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,54,0,17,129.93876853667004,9.50039900271804,564.5303630008129,220.55555555555554
1790231535,40,POST,/api/v1/checkout,0.000000,0.000000,100,200,280,340,470,550,560,600,620,620,620,137,0,120,172.7650540365806,7.424160001392011,624.8440899980778,220.97810218978103
1790231535,40,,Aggregated,0.000000,0.000000,100,200,280,340,470,550,560,600,620,620,620,137,0,120,172.7650540365806,7.424160001392011,624.8440899980778,220.97810218978103
1790231536,60,POST,/api/v1/checkout,11.000000,0.000000,84,150,160,190,320,440,560,560,620,620,620,296,0,86,127.40133888182508,4.665971999202156,624.8440899980778,220.69256756756758
1790231536,60,,Aggregated,11.000000,0.000000,84,150,160,190,320,440,560,560,620,620,620,296,0,86,127.40133888182508,4.665971999202156,624.8440899980778,220.69256756756758
1790231537,80,POST,/api/v1/checkout,34.500000,0.000000,64,99,140,150,210,340,500,560,620,620,620,525,0,65,98.95129949906342,4.665971999202156,624.8440899980778,220.59238095238095
1790231537,80,,Aggregated,34.500000,0.000000,64,99,140,150,210,340,500,560,620,620,620,525,0,65,98.95129949906342,4.665971999202156,624.8440899980778,220.59238095238095
1790231538,100,POST,/api/v1/checkout,60.000000,0.000000,95,150,160,180,250,340,460,550,620,620,620,702,0,97,120.8744729088602,4.665971999202156,624.8440899980778,220.64102564102564
1790231538,100,,Aggregated,60.000000,0.000000,95,150,160,180,250,340,460,550,620,620,620,702,0,97,120.8744729088602,4.665971999202156,624.8440899980778,220.64102564102564
1790231539,120,POST,/api/v1/checkout,94.250000,0.000000,130,180,240,280,440,520,610,650,840,840,840,852,0,130,172.5932654377995,4.665971999202156,842.3348040014389,220.71596244131456
1790231539,120,,Aggregated,94.250000,0.000000,130,180,240,280,440,520,610,650,840,840,840,852,0,130,172.5932654377995,4.665971999202156,842.3348040014389,220.71596244131456
1790231540,140,POST,/api/v1/checkout,115.000000,0.000000,160,270,360,460,560,630,670,750,840,840,840,1027,0,160,231.12574856477136,4.665971999202156,842.3348040014389,220.74488802336904
1790231540,140,,Aggregated,115.000000,0.000000,160,270,360,460,560,630,670,750,840,840,840,1027,0,160,231.12574856477136,4.665971999202156,842.3348040014389,220.74488802336904
1790231541,160,POST,/api/v1/checkout,124.500000,0.000000,210,360,470,510,590,640,690,750,840,850,850,1219,0,210,271.49617115836867,4.665971999202156,845.356958998309,220.7489745693191
1790231541,160,,Aggregated,124.500000,0.000000,210,360,470,510,590,640,690,750,840,850,850,1219,0,210,271.49617115836867,4.665971999202156,845.356958998309,220.7489745693191
1790231542,180,POST,/api/v1/checkout,127.571429,0.000000,280,460,520,550,630,670,740,760,850,850,850,1417,0,270,312.50549573044617,4.665971999202156,854.329253998003,220.75935074100212
1790231542,180,,Aggregated,127.571429,0.000000,280,460,520,550,630,670,740,760,850,850,850,1417,0,270,312.50549573044617,4.665971999202156,854.329253998003,220.75935074100212
1790231543,200,POST,/api/v1/checkout,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,140,0,760,729.6231127714626,330.1165899974876,991.4034239991452,221.02857142857144
1790231543,200,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,140,0,760,729.6231127714626,330.1165899974876,991.4034239991452,221.02857142857144
1790231544,200,POST,/api/v1/checkout,0.000000,0.000000,930,1100,1100,1200,1200,1300,1300,1400,1500,1500,1500,295,0,870,908.4615079051803,330.1165899974876,1538.686323001457,221.0135593220339
1790231544,200,,Aggregated,0.000000,0.000000,930,1100,1100,1200,1200,1300,1300,1400,1500,1500,1500,295,0,870,908.4615079051803,330.1165899974876,1538.686323001457,221.0135593220339
1790231545,200,POST,/api/v1/checkout,43.000000,0.000000,900,1000,1100,1100,1200,1200,1300,1300,1500,1500,1500,488,0,880,891.1918568565914,330.1165899974876,1538.686323001457,220.93032786885246
1790231545,200,,Aggregated,43.000000,0.000000,900,1000,1100,1100,1200,1200,1300,1300,1500,1500,1500,488,0,880,891.1918568565914,330.1165899974876,1538.686323001457,220.93032786885246
1790231546,200,POST,/api/v1/checkout,92.500000,0.000000,840,910,990,1000,1100,1200,1300,1300,1500,1500,1500,688,0,830,841.3938740581548,330.1165899974876,1538.686323001457,220.90552325581396
1790231546,200,,Aggregated,92.500000,0.000000,840,910,990,1000,1100,1200,1300,1300,1500,1500,1500,688,0,830,841.3938740581548,330.1165899974876,1538.686323001457,220.90552325581396
1790231547,200,POST,/api/v1/checkout,117.666667,0.000000,820,870,930,990,1100,1200,1300,1300,1500,1500,1500,860,0,810,821.1050114884044,330.1165899974876,1538.686323001457,220.90465116279069
1790231547,200,,Aggregated,117.666667,0.000000,820,870,930,990,1100,1200,1300,1300,1500,1500,1500,860,0,810,821.1050114884044,330.1165899974876,1538.686323001457,220.90465116279069
1790231548,200,POST,/api/v1/checkout,137.000000,0.000000,830,900,970,1000,1100,1200,1200,1300,1500,1500,1500,1004,0,830,839.98400021317,330.1165899974876,1538.686323001457,220.93326693227093
1790231548,200,,Aggregated,137.000000,0.000000,830,900,970,1000,1100,1200,1200,1300,1500,1500,1500,1004,0,830,839.98400021317,330.1165899974876,1538.686323001457,220.93326693227093
1790231549,200,POST,/api/v1/checkout,149.200000,0.000000,840,930,1000,1000,1100,1200,1200,1300,1400,1500,1500,1204,0,840,851.9603391885488,330.1165899974876,1538.686323001457,220.9202657807309
1790231549,200,,Aggregated,149.200000,0.000000,840,930,1000,1000,1100,1200,1200,1300,1400,1500,1500,1204,0,840,851.9603391885488,330.1165899974876,1538.686323001457,220.9202657807309
1790231550,200,POST,/api/v1/checkout,150.833333,0.000000,830,900,970,1000,1100,1200,1200,1300,1400,1500,1500,1394,0,820,832.8832869741681,330.1165899974876,1538.686323001457,220.90315638450502
1790231550,200,,Aggregated,150.833333,0.000000,830,900,970,1000,1100,1200,1200,1300,1400,1500,1500,1394,0,820,832.8832869741681,330.1165899974876,1538.686323001457,220.90315638450502
1790231551,200,POST,/api/v1/checkout,151.714286,0.000000,820,870,940,990,1100,1200,1200,1300,1400,1500,1500,1595,0,810,818.0830153949964,330.1165899974876,1538.686323001457,220.89467084639497
1790231551,200,,Aggregated,151.714286,0.000000,820,870,940,990,1100,1200,1200,1300,1400,1500,1500,1595,0,810,818.0830153949964,330.1165899974876,1538.686323001457,220.89467084639497
1790231552,200,POST,/api/v1/checkout,157.500000,0.000000,820,880,930,980,1100,1200,1200,1300,1400,1500,1500,1752,0,810,814.6023258750165,330.1165899974876,1538.686323001457,220.9052511415525
1790231552,200,,Aggregated,157.500000,0.000000,820,880,930,980,1100,1200,1200,1300,1400,1500,1500,1752,0,810,814.6023258750165,330.1165899974876,1538.686323001457,220.9052511415525
1790231553,200,POST,/api/v1/checkout,161.444444,0.000000,820,900,970,1000,1100,1200,1200,1300,1400,1500,1500,1911,0,820,829.8737332935829,330.1165899974876,1538.686323001457,220.9126111983255
1790231553,200,,Aggregated,161.444444,0.000000,820,900,970,1000,1100,1200,1200,1300,1400,1500,1500,1911,0,820,829.8737332935829,330.1165899974876,1538.686323001457,220.9126111983255
1790231554,200,POST,/api/v1/checkout,164.700000,0.000000,820,890,930,970,1100,1100,1200,1200,1300,1300,1300,2101,0,830,831.3952269657714,330.1165899974876,1538.686323001457,220.9043312708234
1790231554,200,,Aggregated,164.700000,0.000000,820,890,930,970,1100,1100,1200,1200,1300,1300,1300,2101,0,830,831.3952269657714,330.1165899974876,1538.686323001457,220.9043312708234
1790231555,200,POST,/api/v1/checkout,175.600000,0.000000,810,880,920,960,1100,1100,1200,1200,1300,1300,1300,2290,0,820,825.2133051175148,330.1165899974876,1538.686323001457,220.89694323144104
1790231555,200,,Aggregated,175.600000,0.000000,810,880,920,960,1100,1100,1200,1200,1300,1300,1300,2290,0,820,825.2133051175148,330.1165899974876,1538.686323001457,220.89694323144104
1790231556,200,POST,/api/v1/checkout,178.600000,0.000000,820,880,920,960,1100,1100,1200,1200,1300,1300,1300,2481,0,820,817.7421662523614,330.1165899974876,1538.686323001457,220.89076985086658
1790231556,200,,Aggregated,178.600000,0.000000,820,880,920,960,1100,1100,1200,1200,1300,1300,1300,2481,0,820,817.7421662523614,330.1165899974876,1538.686323001457,220.89076985086658
1790231557,200,POST,/api/v1/checkout,180.200000,0.000000,830,890,950,980,1100,1100,1200,1200,1300,1300,1300,2628,0,820,822.2801949638881,330.1165899974876,1538.686323001457,220.90182648401827
1790231557,200,,Aggregated,180.200000,0.000000,830,890,950,980,1100,1100,1200,1200,1300,1300,1300,2628,0,820,822.2801949638881,330.1165899974876,1538.686323001457,220.90182648401827
1790231558,200,POST,/api/v1/checkout,180.200000,0.000000,820,890,950,980,1100,1100,1200,1200,1300,1300,1300,2803,0,830,833.2072976500557,330.1165899974876,1538.686323001457,220.90189083125222
1790231558,200,,Aggregated,180.200000,0.000000,820,890,950,980,1100,1100,1200,1200,1300,1300,1300,2803,0,830,833.2072976500557,330.1165899974876,1538.686323001457,220.90189083125222
1790231559,200,POST,/api/v1/checkout,177.700000,0.000000,820,880,930,960,1100,1100,1200,1200,1300,1300,1300,2992,0,830,829.509681700571,330.1165899974876,1538.686323001457,220.89705882352942
1790231559,200,,Aggregated,177.700000,0.000000,820,880,930,960,1100,1100,1200,1200,1300,1300,1300,2992,0,830,829.509681700571,330.1165899974876,1538.686323001457,220.89705882352942
1790231560,200,POST,/api/v1/checkout,176.800000,0.000000,830,890,940,970,1100,1100,1200,1200,1300,1300,1300,3181,0,830,826.1243768988015,330.1165899974876,1538.686323001457,220.89342973907577
1790231560,200,,Aggregated,176.800000,0.000000,830,890,940,970,1100,1100,1200,1200,1300,1300,1300,3181,0,830,826.1243768988015,330.1165899974876,1538.686323001457,220.89342973907577
1790231561,200,POST,/api/v1/checkout,179.900000,0.000000,840,900,940,970,1100,1100,1200,1200,1300,1300,1300,3346,0,820,823.5514605218474,330.1165899974876,1538.686323001457,220.89629408248655
1790231561,200,,Aggregated,179.900000,0.000000,840,900,940,970,1100,1100,1200,1200,1300,1300,1300,3346,0,820,823.5514605218474,330.1165899974876,1538.686323001457,220.89629408248655
1790231562,200,POST,/api/v1/checkout,178.300000,0.000000,850,910,960,1000,1100,1100,1200,1200,1300,1300,1300,3495,0,830,830.3358445545293,330.1165899974876,1538.686323001457,220.90128755364807
