timestamp,phase,container,key,value
2026-09-24T02:32:56-03:00,start,scenario_3-service_a-1,usage_usec,21138799
2026-09-24T02:32:56-03:00,start,scenario_3-service_a-1,user_usec,18160168
2026-09-24T02:32:56-03:00,start,scenario_3-service_a-1,system_usec,2978630
2026-09-24T02:32:56-03:00,start,scenario_3-service_a-1,nice_usec,0
2026-09-24T02:32:56-03:00,start,scenario_3-service_a-1,core_sched.force_idle_usec,0
2026-09-24T02:32:56-03:00,start,scenario_3-service_a-1,nr_periods,275
2026-09-24T02:32:56-03:00,start,scenario_3-service_a-1,nr_throttled,161
2026-09-24T02:32:56-03:00,start,scenario_3-service_a-1,throttled_usec,36172146
2026-09-24T02:32:56-03:00,start,scenario_3-service_a-1,nr_bursts,0
2026-09-24T02:32:56-03:00,start,scenario_3-service_a-1,burst_usec,0
2026-09-24T02:32:56-03:00,start,scenario_3-service_b-1,usage_usec,9150279
2026-09-24T02:32:56-03:00,start,scenario_3-service_b-1,user_usec,7973021
2026-09-24T02:32:56-03:00,start,scenario_3-service_b-1,system_usec,1177257
2026-09-24T02:32:56-03:00,start,scenario_3-service_b-1,nice_usec,0
2026-09-24T02:32:56-03:00,start,scenario_3-service_b-1,core_sched.force_idle_usec,0
2026-09-24T02:32:56-03:00,start,scenario_3-service_b-1,nr_periods,277
2026-09-24T02:32:56-03:00,start,scenario_3-service_b-1,nr_throttled,14
2026-09-24T02:32:56-03:00,start,scenario_3-service_b-1,throttled_usec,1127599
2026-09-24T02:32:56-03:00,start,scenario_3-service_b-1,nr_bursts,0
2026-09-24T02:32:56-03:00,start,scenario_3-service_b-1,burst_usec,0
2026-09-24T02:34:56-03:00,end,scenario_3-service_a-1,usage_usec,141094992
2026-09-24T02:34:56-03:00,end,scenario_3-service_a-1,user_usec,119326340
2026-09-24T02:34:56-03:00,end,scenario_3-service_a-1,system_usec,21768651
2026-09-24T02:34:56-03:00,end,scenario_3-service_a-1,nice_usec,0
2026-09-24T02:34:56-03:00,end,scenario_3-service_a-1,core_sched.force_idle_usec,0
2026-09-24T02:34:56-03:00,end,scenario_3-service_a-1,nr_periods,1478
2026-09-24T02:34:56-03:00,end,scenario_3-service_a-1,nr_throttled,1364
2026-09-24T02:34:56-03:00,end,scenario_3-service_a-1,throttled_usec,320351485
2026-09-24T02:34:56-03:00,end,scenario_3-service_a-1,nr_bursts,0
2026-09-24T02:34:56-03:00,end,scenario_3-service_a-1,burst_usec,0
2026-09-24T02:34:56-03:00,end,scenario_3-service_b-1,usage_usec,55752512
2026-09-24T02:34:56-03:00,end,scenario_3-service_b-1,user_usec,47815058
2026-09-24T02:34:56-03:00,end,scenario_3-service_b-1,system_usec,7937454
2026-09-24T02:34:56-03:00,end,scenario_3-service_b-1,nice_usec,0
2026-09-24T02:34:56-03:00,end,scenario_3-service_b-1,core_sched.force_idle_usec,0
2026-09-24T02:34:56-03:00,end,scenario_3-service_b-1,nr_periods,1480
2026-09-24T02:34:56-03:00,end,scenario_3-service_b-1,nr_throttled,58
2026-09-24T02:34:56-03:00,end,scenario_3-service_b-1,throttled_usec,3434514
2026-09-24T02:34:56-03:00,end,scenario_3-service_b-1,nr_bursts,0
2026-09-24T02:34:56-03:00,end,scenario_3-service_b-1,burst_usec,0
