Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,43528,0,240,251.1071947470234,5.861606001417385,590.8976000027906,208.27970501746003,362.18835377587845,0.0,240,280,310,330,380,420,460,480,540,570,590
,Aggregated,43528,0,240,251.1071947470234,5.861606001417385,590.8976000027906,208.27970501746003,362.18835377587845,0.0,240,280,310,330,380,420,460,480,540,570,590
