Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,21438,0,790,818.9658631850479,371.1226139967039,1484.576612001547,220.87232950834965,178.4805263564692,0.0,790,910,970,1000,1100,1200,1300,1300,1400,1500,1500
,Aggregated,21438,0,790,818.9658631850479,371.1226139967039,1484.576612001547,220.87232950834965,178.4805263564692,0.0,790,910,970,1000,1100,1200,1300,1300,1400,1500,1500
