timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-24T01:37:52-03:00,scenario_4-service_a-1,66.65%,120.2MiB,256MiB,46.94%
2026-09-24T01:37:52-03:00,scenario_4-service_b-1,11.15%,112.7MiB,256MiB,44.04%
2026-09-24T01:37:57-03:00,scenario_4-service_a-1,100.30%,121.2MiB,256MiB,47.34%
2026-09-24T01:37:57-03:00,scenario_4-service_b-1,32.71%,112.8MiB,256MiB,44.05%
2026-09-24T01:38:02-03:00,scenario_4-service_a-1,100.88%,122MiB,256MiB,47.65%
2026-09-24T01:38:02-03:00,scenario_4-service_b-1,34.36%,113MiB,256MiB,44.13%
2026-09-24T01:38:07-03:00,scenario_4-service_a-1,101.11%,130.5MiB,256MiB,50.96%
2026-09-24T01:38:07-03:00,scenario_4-service_b-1,21.77%,112.6MiB,256MiB,43.99%
2026-09-24T01:38:12-03:00,scenario_4-service_a-1,100.94%,133.4MiB,256MiB,52.12%
2026-09-24T01:38:12-03:00,scenario_4-service_b-1,21.43%,112.1MiB,256MiB,43.80%
2026-09-24T01:38:17-03:00,scenario_4-service_a-1,101.36%,136.3MiB,256MiB,53.23%
2026-09-24T01:38:17-03:00,scenario_4-service_b-1,29.49%,114.1MiB,256MiB,44.57%
2026-09-24T01:38:22-03:00,scenario_4-service_a-1,100.75%,127.1MiB,256MiB,49.67%
2026-09-24T01:38:22-03:00,scenario_4-service_b-1,16.51%,114.2MiB,256MiB,44.62%
2026-09-24T01:38:28-03:00,scenario_4-service_a-1,99.68%,127MiB,256MiB,49.61%
2026-09-24T01:38:28-03:00,scenario_4-service_b-1,29.25%,113.9MiB,256MiB,44.47%
2026-09-24T01:38:33-03:00,scenario_4-service_a-1,100.89%,126.6MiB,256MiB,49.47%
2026-09-24T01:38:33-03:00,scenario_4-service_b-1,24.31%,114.2MiB,256MiB,44.63%
2026-09-24T01:38:38-03:00,scenario_4-service_a-1,100.38%,126.9MiB,256MiB,49.57%
2026-09-24T01:38:38-03:00,scenario_4-service_b-1,21.22%,114.1MiB,256MiB,44.58%
2026-09-24T01:38:43-03:00,scenario_4-service_a-1,100.46%,127.4MiB,256MiB,49.77%
2026-09-24T01:38:43-03:00,scenario_4-service_b-1,33.55%,115.8MiB,256MiB,45.24%
2026-09-24T01:38:48-03:00,scenario_4-service_a-1,100.39%,136.2MiB,256MiB,53.20%
2026-09-24T01:38:48-03:00,scenario_4-service_b-1,21.23%,115.7MiB,256MiB,45.21%
2026-09-24T01:38:53-03:00,scenario_4-service_a-1,100.99%,139.5MiB,256MiB,54.47%
2026-09-24T01:38:53-03:00,scenario_4-service_b-1,29.99%,115.8MiB,256MiB,45.23%
2026-09-24T01:38:58-03:00,scenario_4-service_a-1,100.35%,139.8MiB,256MiB,54.62%
2026-09-24T01:38:58-03:00,scenario_4-service_b-1,24.13%,115.2MiB,256MiB,45.02%
2026-09-24T01:39:03-03:00,scenario_4-service_a-1,100.59%,140.1MiB,256MiB,54.71%
2026-09-24T01:39:03-03:00,scenario_4-service_b-1,31.19%,115.9MiB,256MiB,45.27%
2026-09-24T01:39:08-03:00,scenario_4-service_a-1,101.07%,127.1MiB,256MiB,49.66%
2026-09-24T01:39:08-03:00,scenario_4-service_b-1,31.27%,115.1MiB,256MiB,44.95%
2026-09-24T01:39:13-03:00,scenario_4-service_a-1,100.94%,127.5MiB,256MiB,49.82%
2026-09-24T01:39:13-03:00,scenario_4-service_b-1,32.92%,115.8MiB,256MiB,45.23%
2026-09-24T01:39:19-03:00,scenario_4-service_a-1,103.12%,135.3MiB,256MiB,52.84%
2026-09-24T01:39:19-03:00,scenario_4-service_b-1,32.59%,115.8MiB,256MiB,45.25%
2026-09-24T01:39:24-03:00,scenario_4-service_a-1,100.93%,136.5MiB,256MiB,53.32%
2026-09-24T01:39:24-03:00,scenario_4-service_b-1,31.97%,115.4MiB,256MiB,45.09%
2026-09-24T01:39:29-03:00,scenario_4-service_a-1,100.35%,140.4MiB,256MiB,54.86%
2026-09-24T01:39:29-03:00,scenario_4-service_b-1,18.40%,115.2MiB,256MiB,45.02%
2026-09-24T01:39:34-03:00,scenario_4-service_a-1,100.85%,140.4MiB,256MiB,54.83%
2026-09-24T01:39:34-03:00,scenario_4-service_b-1,27.25%,115.9MiB,256MiB,45.27%
2026-09-24T01:39:39-03:00,scenario_4-service_a-1,99.66%,127.3MiB,256MiB,49.72%
2026-09-24T01:39:39-03:00,scenario_4-service_b-1,17.58%,115.5MiB,256MiB,45.12%
2026-09-24T01:39:44-03:00,scenario_4-service_a-1,100.25%,126.9MiB,256MiB,49.57%
2026-09-24T01:39:44-03:00,scenario_4-service_b-1,29.98%,123.4MiB,256MiB,48.21%
2026-09-24T01:39:49-03:00,scenario_4-service_a-1,99.82%,127.2MiB,256MiB,49.69%
2026-09-24T01:39:49-03:00,scenario_4-service_b-1,31.92%,115.7MiB,256MiB,45.20%
2026-09-24T01:39:54-03:00,scenario_4-service_a-1,100.42%,127.4MiB,256MiB,49.75%
2026-09-24T01:39:54-03:00,scenario_4-service_b-1,32.01%,115.6MiB,256MiB,45.16%
2026-09-24T01:39:59-03:00,scenario_4-service_a-1,100.71%,136.3MiB,256MiB,53.24%
2026-09-24T01:39:59-03:00,scenario_4-service_b-1,32.71%,115.4MiB,256MiB,45.08%
2026-09-24T01:40:04-03:00,scenario_4-service_a-1,0.04%,125.4MiB,256MiB,48.99%
2026-09-24T01:40:04-03:00,scenario_4-service_b-1,0.03%,115MiB,256MiB,44.92%
