Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,21335,0,820,824.7343491576313,411.24426600072184,1373.730721999891,220.88164987110383,177.505086980918,0.0,820,880,920,960,1100,1100,1200,1200,1300,1400,1400
,Aggregated,21335,0,820,824.7343491576313,411.24426600072184,1373.730721999891,220.88164987110383,177.505086980918,0.0,820,880,920,960,1100,1100,1200,1200,1300,1400,1400
