timestamp,phase,container,key,value
2026-09-24T02:44:33-03:00,start,service-a-79689f88cb-ps4ls/service-a,usage_usec,19557096
2026-09-24T02:44:33-03:00,start,service-a-79689f88cb-ps4ls/service-a,user_usec,16697739
2026-09-24T02:44:33-03:00,start,service-a-79689f88cb-ps4ls/service-a,system_usec,2859356
2026-09-24T02:44:33-03:00,start,service-a-79689f88cb-ps4ls/service-a,nice_usec,0
2026-09-24T02:44:33-03:00,start,service-a-79689f88cb-ps4ls/service-a,core_sched.force_idle_usec,0
2026-09-24T02:44:33-03:00,start,service-a-79689f88cb-ps4ls/service-a,nr_periods,272
2026-09-24T02:44:33-03:00,start,service-a-79689f88cb-ps4ls/service-a,nr_throttled,130
2026-09-24T02:44:33-03:00,start,service-a-79689f88cb-ps4ls/service-a,throttled_usec,16871234
2026-09-24T02:44:33-03:00,start,service-a-79689f88cb-ps4ls/service-a,nr_bursts,0
2026-09-24T02:44:33-03:00,start,service-a-79689f88cb-ps4ls/service-a,burst_usec,0
2026-09-24T02:44:33-03:00,start,service-b-b9d464c6d-8lgg8/service-b,usage_usec,7645240
2026-09-24T02:44:33-03:00,start,service-b-b9d464c6d-8lgg8/service-b,user_usec,6456595
2026-09-24T02:44:33-03:00,start,service-b-b9d464c6d-8lgg8/service-b,system_usec,1188645
2026-09-24T02:44:33-03:00,start,service-b-b9d464c6d-8lgg8/service-b,nice_usec,0
2026-09-24T02:44:33-03:00,start,service-b-b9d464c6d-8lgg8/service-b,core_sched.force_idle_usec,0
2026-09-24T02:44:33-03:00,start,service-b-b9d464c6d-8lgg8/service-b,nr_periods,272
2026-09-24T02:44:33-03:00,start,service-b-b9d464c6d-8lgg8/service-b,nr_throttled,7
2026-09-24T02:44:33-03:00,start,service-b-b9d464c6d-8lgg8/service-b,throttled_usec,229350
2026-09-24T02:44:33-03:00,start,service-b-b9d464c6d-8lgg8/service-b,nr_bursts,0
2026-09-24T02:44:33-03:00,start,service-b-b9d464c6d-8lgg8/service-b,burst_usec,0
2026-09-24T02:46:34-03:00,end,service-a-79689f88cb-ps4ls/service-a,usage_usec,139165188
2026-09-24T02:46:34-03:00,end,service-a-79689f88cb-ps4ls/service-a,user_usec,115731580
2026-09-24T02:46:34-03:00,end,service-a-79689f88cb-ps4ls/service-a,system_usec,23433608
2026-09-24T02:46:34-03:00,end,service-a-79689f88cb-ps4ls/service-a,nice_usec,0
2026-09-24T02:46:34-03:00,end,service-a-79689f88cb-ps4ls/service-a,core_sched.force_idle_usec,0
2026-09-24T02:46:34-03:00,end,service-a-79689f88cb-ps4ls/service-a,nr_periods,1475
2026-09-24T02:46:34-03:00,end,service-a-79689f88cb-ps4ls/service-a,nr_throttled,1333
2026-09-24T02:46:34-03:00,end,service-a-79689f88cb-ps4ls/service-a,throttled_usec,236488907
2026-09-24T02:46:34-03:00,end,service-a-79689f88cb-ps4ls/service-a,nr_bursts,0
2026-09-24T02:46:34-03:00,end,service-a-79689f88cb-ps4ls/service-a,burst_usec,0
2026-09-24T02:46:34-03:00,end,service-b-b9d464c6d-8lgg8/service-b,usage_usec,49293424
2026-09-24T02:46:34-03:00,end,service-b-b9d464c6d-8lgg8/service-b,user_usec,40694110
2026-09-24T02:46:34-03:00,end,service-b-b9d464c6d-8lgg8/service-b,system_usec,8599313
2026-09-24T02:46:34-03:00,end,service-b-b9d464c6d-8lgg8/service-b,nice_usec,0
2026-09-24T02:46:34-03:00,end,service-b-b9d464c6d-8lgg8/service-b,core_sched.force_idle_usec,0
2026-09-24T02:46:34-03:00,end,service-b-b9d464c6d-8lgg8/service-b,nr_periods,1475
2026-09-24T02:46:34-03:00,end,service-b-b9d464c6d-8lgg8/service-b,nr_throttled,7
2026-09-24T02:46:34-03:00,end,service-b-b9d464c6d-8lgg8/service-b,throttled_usec,229350
2026-09-24T02:46:34-03:00,end,service-b-b9d464c6d-8lgg8/service-b,nr_bursts,0
2026-09-24T02:46:34-03:00,end,service-b-b9d464c6d-8lgg8/service-b,burst_usec,0
