Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,47630,0,200,203.86768182073206,18.208612000307767,410.07888900276157,236.20967877388202,396.2584276251127,0.0,200,220,240,240,270,280,300,310,350,390,410
,Aggregated,47630,0,200,203.86768182073206,18.208612000307767,410.07888900276157,236.20967877388202,396.2584276251127,0.0,200,220,240,240,270,280,300,310,350,390,410
