timestamp,cpu_busy_percent,load1,cpu_mhz_mean,temp_max_c
2026-09-24T02:44:25-03:00,9.7,2.32,3863,61.0
2026-09-24T02:44:27-03:00,11.9,2.13,3700,65.0
2026-09-24T02:44:29-03:00,18.6,2.13,3746,66.0
2026-09-24T02:44:31-03:00,24.9,2.12,3805,70.0
2026-09-24T02:44:33-03:00,25.9,2.12,3703,78.0
2026-09-24T02:44:35-03:00,28.3,2.12,3738,68.0
2026-09-24T02:44:37-03:00,25.6,2.11,3748,69.0
2026-09-24T02:44:39-03:00,25.6,2.11,3757,69.0
2026-09-24T02:44:41-03:00,24.5,1.94,3765,67.0
2026-09-24T02:44:43-03:00,25.1,1.94,3756,69.0
2026-09-24T02:44:45-03:00,26.4,1.94,3700,77.0
2026-09-24T02:44:47-03:00,26.2,1.87,3810,70.0
2026-09-24T02:44:49-03:00,26.1,1.87,3854,68.0
2026-09-24T02:44:51-03:00,25.5,1.72,3397,70.0
2026-09-24T02:44:53-03:00,24.8,1.72,3840,69.0
2026-09-24T02:44:55-03:00,25.9,1.72,3844,70.0
2026-09-24T02:44:57-03:00,25.5,1.58,3705,72.0
2026-09-24T02:44:59-03:00,25.4,1.58,3700,72.0
2026-09-24T02:45:01-03:00,25.9,1.45,3700,76.0
2026-09-24T02:45:04-03:00,25.9,1.45,3718,75.0
2026-09-24T02:45:06-03:00,24.5,1.45,3757,72.0
2026-09-24T02:45:08-03:00,25.7,1.33,3798,70.0
2026-09-24T02:45:10-03:00,25.9,1.33,3786,71.0
2026-09-24T02:45:12-03:00,24.5,1.31,3752,70.0
2026-09-24T02:45:14-03:00,25.4,1.31,3695,69.0
2026-09-24T02:45:16-03:00,25.3,1.28,3700,73.0
2026-09-24T02:45:18-03:00,25.4,1.28,3700,76.0
2026-09-24T02:45:20-03:00,26.4,1.28,3779,76.0
2026-09-24T02:45:22-03:00,25.7,1.26,3720,73.0
2026-09-24T02:45:24-03:00,25.0,1.26,3839,72.0
2026-09-24T02:45:26-03:00,25.5,1.16,3847,71.0
2026-09-24T02:45:28-03:00,25.4,1.16,3814,82.0
2026-09-24T02:45:30-03:00,24.8,1.16,3825,73.0
2026-09-24T02:45:32-03:00,26.6,1.15,3826,71.0
2026-09-24T02:45:34-03:00,25.1,1.15,3700,77.0
2026-09-24T02:45:36-03:00,26.0,1.05,3811,73.0
2026-09-24T02:45:38-03:00,26.0,1.05,3644,73.0
2026-09-24T02:45:40-03:00,24.7,1.05,3808,71.0
2026-09-24T02:45:42-03:00,26.0,1.05,3700,72.0
2026-09-24T02:45:44-03:00,25.7,1.05,3548,70.0
2026-09-24T02:45:46-03:00,24.8,1.05,3794,71.0
2026-09-24T02:45:48-03:00,25.7,1.05,3702,74.0
2026-09-24T02:45:50-03:00,26.4,1.05,3700,77.0
2026-09-24T02:45:52-03:00,25.3,0.96,3822,72.0
2026-09-24T02:45:54-03:00,25.5,0.96,3505,72.0
2026-09-24T02:45:56-03:00,25.4,0.88,3760,71.0
2026-09-24T02:45:58-03:00,24.7,0.88,3765,73.0
2026-09-24T02:46:00-03:00,25.8,0.88,3808,72.0
2026-09-24T02:46:02-03:00,25.2,0.81,3737,69.0
2026-09-24T02:46:04-03:00,24.7,0.81,3762,71.0
2026-09-24T02:46:06-03:00,26.7,0.91,3700,76.0
2026-09-24T02:46:08-03:00,26.0,0.91,3716,77.0
2026-09-24T02:46:10-03:00,24.8,0.91,3827,74.0
2026-09-24T02:46:12-03:00,25.3,0.92,3771,71.0
2026-09-24T02:46:14-03:00,25.4,0.92,3829,72.0
2026-09-24T02:46:16-03:00,24.4,0.92,3829,70.0
2026-09-24T02:46:18-03:00,25.7,0.92,3823,71.0
2026-09-24T02:46:20-03:00,26.2,0.92,3878,71.0
2026-09-24T02:46:22-03:00,24.8,0.85,3700,76.0
2026-09-24T02:46:24-03:00,26.3,0.85,3700,75.0
2026-09-24T02:46:26-03:00,25.4,0.78,3789,74.0
2026-09-24T02:46:28-03:00,24.5,0.78,3835,71.0
2026-09-24T02:46:30-03:00,26.4,0.78,3800,72.0
2026-09-24T02:46:32-03:00,25.3,0.80,3824,72.0
2026-09-24T02:46:34-03:00,25.8,0.80,3563,70.0
2026-09-24T02:46:36-03:00,2.0,0.81,3785,64.0
