Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,47238,0,210,208.22859486937543,3.1040269968798384,465.3701179995551,236.26827977475762,392.92208122618206,0.0,210,240,260,270,300,320,350,360,390,430,470
,Aggregated,47238,0,210,208.22859486937543,3.1040269968798384,465.3701179995551,236.26827977475762,392.92208122618206,0.0,210,240,260,270,300,320,350,360,390,430,470
