Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,22087,0,780,785.2925485218432,300.8433020004304,2207.0799239991175,202.6899080907321,183.7841861848173,0.0,780,890,950,1000,1100,1200,1300,1400,2000,2100,2200
,Aggregated,22087,0,780,785.2925485218432,300.8433020004304,2207.0799239991175,202.6899080907321,183.7841861848173,0.0,780,890,950,1000,1100,1200,1300,1400,2000,2100,2200
