timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-24T03:02:08-03:00,scenario_2-service_a-1,66.48%,117.8MiB,256MiB,46.01%
2026-09-24T03:02:08-03:00,scenario_2-service_b-1,21.26%,108.3MiB,256MiB,42.29%
2026-09-24T03:02:14-03:00,scenario_2-service_a-1,99.57%,120.1MiB,256MiB,46.92%
2026-09-24T03:02:14-03:00,scenario_2-service_b-1,21.43%,108.4MiB,256MiB,42.35%
2026-09-24T03:02:19-03:00,scenario_2-service_a-1,99.40%,119.3MiB,256MiB,46.60%
2026-09-24T03:02:19-03:00,scenario_2-service_b-1,42.80%,108.5MiB,256MiB,42.38%
2026-09-24T03:02:24-03:00,scenario_2-service_a-1,99.51%,131.7MiB,256MiB,51.44%
2026-09-24T03:02:24-03:00,scenario_2-service_b-1,43.45%,108.3MiB,256MiB,42.29%
2026-09-24T03:02:29-03:00,scenario_2-service_a-1,99.68%,132.1MiB,256MiB,51.60%
2026-09-24T03:02:29-03:00,scenario_2-service_b-1,41.75%,108.8MiB,256MiB,42.51%
2026-09-24T03:02:34-03:00,scenario_2-service_a-1,100.63%,122.1MiB,256MiB,47.68%
2026-09-24T03:02:34-03:00,scenario_2-service_b-1,17.56%,108.5MiB,256MiB,42.39%
2026-09-24T03:02:39-03:00,scenario_2-service_a-1,100.00%,124.8MiB,256MiB,48.76%
2026-09-24T03:02:39-03:00,scenario_2-service_b-1,19.68%,108.2MiB,256MiB,42.28%
2026-09-24T03:02:44-03:00,scenario_2-service_a-1,101.13%,124.6MiB,256MiB,48.68%
2026-09-24T03:02:44-03:00,scenario_2-service_b-1,46.59%,108.6MiB,256MiB,42.40%
2026-09-24T03:02:49-03:00,scenario_2-service_a-1,101.46%,125.1MiB,256MiB,48.88%
2026-09-24T03:02:49-03:00,scenario_2-service_b-1,21.02%,110.6MiB,256MiB,43.20%
2026-09-24T03:02:54-03:00,scenario_2-service_a-1,100.73%,124.5MiB,256MiB,48.64%
2026-09-24T03:02:54-03:00,scenario_2-service_b-1,17.28%,110.5MiB,256MiB,43.16%
2026-09-24T03:02:59-03:00,scenario_2-service_a-1,100.64%,137.4MiB,256MiB,53.67%
2026-09-24T03:02:59-03:00,scenario_2-service_b-1,19.50%,110.4MiB,256MiB,43.13%
2026-09-24T03:03:04-03:00,scenario_2-service_a-1,100.02%,138MiB,256MiB,53.89%
2026-09-24T03:03:04-03:00,scenario_2-service_b-1,17.06%,110.1MiB,256MiB,43.02%
2026-09-24T03:03:10-03:00,scenario_2-service_a-1,100.21%,138MiB,256MiB,53.91%
2026-09-24T03:03:10-03:00,scenario_2-service_b-1,47.39%,110.4MiB,256MiB,43.12%
2026-09-24T03:03:15-03:00,scenario_2-service_a-1,99.78%,125.1MiB,256MiB,48.88%
2026-09-24T03:03:15-03:00,scenario_2-service_b-1,46.64%,113.7MiB,256MiB,44.43%
2026-09-24T03:03:20-03:00,scenario_2-service_a-1,101.13%,125.1MiB,256MiB,48.87%
2026-09-24T03:03:20-03:00,scenario_2-service_b-1,45.59%,113.9MiB,256MiB,44.49%
2026-09-24T03:03:25-03:00,scenario_2-service_a-1,99.96%,133.9MiB,256MiB,52.30%
2026-09-24T03:03:25-03:00,scenario_2-service_b-1,21.41%,113.5MiB,256MiB,44.35%
2026-09-24T03:03:30-03:00,scenario_2-service_a-1,99.89%,137.1MiB,256MiB,53.55%
2026-09-24T03:03:30-03:00,scenario_2-service_b-1,20.33%,113.8MiB,256MiB,44.45%
2026-09-24T03:03:35-03:00,scenario_2-service_a-1,100.52%,137.3MiB,256MiB,53.64%
2026-09-24T03:03:35-03:00,scenario_2-service_b-1,27.00%,123.1MiB,256MiB,48.08%
2026-09-24T03:03:40-03:00,scenario_2-service_a-1,100.08%,138.1MiB,256MiB,53.93%
2026-09-24T03:03:40-03:00,scenario_2-service_b-1,20.69%,113.7MiB,256MiB,44.40%
2026-09-24T03:03:45-03:00,scenario_2-service_a-1,100.47%,124.9MiB,256MiB,48.79%
2026-09-24T03:03:45-03:00,scenario_2-service_b-1,40.40%,113.8MiB,256MiB,44.44%
2026-09-24T03:03:50-03:00,scenario_2-service_a-1,100.59%,124.3MiB,256MiB,48.57%
2026-09-24T03:03:50-03:00,scenario_2-service_b-1,20.70%,113.5MiB,256MiB,44.33%
2026-09-24T03:03:55-03:00,scenario_2-service_a-1,100.37%,124.8MiB,256MiB,48.77%
2026-09-24T03:03:55-03:00,scenario_2-service_b-1,46.00%,114MiB,256MiB,44.52%
2026-09-24T03:04:00-03:00,scenario_2-service_a-1,100.36%,125MiB,256MiB,48.83%
2026-09-24T03:04:00-03:00,scenario_2-service_b-1,28.37%,113.3MiB,256MiB,44.26%
2026-09-24T03:04:06-03:00,scenario_2-service_a-1,101.75%,128.2MiB,256MiB,50.10%
2026-09-24T03:04:06-03:00,scenario_2-service_b-1,16.26%,113.6MiB,256MiB,44.37%
2026-09-24T03:04:11-03:00,scenario_2-service_a-1,99.98%,138MiB,256MiB,53.92%
2026-09-24T03:04:11-03:00,scenario_2-service_b-1,35.12%,113.4MiB,256MiB,44.30%
2026-09-24T03:04:16-03:00,scenario_2-service_a-1,100.20%,137.4MiB,256MiB,53.69%
2026-09-24T03:04:16-03:00,scenario_2-service_b-1,41.36%,126MiB,256MiB,49.21%
2026-09-24T03:04:21-03:00,scenario_2-service_a-1,21.98%,123.6MiB,256MiB,48.30%
2026-09-24T03:04:21-03:00,scenario_2-service_b-1,0.05%,113.6MiB,256MiB,44.38%
