Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1790234691,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1790234692,20,POST,/api/v1/checkout,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,63,0,6,44.15607928534709,4.357657999207731,184.01890699897194,202.11111111111111
1790234692,20,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,63,0,6,44.15607928534709,4.357657999207731,184.01890699897194,202.11111111111111
1790234693,40,POST,/api/v1/checkout,0.000000,0.000000,6,7,8,10,22,43,84,88,90,90,90,205,0,6,22.64141353147485,4.256921998603502,184.01890699897194,202.01463414634145
1790234693,40,,Aggregated,0.000000,0.000000,6,7,8,10,22,43,84,88,90,90,90,205,0,6,22.64141353147485,4.256921998603502,184.01890699897194,202.01463414634145
1790234694,60,POST,/api/v1/checkout,20.000000,0.000000,6,8,9,10,26,71,81,85,90,90,90,408,0,6,17.6504640146638,4.256921998603502,184.01890699897194,202.01225490196077
1790234694,60,,Aggregated,20.000000,0.000000,6,8,9,10,26,71,81,85,90,90,90,408,0,6,17.6504640146638,4.256921998603502,184.01890699897194,202.01225490196077
1790234695,80,POST,/api/v1/checkout,50.000000,0.000000,8,27,81,130,230,270,310,330,390,390,390,565,0,8,63.248863359305396,4.256921998603502,385.74300699838204,202.18230088495577
1790234695,80,,Aggregated,50.000000,0.000000,8,27,81,130,230,270,310,330,390,390,390,565,0,8,63.248863359305396,4.256921998603502,385.74300699838204,202.18230088495577
1790234696,100,POST,/api/v1/checkout,83.666667,0.000000,27,160,210,240,300,370,420,460,480,480,480,747,0,40,111.48848442572687,4.256921998603502,484.07379199852585,202.30923694779116
1790234696,100,,Aggregated,83.666667,0.000000,27,160,210,240,300,370,420,460,480,480,480,747,0,40,111.48848442572687,4.256921998603502,484.07379199852585,202.30923694779116
1790234697,120,POST,/api/v1/checkout,109.500000,0.000000,130,200,230,260,360,410,480,510,770,770,770,956,0,120,143.08687092469194,4.256921998603502,769.4758940015163,202.3828451882845
1790234697,120,,Aggregated,109.500000,0.000000,130,200,230,260,360,410,480,510,770,770,770,956,0,120,143.08687092469194,4.256921998603502,769.4758940015163,202.3828451882845
1790234698,140,POST,/api/v1/checkout,119.400000,0.000000,170,250,290,330,400,470,540,580,770,890,890,1154,0,170,180.86857613521255,4.256921998603502,885.0231079995865,202.42287694974004
