timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-24T04:24:53-03:00,scenario_2-service_a-1,67.10%,117.9MiB,256MiB,46.05%
2026-09-24T04:24:53-03:00,scenario_2-service_b-1,13.37%,108.9MiB,256MiB,42.52%
2026-09-24T04:24:58-03:00,scenario_2-service_a-1,100.26%,118.5MiB,256MiB,46.31%
2026-09-24T04:24:58-03:00,scenario_2-service_b-1,21.04%,108.2MiB,256MiB,42.27%
2026-09-24T04:25:03-03:00,scenario_2-service_a-1,99.60%,118.9MiB,256MiB,46.46%
2026-09-24T04:25:03-03:00,scenario_2-service_b-1,35.39%,108.5MiB,256MiB,42.38%
2026-09-24T04:25:08-03:00,scenario_2-service_a-1,100.17%,128.3MiB,256MiB,50.11%
2026-09-24T04:25:08-03:00,scenario_2-service_b-1,16.38%,108.3MiB,256MiB,42.32%
2026-09-24T04:25:13-03:00,scenario_2-service_a-1,100.16%,132.1MiB,256MiB,51.58%
2026-09-24T04:25:13-03:00,scenario_2-service_b-1,19.90%,108.7MiB,256MiB,42.45%
2026-09-24T04:25:18-03:00,scenario_2-service_a-1,100.80%,121MiB,256MiB,47.28%
2026-09-24T04:25:18-03:00,scenario_2-service_b-1,18.14%,108.1MiB,256MiB,42.24%
2026-09-24T04:25:24-03:00,scenario_2-service_a-1,99.83%,125MiB,256MiB,48.84%
2026-09-24T04:25:24-03:00,scenario_2-service_b-1,20.89%,108.7MiB,256MiB,42.45%
2026-09-24T04:25:29-03:00,scenario_2-service_a-1,100.93%,125.3MiB,256MiB,48.94%
2026-09-24T04:25:29-03:00,scenario_2-service_b-1,44.44%,121.9MiB,256MiB,47.60%
2026-09-24T04:25:34-03:00,scenario_2-service_a-1,100.96%,129.6MiB,256MiB,50.64%
2026-09-24T04:25:34-03:00,scenario_2-service_b-1,46.24%,110.4MiB,256MiB,43.13%
2026-09-24T04:25:39-03:00,scenario_2-service_a-1,102.34%,134.7MiB,256MiB,52.62%
2026-09-24T04:25:39-03:00,scenario_2-service_b-1,24.61%,110.2MiB,256MiB,43.05%
2026-09-24T04:25:44-03:00,scenario_2-service_a-1,100.30%,137.4MiB,256MiB,53.65%
2026-09-24T04:25:44-03:00,scenario_2-service_b-1,19.77%,111.8MiB,256MiB,43.65%
2026-09-24T04:25:49-03:00,scenario_2-service_a-1,99.69%,138.6MiB,256MiB,54.13%
2026-09-24T04:25:49-03:00,scenario_2-service_b-1,16.43%,111.3MiB,256MiB,43.47%
2026-09-24T04:25:54-03:00,scenario_2-service_a-1,100.77%,138.5MiB,256MiB,54.08%
2026-09-24T04:25:54-03:00,scenario_2-service_b-1,41.37%,112.2MiB,256MiB,43.83%
2026-09-24T04:25:59-03:00,scenario_2-service_a-1,99.91%,124.9MiB,256MiB,48.79%
2026-09-24T04:25:59-03:00,scenario_2-service_b-1,42.60%,111.6MiB,256MiB,43.58%
2026-09-24T04:26:04-03:00,scenario_2-service_a-1,100.21%,125MiB,256MiB,48.83%
2026-09-24T04:26:04-03:00,scenario_2-service_b-1,21.57%,112.1MiB,256MiB,43.79%
2026-09-24T04:26:09-03:00,scenario_2-service_a-1,100.44%,126.4MiB,256MiB,49.38%
2026-09-24T04:26:09-03:00,scenario_2-service_b-1,21.03%,112MiB,256MiB,43.75%
2026-09-24T04:26:14-03:00,scenario_2-service_a-1,100.01%,125.6MiB,256MiB,49.07%
2026-09-24T04:26:14-03:00,scenario_2-service_b-1,29.16%,112.2MiB,256MiB,43.83%
2026-09-24T04:26:20-03:00,scenario_2-service_a-1,100.11%,136.9MiB,256MiB,53.47%
2026-09-24T04:26:20-03:00,scenario_2-service_b-1,46.25%,113.5MiB,256MiB,44.34%
2026-09-24T04:26:25-03:00,scenario_2-service_a-1,100.14%,138.3MiB,256MiB,54.01%
2026-09-24T04:26:25-03:00,scenario_2-service_b-1,29.94%,113.3MiB,256MiB,44.26%
2026-09-24T04:26:30-03:00,scenario_2-service_a-1,100.63%,125.3MiB,256MiB,48.94%
2026-09-24T04:26:30-03:00,scenario_2-service_b-1,16.62%,113.2MiB,256MiB,44.24%
2026-09-24T04:26:35-03:00,scenario_2-service_a-1,100.38%,125.4MiB,256MiB,48.98%
2026-09-24T04:26:35-03:00,scenario_2-service_b-1,19.02%,113.7MiB,256MiB,44.40%
2026-09-24T04:26:40-03:00,scenario_2-service_a-1,100.21%,125.1MiB,256MiB,48.87%
2026-09-24T04:26:40-03:00,scenario_2-service_b-1,20.37%,113.6MiB,256MiB,44.38%
2026-09-24T04:26:45-03:00,scenario_2-service_a-1,100.82%,134.3MiB,256MiB,52.48%
2026-09-24T04:26:45-03:00,scenario_2-service_b-1,46.73%,113.2MiB,256MiB,44.22%
2026-09-24T04:26:50-03:00,scenario_2-service_a-1,100.16%,138MiB,256MiB,53.91%
2026-09-24T04:26:50-03:00,scenario_2-service_b-1,19.39%,113.8MiB,256MiB,44.44%
2026-09-24T04:26:55-03:00,scenario_2-service_a-1,99.57%,125.3MiB,256MiB,48.94%
2026-09-24T04:26:55-03:00,scenario_2-service_b-1,16.31%,113.6MiB,256MiB,44.39%
2026-09-24T04:27:00-03:00,scenario_2-service_a-1,100.06%,125.4MiB,256MiB,48.97%
2026-09-24T04:27:00-03:00,scenario_2-service_b-1,20.22%,113.3MiB,256MiB,44.24%
2026-09-24T04:27:05-03:00,scenario_2-service_a-1,3.22%,123.6MiB,256MiB,48.28%
2026-09-24T04:27:05-03:00,scenario_2-service_b-1,21.01%,113.7MiB,256MiB,44.40%
