timestamp,phase,container,key,value
2026-09-24T03:25:30-03:00,start,scenario_3-service_a-1,usage_usec,21074255
2026-09-24T03:25:30-03:00,start,scenario_3-service_a-1,user_usec,18175524
2026-09-24T03:25:30-03:00,start,scenario_3-service_a-1,system_usec,2898730
2026-09-24T03:25:30-03:00,start,scenario_3-service_a-1,nice_usec,0
2026-09-24T03:25:30-03:00,start,scenario_3-service_a-1,core_sched.force_idle_usec,0
2026-09-24T03:25:30-03:00,start,scenario_3-service_a-1,nr_periods,275
2026-09-24T03:25:30-03:00,start,scenario_3-service_a-1,nr_throttled,155
2026-09-24T03:25:30-03:00,start,scenario_3-service_a-1,throttled_usec,35913511
2026-09-24T03:25:30-03:00,start,scenario_3-service_a-1,nr_bursts,0
2026-09-24T03:25:30-03:00,start,scenario_3-service_a-1,burst_usec,0
2026-09-24T03:25:30-03:00,start,scenario_3-service_b-1,usage_usec,8961490
2026-09-24T03:25:30-03:00,start,scenario_3-service_b-1,user_usec,7761671
2026-09-24T03:25:30-03:00,start,scenario_3-service_b-1,system_usec,1199819
2026-09-24T03:25:30-03:00,start,scenario_3-service_b-1,nice_usec,0
2026-09-24T03:25:30-03:00,start,scenario_3-service_b-1,core_sched.force_idle_usec,0
2026-09-24T03:25:30-03:00,start,scenario_3-service_b-1,nr_periods,275
2026-09-24T03:25:30-03:00,start,scenario_3-service_b-1,nr_throttled,9
2026-09-24T03:25:30-03:00,start,scenario_3-service_b-1,throttled_usec,1163629
2026-09-24T03:25:30-03:00,start,scenario_3-service_b-1,nr_bursts,0
2026-09-24T03:25:30-03:00,start,scenario_3-service_b-1,burst_usec,0
2026-09-24T03:27:31-03:00,end,scenario_3-service_a-1,usage_usec,140970053
2026-09-24T03:27:31-03:00,end,scenario_3-service_a-1,user_usec,119665420
2026-09-24T03:27:31-03:00,end,scenario_3-service_a-1,system_usec,21304633
2026-09-24T03:27:31-03:00,end,scenario_3-service_a-1,nice_usec,0
2026-09-24T03:27:31-03:00,end,scenario_3-service_a-1,core_sched.force_idle_usec,0
2026-09-24T03:27:31-03:00,end,scenario_3-service_a-1,nr_periods,1478
2026-09-24T03:27:31-03:00,end,scenario_3-service_a-1,nr_throttled,1358
2026-09-24T03:27:31-03:00,end,scenario_3-service_a-1,throttled_usec,329092129
2026-09-24T03:27:31-03:00,end,scenario_3-service_a-1,nr_bursts,0
2026-09-24T03:27:31-03:00,end,scenario_3-service_a-1,burst_usec,0
2026-09-24T03:27:31-03:00,end,scenario_3-service_b-1,usage_usec,55246516
2026-09-24T03:27:31-03:00,end,scenario_3-service_b-1,user_usec,47050014
2026-09-24T03:27:31-03:00,end,scenario_3-service_b-1,system_usec,8196502
2026-09-24T03:27:31-03:00,end,scenario_3-service_b-1,nice_usec,0
2026-09-24T03:27:31-03:00,end,scenario_3-service_b-1,core_sched.force_idle_usec,0
2026-09-24T03:27:31-03:00,end,scenario_3-service_b-1,nr_periods,1478
2026-09-24T03:27:31-03:00,end,scenario_3-service_b-1,nr_throttled,58
2026-09-24T03:27:31-03:00,end,scenario_3-service_b-1,throttled_usec,2450063
2026-09-24T03:27:31-03:00,end,scenario_3-service_b-1,nr_bursts,0
2026-09-24T03:27:31-03:00,end,scenario_3-service_b-1,burst_usec,0
