Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,22318,0,740,777.4083735309075,428.7412339981529,1414.8502699972596,202.6884129402276,185.76717282631765,0.0,740,850,900,930,1000,1100,1200,1300,1300,1400,1400
,Aggregated,22318,0,740,777.4083735309075,428.7412339981529,1414.8502699972596,202.6884129402276,185.76717282631765,0.0,740,850,900,930,1000,1100,1200,1300,1300,1400,1400
