Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,47530,0,190,205.99743186586215,2.8621160017792135,1019.4679619999079,197.18068588260047,395.26974514897876,0.0,190,230,260,280,320,360,430,640,890,960,1000
,Aggregated,47530,0,190,205.99743186586215,2.8621160017792135,1019.4679619999079,197.18068588260047,395.26974514897876,0.0,190,230,260,280,320,360,430,640,890,960,1000
