timestamp,cpu_busy_percent,load1,cpu_mhz_mean,temp_max_c
2026-09-24T02:47:02-03:00,10.8,0.67,3491,73.0
2026-09-24T02:47:04-03:00,13.9,0.67,3810,67.0
2026-09-24T02:47:06-03:00,20.5,0.62,3703,69.0
2026-09-24T02:47:08-03:00,24.3,0.62,2543,68.0
2026-09-24T02:47:10-03:00,26.6,0.62,3701,73.0
2026-09-24T02:47:12-03:00,26.3,0.57,3789,81.0
2026-09-24T02:47:14-03:00,26.3,0.57,3700,75.0
2026-09-24T02:47:16-03:00,26.0,0.52,3812,73.0
2026-09-24T02:47:18-03:00,27.0,0.52,3520,71.0
2026-09-24T02:47:20-03:00,24.6,0.52,3235,69.0
2026-09-24T02:47:22-03:00,27.0,0.56,2575,70.0
2026-09-24T02:47:24-03:00,25.1,0.56,3820,71.0
2026-09-24T02:47:26-03:00,25.5,0.60,3761,73.0
2026-09-24T02:47:28-03:00,25.0,0.60,2909,72.0
2026-09-24T02:47:30-03:00,27.0,0.60,3700,75.0
2026-09-24T02:47:32-03:00,26.1,0.55,3700,76.0
2026-09-24T02:47:34-03:00,26.8,0.55,3783,70.0
2026-09-24T02:47:36-03:00,25.4,0.83,3770,71.0
2026-09-24T02:47:38-03:00,26.3,0.83,2988,78.0
2026-09-24T02:47:40-03:00,23.8,0.83,3395,71.0
2026-09-24T02:47:42-03:00,28.6,0.76,2536,75.0
2026-09-24T02:47:44-03:00,25.0,0.76,3033,75.0
2026-09-24T02:47:46-03:00,28.0,0.70,3700,78.0
2026-09-24T02:47:48-03:00,26.3,0.70,3700,76.0
2026-09-24T02:47:50-03:00,25.3,0.70,3746,82.0
2026-09-24T02:47:52-03:00,24.6,0.64,3765,75.0
2026-09-24T02:47:54-03:00,26.5,0.64,3892,73.0
2026-09-24T02:47:56-03:00,25.3,0.59,2667,74.0
2026-09-24T02:47:58-03:00,26.0,0.59,3376,74.0
2026-09-24T02:48:00-03:00,25.3,0.59,3379,70.0
2026-09-24T02:48:02-03:00,26.1,0.54,3700,79.0
2026-09-24T02:48:04-03:00,25.2,0.54,3725,77.0
2026-09-24T02:48:06-03:00,26.3,0.58,3344,71.0
2026-09-24T02:48:08-03:00,25.7,0.58,3488,72.0
2026-09-24T02:48:10-03:00,25.2,0.58,3393,75.0
2026-09-24T02:48:12-03:00,26.3,0.53,3596,74.0
2026-09-24T02:48:14-03:00,25.8,0.53,3373,73.0
2026-09-24T02:48:16-03:00,23.8,0.57,3737,74.0
2026-09-24T02:48:18-03:00,27.0,0.57,3700,78.0
2026-09-24T02:48:20-03:00,26.4,0.57,3780,79.0
2026-09-24T02:48:22-03:00,26.4,0.52,3768,73.0
2026-09-24T02:48:24-03:00,26.9,0.52,1625,76.0
2026-09-24T02:48:26-03:00,25.8,0.48,3404,71.0
2026-09-24T02:48:28-03:00,23.8,0.48,2587,70.0
2026-09-24T02:48:30-03:00,26.3,0.48,2966,69.0
2026-09-24T02:48:32-03:00,25.9,0.44,3700,75.0
2026-09-24T02:48:34-03:00,26.9,0.44,3700,76.0
2026-09-24T02:48:36-03:00,25.9,0.41,3793,73.0
2026-09-24T02:48:38-03:00,25.9,0.41,3016,74.0
2026-09-24T02:48:40-03:00,24.6,0.41,3368,84.0
2026-09-24T02:48:42-03:00,25.0,0.37,3407,69.0
2026-09-24T02:48:45-03:00,26.4,0.37,3735,71.0
2026-09-24T02:48:47-03:00,25.2,0.34,3406,71.0
2026-09-24T02:48:49-03:00,27.3,0.34,3700,77.0
2026-09-24T02:48:51-03:00,26.0,0.34,3730,75.0
2026-09-24T02:48:53-03:00,26.0,0.32,3716,81.0
2026-09-24T02:48:55-03:00,26.0,0.32,1450,76.0
2026-09-24T02:48:57-03:00,24.9,0.29,3872,68.0
2026-09-24T02:48:59-03:00,27.0,0.29,3498,71.0
2026-09-24T02:49:01-03:00,25.5,0.27,3784,72.0
2026-09-24T02:49:03-03:00,27.0,0.27,2962,72.0
2026-09-24T02:49:05-03:00,24.9,0.27,3700,81.0
2026-09-24T02:49:07-03:00,25.4,0.25,3839,74.0
2026-09-24T02:49:09-03:00,25.9,0.25,3405,73.0
2026-09-24T02:49:11-03:00,27.3,0.31,3357,71.0
2026-09-24T02:49:13-03:00,2.7,0.31,3419,67.0
2026-09-24T02:49:15-03:00,3.5,0.31,3054,65.0
2026-09-24T02:49:17-03:00,3.2,0.28,2129,69.0
