timestamp,phase,container,key,value
2026-09-24T02:18:05-03:00,start,service-a-566b9cc9dc-7t7dw/service-a,usage_usec,25312542
2026-09-24T02:18:05-03:00,start,service-a-566b9cc9dc-7t7dw/service-a,user_usec,23349422
2026-09-24T02:18:05-03:00,start,service-a-566b9cc9dc-7t7dw/service-a,system_usec,1963119
2026-09-24T02:18:05-03:00,start,service-a-566b9cc9dc-7t7dw/service-a,nice_usec,0
2026-09-24T02:18:05-03:00,start,service-a-566b9cc9dc-7t7dw/service-a,core_sched.force_idle_usec,0
2026-09-24T02:18:05-03:00,start,service-a-566b9cc9dc-7t7dw/service-a,nr_periods,279
2026-09-24T02:18:05-03:00,start,service-a-566b9cc9dc-7t7dw/service-a,nr_throttled,227
2026-09-24T02:18:05-03:00,start,service-a-566b9cc9dc-7t7dw/service-a,throttled_usec,50579074
2026-09-24T02:18:05-03:00,start,service-a-566b9cc9dc-7t7dw/service-a,nr_bursts,0
2026-09-24T02:18:05-03:00,start,service-a-566b9cc9dc-7t7dw/service-a,burst_usec,0
2026-09-24T02:18:05-03:00,start,service-a-566b9cc9dc-7t7dw/istio-proxy,usage_usec,4107213
2026-09-24T02:18:05-03:00,start,service-a-566b9cc9dc-7t7dw/istio-proxy,user_usec,2957744
2026-09-24T02:18:05-03:00,start,service-a-566b9cc9dc-7t7dw/istio-proxy,system_usec,1149469
2026-09-24T02:18:05-03:00,start,service-a-566b9cc9dc-7t7dw/istio-proxy,nice_usec,0
2026-09-24T02:18:05-03:00,start,service-a-566b9cc9dc-7t7dw/istio-proxy,core_sched.force_idle_usec,0
2026-09-24T02:18:05-03:00,start,service-a-566b9cc9dc-7t7dw/istio-proxy,nr_periods,282
2026-09-24T02:18:05-03:00,start,service-a-566b9cc9dc-7t7dw/istio-proxy,nr_throttled,0
2026-09-24T02:18:05-03:00,start,service-a-566b9cc9dc-7t7dw/istio-proxy,throttled_usec,0
2026-09-24T02:18:05-03:00,start,service-a-566b9cc9dc-7t7dw/istio-proxy,nr_bursts,0
2026-09-24T02:18:05-03:00,start,service-a-566b9cc9dc-7t7dw/istio-proxy,burst_usec,0
2026-09-24T02:18:05-03:00,start,service-b-b9d464c6d-5f2bb/service-b,usage_usec,5108914
2026-09-24T02:18:05-03:00,start,service-b-b9d464c6d-5f2bb/service-b,user_usec,4406602
2026-09-24T02:18:05-03:00,start,service-b-b9d464c6d-5f2bb/service-b,system_usec,702311
2026-09-24T02:18:05-03:00,start,service-b-b9d464c6d-5f2bb/service-b,nice_usec,0
2026-09-24T02:18:05-03:00,start,service-b-b9d464c6d-5f2bb/service-b,core_sched.force_idle_usec,0
2026-09-24T02:18:05-03:00,start,service-b-b9d464c6d-5f2bb/service-b,nr_periods,273
2026-09-24T02:18:05-03:00,start,service-b-b9d464c6d-5f2bb/service-b,nr_throttled,5
2026-09-24T02:18:05-03:00,start,service-b-b9d464c6d-5f2bb/service-b,throttled_usec,668221
2026-09-24T02:18:05-03:00,start,service-b-b9d464c6d-5f2bb/service-b,nr_bursts,0
2026-09-24T02:18:05-03:00,start,service-b-b9d464c6d-5f2bb/service-b,burst_usec,0
2026-09-24T02:18:05-03:00,start,service-b-b9d464c6d-5f2bb/istio-proxy,usage_usec,2920565
2026-09-24T02:18:05-03:00,start,service-b-b9d464c6d-5f2bb/istio-proxy,user_usec,2401642
2026-09-24T02:18:05-03:00,start,service-b-b9d464c6d-5f2bb/istio-proxy,system_usec,518922
2026-09-24T02:18:05-03:00,start,service-b-b9d464c6d-5f2bb/istio-proxy,nice_usec,0
2026-09-24T02:18:05-03:00,start,service-b-b9d464c6d-5f2bb/istio-proxy,core_sched.force_idle_usec,0
2026-09-24T02:18:05-03:00,start,service-b-b9d464c6d-5f2bb/istio-proxy,nr_periods,282
2026-09-24T02:18:05-03:00,start,service-b-b9d464c6d-5f2bb/istio-proxy,nr_throttled,0
2026-09-24T02:18:05-03:00,start,service-b-b9d464c6d-5f2bb/istio-proxy,throttled_usec,0
2026-09-24T02:18:05-03:00,start,service-b-b9d464c6d-5f2bb/istio-proxy,nr_bursts,0
2026-09-24T02:18:05-03:00,start,service-b-b9d464c6d-5f2bb/istio-proxy,burst_usec,0
2026-09-24T02:20:05-03:00,end,service-a-566b9cc9dc-7t7dw/service-a,usage_usec,145440961
2026-09-24T02:20:05-03:00,end,service-a-566b9cc9dc-7t7dw/service-a,user_usec,133748536
2026-09-24T02:20:05-03:00,end,service-a-566b9cc9dc-7t7dw/service-a,system_usec,11692424
2026-09-24T02:20:05-03:00,end,service-a-566b9cc9dc-7t7dw/service-a,nice_usec,0
2026-09-24T02:20:05-03:00,end,service-a-566b9cc9dc-7t7dw/service-a,core_sched.force_idle_usec,0
2026-09-24T02:20:05-03:00,end,service-a-566b9cc9dc-7t7dw/service-a,nr_periods,1483
2026-09-24T02:20:05-03:00,end,service-a-566b9cc9dc-7t7dw/service-a,nr_throttled,1431
2026-09-24T02:20:05-03:00,end,service-a-566b9cc9dc-7t7dw/service-a,throttled_usec,329957765
2026-09-24T02:20:05-03:00,end,service-a-566b9cc9dc-7t7dw/service-a,nr_bursts,0
2026-09-24T02:20:05-03:00,end,service-a-566b9cc9dc-7t7dw/service-a,burst_usec,0
2026-09-24T02:20:05-03:00,end,service-a-566b9cc9dc-7t7dw/istio-proxy,usage_usec,22526517
2026-09-24T02:20:05-03:00,end,service-a-566b9cc9dc-7t7dw/istio-proxy,user_usec,15870617
2026-09-24T02:20:05-03:00,end,service-a-566b9cc9dc-7t7dw/istio-proxy,system_usec,6655900
2026-09-24T02:20:05-03:00,end,service-a-566b9cc9dc-7t7dw/istio-proxy,nice_usec,0
2026-09-24T02:20:05-03:00,end,service-a-566b9cc9dc-7t7dw/istio-proxy,core_sched.force_idle_usec,0
2026-09-24T02:20:05-03:00,end,service-a-566b9cc9dc-7t7dw/istio-proxy,nr_periods,1486
2026-09-24T02:20:05-03:00,end,service-a-566b9cc9dc-7t7dw/istio-proxy,nr_throttled,0
2026-09-24T02:20:05-03:00,end,service-a-566b9cc9dc-7t7dw/istio-proxy,throttled_usec,0
2026-09-24T02:20:05-03:00,end,service-a-566b9cc9dc-7t7dw/istio-proxy,nr_bursts,0
2026-09-24T02:20:05-03:00,end,service-a-566b9cc9dc-7t7dw/istio-proxy,burst_usec,0
2026-09-24T02:20:05-03:00,end,service-b-b9d464c6d-5f2bb/service-b,usage_usec,25342722
2026-09-24T02:20:05-03:00,end,service-b-b9d464c6d-5f2bb/service-b,user_usec,21509719
2026-09-24T02:20:05-03:00,end,service-b-b9d464c6d-5f2bb/service-b,system_usec,3833002
2026-09-24T02:20:05-03:00,end,service-b-b9d464c6d-5f2bb/service-b,nice_usec,0
2026-09-24T02:20:05-03:00,end,service-b-b9d464c6d-5f2bb/service-b,core_sched.force_idle_usec,0
2026-09-24T02:20:05-03:00,end,service-b-b9d464c6d-5f2bb/service-b,nr_periods,1477
2026-09-24T02:20:05-03:00,end,service-b-b9d464c6d-5f2bb/service-b,nr_throttled,5
2026-09-24T02:20:05-03:00,end,service-b-b9d464c6d-5f2bb/service-b,throttled_usec,668221
2026-09-24T02:20:05-03:00,end,service-b-b9d464c6d-5f2bb/service-b,nr_bursts,0
2026-09-24T02:20:05-03:00,end,service-b-b9d464c6d-5f2bb/service-b,burst_usec,0
2026-09-24T02:20:05-03:00,end,service-b-b9d464c6d-5f2bb/istio-proxy,usage_usec,15503293
2026-09-24T02:20:05-03:00,end,service-b-b9d464c6d-5f2bb/istio-proxy,user_usec,12726825
2026-09-24T02:20:05-03:00,end,service-b-b9d464c6d-5f2bb/istio-proxy,system_usec,2776468
2026-09-24T02:20:05-03:00,end,service-b-b9d464c6d-5f2bb/istio-proxy,nice_usec,0
2026-09-24T02:20:05-03:00,end,service-b-b9d464c6d-5f2bb/istio-proxy,core_sched.force_idle_usec,0
2026-09-24T02:20:05-03:00,end,service-b-b9d464c6d-5f2bb/istio-proxy,nr_periods,1485
2026-09-24T02:20:05-03:00,end,service-b-b9d464c6d-5f2bb/istio-proxy,nr_throttled,0
2026-09-24T02:20:05-03:00,end,service-b-b9d464c6d-5f2bb/istio-proxy,throttled_usec,0
2026-09-24T02:20:05-03:00,end,service-b-b9d464c6d-5f2bb/istio-proxy,nr_bursts,0
2026-09-24T02:20:05-03:00,end,service-b-b9d464c6d-5f2bb/istio-proxy,burst_usec,0
