Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,22210,1,820,780.7566624503198,22.758862000046065,2117.7410290001717,236.8466006303467,184.87234957623812,0.008323833839542464,820,920,950,970,1000,1100,1100,1200,2000,2100,2100
,Aggregated,22210,1,820,780.7566624503198,22.758862000046065,2117.7410290001717,236.8466006303467,184.87234957623812,0.008323833839542464,820,920,950,970,1000,1100,1100,1200,2000,2100,2100
