timestamp,cpu_busy_percent,load1,cpu_mhz_mean,temp_max_c
2026-09-24T03:07:40-03:00,18.9,0.53,3372,72.0
2026-09-24T03:07:42-03:00,17.8,0.48,3850,66.0
2026-09-24T03:07:44-03:00,19.3,0.48,3700,70.0
2026-09-24T03:07:46-03:00,22.6,0.48,3700,76.0
2026-09-24T03:07:48-03:00,20.2,0.44,3700,75.0
2026-09-24T03:07:50-03:00,22.6,0.44,3814,70.0
2026-09-24T03:07:52-03:00,19.6,0.41,2879,67.0
2026-09-24T03:07:54-03:00,20.4,0.41,2935,64.0
2026-09-24T03:07:56-03:00,19.7,0.41,3410,65.0
2026-09-24T03:07:58-03:00,19.1,0.38,2155,64.0
2026-09-24T03:08:00-03:00,20.7,0.38,3700,71.0
2026-09-24T03:08:02-03:00,19.8,0.35,3700,75.0
2026-09-24T03:08:04-03:00,20.8,0.35,3836,69.0
2026-09-24T03:08:06-03:00,19.1,0.35,3848,67.0
2026-09-24T03:08:08-03:00,19.2,0.40,2952,80.0
2026-09-24T03:08:10-03:00,19.7,0.40,2997,66.0
2026-09-24T03:08:12-03:00,19.7,0.45,3418,66.0
2026-09-24T03:08:14-03:00,20.4,0.45,2187,65.0
2026-09-24T03:08:16-03:00,19.5,0.45,3812,65.0
2026-09-24T03:08:18-03:00,20.8,0.41,3700,73.0
2026-09-24T03:08:20-03:00,20.3,0.41,3700,73.0
2026-09-24T03:08:22-03:00,20.5,0.38,3868,69.0
2026-09-24T03:08:24-03:00,19.7,0.38,3848,68.0
2026-09-24T03:08:26-03:00,20.3,0.38,2995,66.0
2026-09-24T03:08:28-03:00,19.1,0.35,3003,64.0
2026-09-24T03:08:30-03:00,20.1,0.35,2990,66.0
2026-09-24T03:08:32-03:00,20.2,0.32,2576,65.0
2026-09-24T03:08:34-03:00,20.2,0.32,3365,68.0
2026-09-24T03:08:36-03:00,20.3,0.29,3700,75.0
2026-09-24T03:08:38-03:00,19.6,0.29,3700,70.0
2026-09-24T03:08:40-03:00,20.4,0.29,3774,65.0
2026-09-24T03:08:42-03:00,19.5,0.27,3923,65.0
2026-09-24T03:08:44-03:00,20.4,0.27,3766,73.0
2026-09-24T03:08:46-03:00,18.8,0.33,3700,69.0
2026-09-24T03:08:48-03:00,19.7,0.33,3379,64.0
2026-09-24T03:08:50-03:00,19.9,0.33,3412,64.0
2026-09-24T03:08:52-03:00,20.2,0.30,3700,70.0
2026-09-24T03:08:54-03:00,20.5,0.30,3700,74.0
2026-09-24T03:08:56-03:00,19.9,0.36,3782,67.0
2026-09-24T03:08:58-03:00,19.7,0.36,2566,64.0
2026-09-24T03:09:00-03:00,19.9,0.36,2992,65.0
2026-09-24T03:09:02-03:00,20.3,0.41,2963,66.0
2026-09-24T03:09:04-03:00,18.7,0.41,2965,64.0
2026-09-24T03:09:06-03:00,20.8,0.38,3418,67.0
2026-09-24T03:09:08-03:00,19.2,0.38,2979,65.0
2026-09-24T03:09:10-03:00,20.7,0.38,3700,73.0
2026-09-24T03:09:12-03:00,19.8,0.35,3801,70.0
2026-09-24T03:09:14-03:00,19.7,0.35,3817,68.0
2026-09-24T03:09:16-03:00,19.8,0.32,3293,66.0
2026-09-24T03:09:18-03:00,20.4,0.32,3412,65.0
2026-09-24T03:09:20-03:00,20.3,0.32,3894,65.0
2026-09-24T03:09:22-03:00,19.2,0.29,3727,79.0
2026-09-24T03:09:24-03:00,19.6,0.29,3393,65.0
2026-09-24T03:09:26-03:00,19.7,0.27,3700,71.0
2026-09-24T03:09:28-03:00,21.1,0.27,3700,72.0
2026-09-24T03:09:30-03:00,19.5,0.27,3807,66.0
2026-09-24T03:09:32-03:00,20.3,0.25,3839,67.0
2026-09-24T03:09:34-03:00,19.2,0.25,3818,65.0
2026-09-24T03:09:36-03:00,19.9,0.23,3862,64.0
2026-09-24T03:09:38-03:00,20.0,0.23,3056,67.0
2026-09-24T03:09:40-03:00,19.8,0.23,3395,64.0
2026-09-24T03:09:42-03:00,20.1,0.29,3772,69.0
2026-09-24T03:09:44-03:00,19.3,0.29,3700,76.0
2026-09-24T03:09:46-03:00,21.4,0.27,3852,70.0
2026-09-24T03:09:48-03:00,21.9,0.27,3811,67.0
2026-09-24T03:09:50-03:00,5.1,0.27,3054,66.0
2026-09-24T03:09:52-03:00,3.0,0.32,2131,59.0
2026-09-24T03:09:54-03:00,2.7,0.32,2609,58.0
