timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-24T03:07:40-03:00,scenario_4-service_a-1,72.18%,121MiB,256MiB,47.28%
2026-09-24T03:07:40-03:00,scenario_4-service_b-1,25.50%,112.2MiB,256MiB,43.83%
2026-09-24T03:07:45-03:00,scenario_4-service_a-1,100.81%,121.8MiB,256MiB,47.57%
2026-09-24T03:07:45-03:00,scenario_4-service_b-1,19.84%,112.4MiB,256MiB,43.90%
2026-09-24T03:07:50-03:00,scenario_4-service_a-1,100.88%,122.1MiB,256MiB,47.70%
2026-09-24T03:07:50-03:00,scenario_4-service_b-1,34.30%,112.7MiB,256MiB,44.01%
2026-09-24T03:07:55-03:00,scenario_4-service_a-1,100.54%,130.8MiB,256MiB,51.11%
2026-09-24T03:07:55-03:00,scenario_4-service_b-1,21.88%,112.5MiB,256MiB,43.96%
2026-09-24T03:08:00-03:00,scenario_4-service_a-1,100.95%,131.7MiB,256MiB,51.45%
2026-09-24T03:08:00-03:00,scenario_4-service_b-1,21.81%,112.5MiB,256MiB,43.93%
2026-09-24T03:08:05-03:00,scenario_4-service_a-1,100.75%,135.7MiB,256MiB,53.00%
2026-09-24T03:08:05-03:00,scenario_4-service_b-1,31.25%,112.8MiB,256MiB,44.05%
2026-09-24T03:08:10-03:00,scenario_4-service_a-1,101.17%,140.4MiB,256MiB,54.85%
2026-09-24T03:08:10-03:00,scenario_4-service_b-1,20.61%,114.2MiB,256MiB,44.62%
2026-09-24T03:08:15-03:00,scenario_4-service_a-1,101.03%,136.5MiB,256MiB,53.30%
2026-09-24T03:08:15-03:00,scenario_4-service_b-1,17.63%,114.6MiB,256MiB,44.75%
2026-09-24T03:08:20-03:00,scenario_4-service_a-1,101.05%,127.4MiB,256MiB,49.78%
2026-09-24T03:08:20-03:00,scenario_4-service_b-1,21.41%,114.3MiB,256MiB,44.64%
2026-09-24T03:08:25-03:00,scenario_4-service_a-1,100.40%,127.4MiB,256MiB,49.77%
2026-09-24T03:08:25-03:00,scenario_4-service_b-1,20.16%,114.1MiB,256MiB,44.58%
2026-09-24T03:08:31-03:00,scenario_4-service_a-1,101.00%,127.2MiB,256MiB,49.68%
2026-09-24T03:08:31-03:00,scenario_4-service_b-1,31.88%,115.7MiB,256MiB,45.19%
2026-09-24T03:08:36-03:00,scenario_4-service_a-1,99.26%,127.4MiB,256MiB,49.75%
2026-09-24T03:08:36-03:00,scenario_4-service_b-1,30.06%,115.6MiB,256MiB,45.15%
2026-09-24T03:08:41-03:00,scenario_4-service_a-1,100.38%,137.6MiB,256MiB,53.75%
2026-09-24T03:08:41-03:00,scenario_4-service_b-1,32.20%,116MiB,256MiB,45.33%
2026-09-24T03:08:46-03:00,scenario_4-service_a-1,100.15%,141MiB,256MiB,55.08%
2026-09-24T03:08:46-03:00,scenario_4-service_b-1,28.12%,115.5MiB,256MiB,45.10%
2026-09-24T03:08:51-03:00,scenario_4-service_a-1,100.14%,127.3MiB,256MiB,49.74%
2026-09-24T03:08:51-03:00,scenario_4-service_b-1,16.01%,115.4MiB,256MiB,45.09%
2026-09-24T03:08:56-03:00,scenario_4-service_a-1,101.08%,140.5MiB,256MiB,54.89%
2026-09-24T03:08:56-03:00,scenario_4-service_b-1,20.74%,115.2MiB,256MiB,45.01%
2026-09-24T03:09:01-03:00,scenario_4-service_a-1,101.00%,127.1MiB,256MiB,49.66%
2026-09-24T03:09:01-03:00,scenario_4-service_b-1,32.97%,116MiB,256MiB,45.33%
2026-09-24T03:09:06-03:00,scenario_4-service_a-1,100.70%,131MiB,256MiB,51.17%
2026-09-24T03:09:06-03:00,scenario_4-service_b-1,32.35%,115.8MiB,256MiB,45.25%
2026-09-24T03:09:11-03:00,scenario_4-service_a-1,101.32%,137.2MiB,256MiB,53.58%
2026-09-24T03:09:11-03:00,scenario_4-service_b-1,34.57%,117.3MiB,256MiB,45.83%
2026-09-24T03:09:16-03:00,scenario_4-service_a-1,101.56%,140.6MiB,256MiB,54.94%
2026-09-24T03:09:16-03:00,scenario_4-service_b-1,19.53%,117MiB,256MiB,45.68%
2026-09-24T03:09:21-03:00,scenario_4-service_a-1,100.25%,140.4MiB,256MiB,54.86%
2026-09-24T03:09:21-03:00,scenario_4-service_b-1,28.25%,117MiB,256MiB,45.69%
2026-09-24T03:09:27-03:00,scenario_4-service_a-1,100.21%,127.7MiB,256MiB,49.88%
2026-09-24T03:09:27-03:00,scenario_4-service_b-1,16.91%,117.1MiB,256MiB,45.72%
2026-09-24T03:09:32-03:00,scenario_4-service_a-1,101.18%,127.7MiB,256MiB,49.88%
2026-09-24T03:09:32-03:00,scenario_4-service_b-1,23.50%,121.9MiB,256MiB,47.62%
2026-09-24T03:09:37-03:00,scenario_4-service_a-1,100.94%,127.7MiB,256MiB,49.88%
2026-09-24T03:09:37-03:00,scenario_4-service_b-1,21.60%,117.3MiB,256MiB,45.80%
2026-09-24T03:09:42-03:00,scenario_4-service_a-1,100.92%,127.9MiB,256MiB,49.97%
2026-09-24T03:09:42-03:00,scenario_4-service_b-1,21.45%,116.9MiB,256MiB,45.68%
2026-09-24T03:09:47-03:00,scenario_4-service_a-1,100.04%,136.5MiB,256MiB,53.32%
2026-09-24T03:09:47-03:00,scenario_4-service_b-1,33.24%,117.5MiB,256MiB,45.92%
2026-09-24T03:09:52-03:00,scenario_4-service_a-1,20.68%,139.6MiB,256MiB,54.53%
2026-09-24T03:09:52-03:00,scenario_4-service_b-1,9.80%,117.2MiB,256MiB,45.78%
