Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,21427,0,830,821.9946487283798,295.58144900147454,1461.7916909992346,220.87926447939515,178.34137591097968,0.0,830,910,960,1000,1100,1200,1300,1300,1400,1400,1500
,Aggregated,21427,0,830,821.9946487283798,295.58144900147454,1461.7916909992346,220.87926447939515,178.34137591097968,0.0,830,910,960,1000,1100,1200,1300,1300,1400,1400,1500
