timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-24T02:23:21-03:00,scenario_4-service_a-1,76.78%,120.6MiB,256MiB,47.10%
2026-09-24T02:23:21-03:00,scenario_4-service_b-1,10.21%,112.7MiB,256MiB,44.02%
2026-09-24T02:23:26-03:00,scenario_4-service_a-1,100.61%,121.5MiB,256MiB,47.47%
2026-09-24T02:23:26-03:00,scenario_4-service_b-1,17.34%,112.8MiB,256MiB,44.05%
2026-09-24T02:23:31-03:00,scenario_4-service_a-1,101.03%,122MiB,256MiB,47.67%
2026-09-24T02:23:31-03:00,scenario_4-service_b-1,34.09%,112.9MiB,256MiB,44.08%
2026-09-24T02:23:37-03:00,scenario_4-service_a-1,100.34%,122.1MiB,256MiB,47.69%
2026-09-24T02:23:37-03:00,scenario_4-service_b-1,23.25%,112.6MiB,256MiB,44.00%
2026-09-24T02:23:42-03:00,scenario_4-service_a-1,100.64%,130.9MiB,256MiB,51.12%
2026-09-24T02:23:42-03:00,scenario_4-service_b-1,21.86%,112.7MiB,256MiB,44.03%
2026-09-24T02:23:47-03:00,scenario_4-service_a-1,100.99%,134.3MiB,256MiB,52.45%
2026-09-24T02:23:47-03:00,scenario_4-service_b-1,32.04%,113MiB,256MiB,44.16%
2026-09-24T02:23:52-03:00,scenario_4-service_a-1,100.46%,130.8MiB,256MiB,51.08%
2026-09-24T02:23:52-03:00,scenario_4-service_b-1,27.35%,113.1MiB,256MiB,44.19%
2026-09-24T02:23:57-03:00,scenario_4-service_a-1,100.73%,140.7MiB,256MiB,54.95%
2026-09-24T02:23:57-03:00,scenario_4-service_b-1,27.77%,112.7MiB,256MiB,44.04%
2026-09-24T02:24:02-03:00,scenario_4-service_a-1,100.03%,127.1MiB,256MiB,49.64%
2026-09-24T02:24:02-03:00,scenario_4-service_b-1,28.00%,113MiB,256MiB,44.14%
2026-09-24T02:24:07-03:00,scenario_4-service_a-1,100.16%,126.9MiB,256MiB,49.57%
2026-09-24T02:24:07-03:00,scenario_4-service_b-1,19.83%,112.9MiB,256MiB,44.10%
2026-09-24T02:24:12-03:00,scenario_4-service_a-1,100.87%,127.7MiB,256MiB,49.88%
2026-09-24T02:24:12-03:00,scenario_4-service_b-1,32.14%,114.1MiB,256MiB,44.55%
2026-09-24T02:24:17-03:00,scenario_4-service_a-1,101.05%,127.6MiB,256MiB,49.85%
2026-09-24T02:24:17-03:00,scenario_4-service_b-1,21.56%,115.6MiB,256MiB,45.14%
2026-09-24T02:24:22-03:00,scenario_4-service_a-1,101.31%,136MiB,256MiB,53.14%
2026-09-24T02:24:22-03:00,scenario_4-service_b-1,29.74%,122.8MiB,256MiB,47.95%
2026-09-24T02:24:27-03:00,scenario_4-service_a-1,101.60%,127.8MiB,256MiB,49.94%
2026-09-24T02:24:27-03:00,scenario_4-service_b-1,16.84%,117.4MiB,256MiB,45.85%
2026-09-24T02:24:33-03:00,scenario_4-service_a-1,100.86%,139.8MiB,256MiB,54.59%
2026-09-24T02:24:33-03:00,scenario_4-service_b-1,19.54%,117MiB,256MiB,45.71%
2026-09-24T02:24:38-03:00,scenario_4-service_a-1,100.35%,140.5MiB,256MiB,54.88%
2026-09-24T02:24:38-03:00,scenario_4-service_b-1,28.57%,117.7MiB,256MiB,45.98%
2026-09-24T02:24:43-03:00,scenario_4-service_a-1,99.77%,140.2MiB,256MiB,54.77%
2026-09-24T02:24:43-03:00,scenario_4-service_b-1,32.08%,117.1MiB,256MiB,45.76%
2026-09-24T02:24:48-03:00,scenario_4-service_a-1,100.62%,126.9MiB,256MiB,49.59%
2026-09-24T02:24:48-03:00,scenario_4-service_b-1,32.63%,117MiB,256MiB,45.70%
2026-09-24T02:24:53-03:00,scenario_4-service_a-1,101.29%,129.2MiB,256MiB,50.47%
2026-09-24T02:24:53-03:00,scenario_4-service_b-1,32.71%,117.7MiB,256MiB,45.98%
2026-09-24T02:24:58-03:00,scenario_4-service_a-1,100.49%,137.8MiB,256MiB,53.81%
2026-09-24T02:24:58-03:00,scenario_4-service_b-1,21.84%,117.5MiB,256MiB,45.90%
2026-09-24T02:25:03-03:00,scenario_4-service_a-1,100.35%,139.4MiB,256MiB,54.47%
2026-09-24T02:25:03-03:00,scenario_4-service_b-1,30.91%,117.4MiB,256MiB,45.85%
2026-09-24T02:25:08-03:00,scenario_4-service_a-1,100.32%,139.5MiB,256MiB,54.47%
2026-09-24T02:25:08-03:00,scenario_4-service_b-1,27.61%,124.5MiB,256MiB,48.62%
2026-09-24T02:25:13-03:00,scenario_4-service_a-1,99.35%,140MiB,256MiB,54.68%
2026-09-24T02:25:13-03:00,scenario_4-service_b-1,33.11%,117.8MiB,256MiB,46.01%
2026-09-24T02:25:18-03:00,scenario_4-service_a-1,101.97%,127.4MiB,256MiB,49.76%
2026-09-24T02:25:18-03:00,scenario_4-service_b-1,29.82%,117.6MiB,256MiB,45.94%
2026-09-24T02:25:23-03:00,scenario_4-service_a-1,100.60%,127.4MiB,256MiB,49.77%
2026-09-24T02:25:23-03:00,scenario_4-service_b-1,32.73%,117.5MiB,256MiB,45.91%
2026-09-24T02:25:29-03:00,scenario_4-service_a-1,100.14%,127.4MiB,256MiB,49.77%
2026-09-24T02:25:29-03:00,scenario_4-service_b-1,22.50%,117.2MiB,256MiB,45.80%
2026-09-24T02:25:34-03:00,scenario_4-service_a-1,8.40%,125.9MiB,256MiB,49.19%
2026-09-24T02:25:34-03:00,scenario_4-service_b-1,1.74%,116.8MiB,256MiB,45.62%
