Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,21464,0,770,818.6919168624222,379.706822001026,1571.583754997846,220.87788855758478,178.60141020704,0.0,770,900,970,1000,1100,1300,1400,1400,1500,1600,1600
,Aggregated,21464,0,770,818.6919168624222,379.706822001026,1571.583754997846,220.87788855758478,178.60141020704,0.0,770,900,970,1000,1100,1300,1400,1400,1500,1600,1600
