timestamp,phase,container,key,value
2026-09-24T04:16:50-03:00,start,service-a-566b9cc9dc-bldb2/service-a,usage_usec,24849947
2026-09-24T04:16:50-03:00,start,service-a-566b9cc9dc-bldb2/service-a,user_usec,22895868
2026-09-24T04:16:50-03:00,start,service-a-566b9cc9dc-bldb2/service-a,system_usec,1954078
2026-09-24T04:16:50-03:00,start,service-a-566b9cc9dc-bldb2/service-a,nice_usec,0
2026-09-24T04:16:50-03:00,start,service-a-566b9cc9dc-bldb2/service-a,core_sched.force_idle_usec,0
2026-09-24T04:16:50-03:00,start,service-a-566b9cc9dc-bldb2/service-a,nr_periods,280
2026-09-24T04:16:50-03:00,start,service-a-566b9cc9dc-bldb2/service-a,nr_throttled,214
2026-09-24T04:16:50-03:00,start,service-a-566b9cc9dc-bldb2/service-a,throttled_usec,48931786
2026-09-24T04:16:50-03:00,start,service-a-566b9cc9dc-bldb2/service-a,nr_bursts,0
2026-09-24T04:16:50-03:00,start,service-a-566b9cc9dc-bldb2/service-a,burst_usec,0
2026-09-24T04:16:50-03:00,start,service-a-566b9cc9dc-bldb2/istio-proxy,usage_usec,3974265
2026-09-24T04:16:50-03:00,start,service-a-566b9cc9dc-bldb2/istio-proxy,user_usec,2874831
2026-09-24T04:16:50-03:00,start,service-a-566b9cc9dc-bldb2/istio-proxy,system_usec,1099434
2026-09-24T04:16:50-03:00,start,service-a-566b9cc9dc-bldb2/istio-proxy,nice_usec,0
2026-09-24T04:16:50-03:00,start,service-a-566b9cc9dc-bldb2/istio-proxy,core_sched.force_idle_usec,0
2026-09-24T04:16:50-03:00,start,service-a-566b9cc9dc-bldb2/istio-proxy,nr_periods,282
2026-09-24T04:16:50-03:00,start,service-a-566b9cc9dc-bldb2/istio-proxy,nr_throttled,0
2026-09-24T04:16:50-03:00,start,service-a-566b9cc9dc-bldb2/istio-proxy,throttled_usec,0
2026-09-24T04:16:50-03:00,start,service-a-566b9cc9dc-bldb2/istio-proxy,nr_bursts,0
2026-09-24T04:16:50-03:00,start,service-a-566b9cc9dc-bldb2/istio-proxy,burst_usec,0
2026-09-24T04:16:50-03:00,start,service-b-b9d464c6d-xbkbk/service-b,usage_usec,5161432
2026-09-24T04:16:50-03:00,start,service-b-b9d464c6d-xbkbk/service-b,user_usec,4441255
