Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,22534,4,830,764.322736100967,28.250859999388922,1162.978247000865,236.8212478920742,187.6141167560087,0.033303295776339524,830,860,890,900,940,970,990,1000,1100,1100,1200
,Aggregated,22534,4,830,764.322736100967,28.250859999388922,1162.978247000865,236.8212478920742,187.6141167560087,0.033303295776339524,830,860,890,900,940,970,990,1000,1100,1100,1200
