Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,47610,0,190,203.5612643350546,3.0713070009369403,932.648939997307,197.17966813694602,396.11262583608675,0.0,190,230,260,270,320,360,410,460,830,910,930
,Aggregated,47610,0,190,203.5612643350546,3.0713070009369403,932.648939997307,197.17966813694602,396.11262583608675,0.0,190,230,260,270,320,360,410,460,830,910,930
