timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-24T01:32:22-03:00,scenario_1-service_a-1,19.15%,108.5MiB,256MiB,42.37%
2026-09-24T01:32:22-03:00,scenario_1-service_b-1,28.00%,97.59MiB,256MiB,38.12%
2026-09-24T01:32:27-03:00,scenario_1-service_a-1,81.78%,110.5MiB,256MiB,43.16%
2026-09-24T01:32:27-03:00,scenario_1-service_b-1,26.45%,97.55MiB,256MiB,38.11%
2026-09-24T01:32:32-03:00,scenario_1-service_a-1,100.44%,123.8MiB,256MiB,48.37%
2026-09-24T01:32:32-03:00,scenario_1-service_b-1,36.14%,97.57MiB,256MiB,38.11%
2026-09-24T01:32:37-03:00,scenario_1-service_a-1,100.66%,111.7MiB,256MiB,43.64%
2026-09-24T01:32:37-03:00,scenario_1-service_b-1,65.10%,97.48MiB,256MiB,38.08%
2026-09-24T01:32:42-03:00,scenario_1-service_a-1,101.44%,115.1MiB,256MiB,44.96%
2026-09-24T01:32:42-03:00,scenario_1-service_b-1,62.14%,99.45MiB,256MiB,38.85%
2026-09-24T01:32:47-03:00,scenario_1-service_a-1,100.92%,127.2MiB,256MiB,49.69%
2026-09-24T01:32:47-03:00,scenario_1-service_b-1,56.56%,111.3MiB,256MiB,43.47%
2026-09-24T01:32:51-03:00,scenario_1-service_a-1,100.78%,127.8MiB,256MiB,49.93%
2026-09-24T01:32:51-03:00,scenario_1-service_b-1,55.67%,99.13MiB,256MiB,38.72%
2026-09-24T01:32:56-03:00,scenario_1-service_a-1,101.41%,115.1MiB,256MiB,44.94%
2026-09-24T01:32:56-03:00,scenario_1-service_b-1,28.72%,101.1MiB,256MiB,39.48%
2026-09-24T01:33:02-03:00,scenario_1-service_a-1,100.69%,115.3MiB,256MiB,45.05%
2026-09-24T01:33:02-03:00,scenario_1-service_b-1,58.12%,112.5MiB,256MiB,43.96%
2026-09-24T01:33:07-03:00,scenario_1-service_a-1,101.15%,127.6MiB,256MiB,49.83%
2026-09-24T01:33:07-03:00,scenario_1-service_b-1,66.51%,104.6MiB,256MiB,40.87%
2026-09-24T01:33:12-03:00,scenario_1-service_a-1,101.68%,116.1MiB,256MiB,45.34%
2026-09-24T01:33:12-03:00,scenario_1-service_b-1,56.30%,104.6MiB,256MiB,40.85%
2026-09-24T01:33:17-03:00,scenario_1-service_a-1,100.89%,115.1MiB,256MiB,44.95%
2026-09-24T01:33:17-03:00,scenario_1-service_b-1,53.03%,104.8MiB,256MiB,40.93%
2026-09-24T01:33:22-03:00,scenario_1-service_a-1,100.33%,126.3MiB,256MiB,49.32%
2026-09-24T01:33:22-03:00,scenario_1-service_b-1,37.55%,104.4MiB,256MiB,40.77%
2026-09-24T01:33:27-03:00,scenario_1-service_a-1,100.78%,115.2MiB,256MiB,45.00%
2026-09-24T01:33:27-03:00,scenario_1-service_b-1,29.42%,104.2MiB,256MiB,40.72%
2026-09-24T01:33:32-03:00,scenario_1-service_a-1,100.64%,115.1MiB,256MiB,44.96%
2026-09-24T01:33:32-03:00,scenario_1-service_b-1,66.01%,104.7MiB,256MiB,40.91%
2026-09-24T01:33:37-03:00,scenario_1-service_a-1,100.17%,115.2MiB,256MiB,44.99%
2026-09-24T01:33:37-03:00,scenario_1-service_b-1,58.82%,104.8MiB,256MiB,40.93%
2026-09-24T01:33:42-03:00,scenario_1-service_a-1,101.63%,114.8MiB,256MiB,44.82%
2026-09-24T01:33:42-03:00,scenario_1-service_b-1,47.61%,116.3MiB,256MiB,45.44%
2026-09-24T01:33:47-03:00,scenario_1-service_a-1,101.48%,115.3MiB,256MiB,45.03%
2026-09-24T01:33:47-03:00,scenario_1-service_b-1,63.72%,105.1MiB,256MiB,41.04%
2026-09-24T01:33:52-03:00,scenario_1-service_a-1,101.40%,124.6MiB,256MiB,48.67%
2026-09-24T01:33:52-03:00,scenario_1-service_b-1,67.15%,105MiB,256MiB,41.03%
2026-09-24T01:33:58-03:00,scenario_1-service_a-1,101.22%,124.9MiB,256MiB,48.79%
2026-09-24T01:33:58-03:00,scenario_1-service_b-1,31.06%,104.8MiB,256MiB,40.93%
2026-09-24T01:34:03-03:00,scenario_1-service_a-1,100.21%,115.6MiB,256MiB,45.16%
2026-09-24T01:34:03-03:00,scenario_1-service_b-1,28.12%,104.8MiB,256MiB,40.94%
2026-09-24T01:34:08-03:00,scenario_1-service_a-1,100.75%,114.9MiB,256MiB,44.90%
2026-09-24T01:34:08-03:00,scenario_1-service_b-1,33.76%,104.7MiB,256MiB,40.89%
2026-09-24T01:34:13-03:00,scenario_1-service_a-1,101.22%,124.4MiB,256MiB,48.60%
2026-09-24T01:34:13-03:00,scenario_1-service_b-1,37.75%,104.8MiB,256MiB,40.92%
2026-09-24T01:34:18-03:00,scenario_1-service_a-1,101.37%,124.7MiB,256MiB,48.71%
2026-09-24T01:34:18-03:00,scenario_1-service_b-1,55.84%,104.9MiB,256MiB,40.99%
2026-09-24T01:34:23-03:00,scenario_1-service_a-1,100.58%,115.3MiB,256MiB,45.05%
2026-09-24T01:34:23-03:00,scenario_1-service_b-1,49.80%,114.9MiB,256MiB,44.88%
2026-09-24T01:34:28-03:00,scenario_1-service_a-1,103.15%,122.9MiB,256MiB,48.00%
2026-09-24T01:34:28-03:00,scenario_1-service_b-1,66.15%,105MiB,256MiB,41.02%
2026-09-24T01:34:33-03:00,scenario_1-service_a-1,0.05%,113.7MiB,256MiB,44.41%
2026-09-24T01:34:33-03:00,scenario_1-service_b-1,21.06%,104.4MiB,256MiB,40.79%
