timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-24T03:19:47-03:00,scenario_1-service_a-1,19.42%,108.1MiB,256MiB,42.22%
2026-09-24T03:19:47-03:00,scenario_1-service_b-1,26.97%,97.43MiB,256MiB,38.06%
2026-09-24T03:19:53-03:00,scenario_1-service_a-1,78.95%,108.6MiB,256MiB,42.43%
2026-09-24T03:19:53-03:00,scenario_1-service_b-1,26.08%,97.19MiB,256MiB,37.96%
2026-09-24T03:19:58-03:00,scenario_1-service_a-1,100.53%,112.6MiB,256MiB,43.97%
2026-09-24T03:19:58-03:00,scenario_1-service_b-1,55.87%,97.34MiB,256MiB,38.02%
2026-09-24T03:20:03-03:00,scenario_1-service_a-1,99.95%,115MiB,256MiB,44.92%
2026-09-24T03:20:03-03:00,scenario_1-service_b-1,26.94%,99.42MiB,256MiB,38.84%
2026-09-24T03:20:08-03:00,scenario_1-service_a-1,100.91%,115.3MiB,256MiB,45.05%
2026-09-24T03:20:08-03:00,scenario_1-service_b-1,55.77%,112.9MiB,256MiB,44.11%
2026-09-24T03:20:13-03:00,scenario_1-service_a-1,100.38%,124.5MiB,256MiB,48.64%
2026-09-24T03:20:13-03:00,scenario_1-service_b-1,64.30%,100.7MiB,256MiB,39.34%
2026-09-24T03:20:18-03:00,scenario_1-service_a-1,100.95%,123.9MiB,256MiB,48.39%
2026-09-24T03:20:18-03:00,scenario_1-service_b-1,28.08%,101.3MiB,256MiB,39.56%
2026-09-24T03:20:23-03:00,scenario_1-service_a-1,101.28%,115.3MiB,256MiB,45.03%
2026-09-24T03:20:23-03:00,scenario_1-service_b-1,28.31%,100.5MiB,256MiB,39.27%
2026-09-24T03:20:28-03:00,scenario_1-service_a-1,101.09%,115.3MiB,256MiB,45.06%
2026-09-24T03:20:28-03:00,scenario_1-service_b-1,36.36%,100.7MiB,256MiB,39.32%
2026-09-24T03:20:33-03:00,scenario_1-service_a-1,101.16%,116.8MiB,256MiB,45.61%
2026-09-24T03:20:33-03:00,scenario_1-service_b-1,53.65%,101.7MiB,256MiB,39.71%
2026-09-24T03:20:38-03:00,scenario_1-service_a-1,100.28%,115.2MiB,256MiB,45.02%
2026-09-24T03:20:38-03:00,scenario_1-service_b-1,36.96%,110MiB,256MiB,42.97%
2026-09-24T03:20:44-03:00,scenario_1-service_a-1,100.78%,115.1MiB,256MiB,44.97%
2026-09-24T03:20:44-03:00,scenario_1-service_b-1,62.56%,100.9MiB,256MiB,39.41%
2026-09-24T03:20:49-03:00,scenario_1-service_a-1,101.75%,124.7MiB,256MiB,48.72%
2026-09-24T03:20:49-03:00,scenario_1-service_b-1,64.57%,101.5MiB,256MiB,39.65%
2026-09-24T03:20:54-03:00,scenario_1-service_a-1,100.90%,125.2MiB,256MiB,48.90%
2026-09-24T03:20:54-03:00,scenario_1-service_b-1,30.71%,101.3MiB,256MiB,39.59%
2026-09-24T03:20:59-03:00,scenario_1-service_a-1,99.36%,114.9MiB,256MiB,44.89%
2026-09-24T03:20:59-03:00,scenario_1-service_b-1,28.56%,101.4MiB,256MiB,39.59%
2026-09-24T03:21:04-03:00,scenario_1-service_a-1,100.58%,115.5MiB,256MiB,45.13%
2026-09-24T03:21:04-03:00,scenario_1-service_b-1,32.80%,101.4MiB,256MiB,39.60%
2026-09-24T03:21:09-03:00,scenario_1-service_a-1,101.31%,115.2MiB,256MiB,45.00%
2026-09-24T03:21:09-03:00,scenario_1-service_b-1,63.31%,100.8MiB,256MiB,39.37%
2026-09-24T03:21:14-03:00,scenario_1-service_a-1,102.15%,115.3MiB,256MiB,45.04%
2026-09-24T03:21:14-03:00,scenario_1-service_b-1,56.62%,100.9MiB,256MiB,39.41%
2026-09-24T03:21:19-03:00,scenario_1-service_a-1,101.66%,128.3MiB,256MiB,50.13%
2026-09-24T03:21:19-03:00,scenario_1-service_b-1,56.95%,101.2MiB,256MiB,39.53%
2026-09-24T03:21:24-03:00,scenario_1-service_a-1,100.64%,115.5MiB,256MiB,45.11%
2026-09-24T03:21:24-03:00,scenario_1-service_b-1,56.87%,101.4MiB,256MiB,39.62%
2026-09-24T03:21:30-03:00,scenario_1-service_a-1,99.40%,114.9MiB,256MiB,44.87%
2026-09-24T03:21:30-03:00,scenario_1-service_b-1,52.37%,101MiB,256MiB,39.45%
2026-09-24T03:21:35-03:00,scenario_1-service_a-1,100.55%,115.1MiB,256MiB,44.96%
2026-09-24T03:21:35-03:00,scenario_1-service_b-1,39.75%,110MiB,256MiB,42.96%
2026-09-24T03:21:40-03:00,scenario_1-service_a-1,100.56%,128.6MiB,256MiB,50.22%
2026-09-24T03:21:40-03:00,scenario_1-service_b-1,32.55%,101.2MiB,256MiB,39.52%
2026-09-24T03:21:45-03:00,scenario_1-service_a-1,100.50%,128.7MiB,256MiB,50.29%
2026-09-24T03:21:45-03:00,scenario_1-service_b-1,64.04%,100.6MiB,256MiB,39.31%
2026-09-24T03:21:50-03:00,scenario_1-service_a-1,99.60%,115.5MiB,256MiB,45.13%
2026-09-24T03:21:50-03:00,scenario_1-service_b-1,54.85%,113.2MiB,256MiB,44.23%
2026-09-24T03:21:55-03:00,scenario_1-service_a-1,101.16%,125.7MiB,256MiB,49.11%
2026-09-24T03:21:55-03:00,scenario_1-service_b-1,65.47%,101.1MiB,256MiB,39.48%
2026-09-24T03:22:00-03:00,scenario_1-service_a-1,0.04%,113.8MiB,256MiB,44.47%
2026-09-24T03:22:00-03:00,scenario_1-service_b-1,22.18%,101.1MiB,256MiB,39.51%
