Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1790230786,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1790230787,20,POST,/api/v1/checkout,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,69,0,3,7.464487145151234,2.450385996780824,23.133831997256493,196.8985507246377
1790230787,20,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,69,0,3,7.464487145151234,2.450385996780824,23.133831997256493,196.8985507246377
1790230788,40,POST,/api/v1/checkout,0.000000,0.000000,3,4,4,4,16,19,21,24,26,26,26,211,0,3,6.265007132802669,2.450385996780824,25.56674799780012,196.90995260663507
1790230788,40,,Aggregated,0.000000,0.000000,3,4,4,4,16,19,21,24,26,26,26,211,0,3,6.265007132802669,2.450385996780824,25.56674799780012,196.90995260663507
1790230789,60,POST,/api/v1/checkout,49.000000,0.000000,4,4,5,6,23,54,66,69,72,72,72,403,0,4,9.383143841296711,2.450385996780824,72.11955299862893,196.95533498759306
1790230789,60,,Aggregated,49.000000,0.000000,4,4,5,6,23,54,66,69,72,72,72,403,0,4,9.383143841296711,2.450385996780824,72.11955299862893,196.95533498759306
1790230790,80,POST,/api/v1/checkout,81.000000,0.000000,4,4,5,5,19,29,60,67,72,72,72,666,0,4,7.787534028591961,2.373621999140596,72.11955299862893,196.94444444444446
1790230790,80,,Aggregated,81.000000,0.000000,4,4,5,5,19,29,60,67,72,72,72,666,0,4,7.787534028591961,2.373621999140596,72.11955299862893,196.94444444444446
1790230791,100,POST,/api/v1/checkout,113.000000,0.000000,4,5,12,19,38,54,64,68,74,74,74,998,0,4,11.65706794094302,2.373621999140596,74.15527899865992,196.96092184368737
1790230791,100,,Aggregated,113.000000,0.000000,4,5,12,19,38,54,64,68,74,74,74,998,0,4,11.65706794094302,2.373621999140596,74.15527899865992,196.96092184368737
1790230792,120,POST,/api/v1/checkout,145.250000,0.000000,4,5,6,14,33,54,65,69,72,74,74,1396,0,4,10.84102715763911,2.373621999140596,74.15527899865992,196.9484240687679
