timestamp,container,cpu_percent,memory_usage,memory_limit,memory_percent
2026-09-24T03:40:33-03:00,scenario_3-service_a-1,21.74%,110.8MiB,256MiB,43.30%
2026-09-24T03:40:33-03:00,scenario_3-service_b-1,18.63%,101.9MiB,256MiB,39.81%
2026-09-24T03:40:38-03:00,scenario_3-service_a-1,86.42%,111.9MiB,256MiB,43.71%
2026-09-24T03:40:38-03:00,scenario_3-service_b-1,29.03%,101.6MiB,256MiB,39.70%
2026-09-24T03:40:43-03:00,scenario_3-service_a-1,101.46%,112.3MiB,256MiB,43.88%
2026-09-24T03:40:43-03:00,scenario_3-service_b-1,27.93%,102MiB,256MiB,39.83%
2026-09-24T03:40:48-03:00,scenario_3-service_a-1,100.45%,116.8MiB,256MiB,45.63%
2026-09-24T03:40:48-03:00,scenario_3-service_b-1,39.16%,104.9MiB,256MiB,40.99%
2026-09-24T03:40:53-03:00,scenario_3-service_a-1,100.25%,118.2MiB,256MiB,46.16%
2026-09-24T03:40:53-03:00,scenario_3-service_b-1,33.11%,104.8MiB,256MiB,40.93%
2026-09-24T03:40:58-03:00,scenario_3-service_a-1,101.16%,125.7MiB,256MiB,49.12%
2026-09-24T03:40:58-03:00,scenario_3-service_b-1,48.04%,104.7MiB,256MiB,40.90%
2026-09-24T03:41:03-03:00,scenario_3-service_a-1,100.23%,130.4MiB,256MiB,50.95%
2026-09-24T03:41:03-03:00,scenario_3-service_b-1,33.25%,105.2MiB,256MiB,41.11%
2026-09-24T03:41:08-03:00,scenario_3-service_a-1,101.01%,117.8MiB,256MiB,46.02%
2026-09-24T03:41:08-03:00,scenario_3-service_b-1,34.95%,110.9MiB,256MiB,43.33%
2026-09-24T03:41:13-03:00,scenario_3-service_a-1,100.32%,117.9MiB,256MiB,46.04%
2026-09-24T03:41:13-03:00,scenario_3-service_b-1,47.62%,104.2MiB,256MiB,40.71%
2026-09-24T03:41:18-03:00,scenario_3-service_a-1,99.99%,117.8MiB,256MiB,46.03%
2026-09-24T03:41:18-03:00,scenario_3-service_b-1,40.39%,105.1MiB,256MiB,41.06%
2026-09-24T03:41:24-03:00,scenario_3-service_a-1,100.94%,130.3MiB,256MiB,50.89%
2026-09-24T03:41:24-03:00,scenario_3-service_b-1,38.67%,104.8MiB,256MiB,40.93%
2026-09-24T03:41:29-03:00,scenario_3-service_a-1,100.37%,118MiB,256MiB,46.08%
2026-09-24T03:41:29-03:00,scenario_3-service_b-1,30.40%,105MiB,256MiB,41.00%
2026-09-24T03:41:34-03:00,scenario_3-service_a-1,100.43%,126.9MiB,256MiB,49.57%
2026-09-24T03:41:34-03:00,scenario_3-service_b-1,36.15%,104.8MiB,256MiB,40.94%
2026-09-24T03:41:39-03:00,scenario_3-service_a-1,100.12%,131.2MiB,256MiB,51.26%
2026-09-24T03:41:39-03:00,scenario_3-service_b-1,41.85%,105MiB,256MiB,41.01%
2026-09-24T03:41:44-03:00,scenario_3-service_a-1,100.50%,118.1MiB,256MiB,46.13%
2026-09-24T03:41:44-03:00,scenario_3-service_b-1,29.57%,105MiB,256MiB,41.01%
2026-09-24T03:41:49-03:00,scenario_3-service_a-1,100.72%,121.2MiB,256MiB,47.35%
2026-09-24T03:41:49-03:00,scenario_3-service_b-1,48.05%,105.3MiB,256MiB,41.12%
2026-09-24T03:41:54-03:00,scenario_3-service_a-1,100.30%,129.9MiB,256MiB,50.73%
2026-09-24T03:41:54-03:00,scenario_3-service_b-1,39.13%,105MiB,256MiB,41.02%
2026-09-24T03:41:59-03:00,scenario_3-service_a-1,100.44%,117.8MiB,256MiB,46.00%
2026-09-24T03:41:59-03:00,scenario_3-service_b-1,27.92%,105MiB,256MiB,41.02%
2026-09-24T03:42:04-03:00,scenario_3-service_a-1,101.06%,117.9MiB,256MiB,46.05%
2026-09-24T03:42:04-03:00,scenario_3-service_b-1,46.68%,104.6MiB,256MiB,40.84%
2026-09-24T03:42:09-03:00,scenario_3-service_a-1,100.66%,129.7MiB,256MiB,50.66%
2026-09-24T03:42:09-03:00,scenario_3-service_b-1,35.11%,105.2MiB,256MiB,41.08%
2026-09-24T03:42:14-03:00,scenario_3-service_a-1,100.38%,118.1MiB,256MiB,46.15%
2026-09-24T03:42:14-03:00,scenario_3-service_b-1,38.67%,105.3MiB,256MiB,41.15%
2026-09-24T03:42:20-03:00,scenario_3-service_a-1,100.75%,117.7MiB,256MiB,45.99%
2026-09-24T03:42:20-03:00,scenario_3-service_b-1,47.49%,105.3MiB,256MiB,41.15%
2026-09-24T03:42:25-03:00,scenario_3-service_a-1,100.74%,117.6MiB,256MiB,45.93%
2026-09-24T03:42:25-03:00,scenario_3-service_b-1,42.16%,104.5MiB,256MiB,40.83%
2026-09-24T03:42:30-03:00,scenario_3-service_a-1,99.85%,131.2MiB,256MiB,51.24%
2026-09-24T03:42:30-03:00,scenario_3-service_b-1,42.21%,105.1MiB,256MiB,41.07%
2026-09-24T03:42:35-03:00,scenario_3-service_a-1,101.29%,117.7MiB,256MiB,45.98%
2026-09-24T03:42:35-03:00,scenario_3-service_b-1,30.32%,105.3MiB,256MiB,41.14%
2026-09-24T03:42:40-03:00,scenario_3-service_a-1,100.68%,121.5MiB,256MiB,47.45%
2026-09-24T03:42:40-03:00,scenario_3-service_b-1,36.25%,104.8MiB,256MiB,40.94%
2026-09-24T03:42:45-03:00,scenario_3-service_a-1,0.04%,116.4MiB,256MiB,45.45%
2026-09-24T03:42:45-03:00,scenario_3-service_b-1,9.75%,104.4MiB,256MiB,40.77%
