Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/checkout,46990,0,190,209.05832859372538,8.282135997433215,1091.6278199983935,197.20753351776975,390.79072962258283,0.0,190,230,260,280,320,370,540,740,970,1100,1100
,Aggregated,46990,0,190,209.05832859372538,8.282135997433215,1091.6278199983935,197.20753351776975,390.79072962258283,0.0,190,230,260,280,320,370,540,740,970,1100,1100
