timestamp,cpu_busy_percent,load1,cpu_mhz_mean,temp_max_c
2026-09-24T02:49:48-03:00,17.2,0.30,3700,71.0
2026-09-24T02:49:50-03:00,17.7,0.30,3700,71.0
2026-09-24T02:49:52-03:00,20.4,0.28,3815,69.0
2026-09-24T02:49:55-03:00,20.3,0.28,3838,67.0
2026-09-24T02:49:57-03:00,19.8,0.25,3722,71.0
2026-09-24T02:49:59-03:00,22.7,0.25,3407,68.0
2026-09-24T02:50:01-03:00,19.5,0.25,3394,65.0
2026-09-24T02:50:03-03:00,20.5,0.31,3363,65.0
2026-09-24T02:50:05-03:00,19.4,0.31,2932,69.0
2026-09-24T02:50:07-03:00,20.2,0.29,3700,73.0
2026-09-24T02:50:09-03:00,20.2,0.29,3851,67.0
2026-09-24T02:50:11-03:00,20.6,0.29,3808,66.0
2026-09-24T02:50:13-03:00,19.9,0.35,3815,66.0
2026-09-24T02:50:15-03:00,19.9,0.35,3445,68.0
2026-09-24T02:50:17-03:00,19.6,0.32,3816,68.0
2026-09-24T02:50:19-03:00,19.2,0.32,3700,73.0
2026-09-24T02:50:21-03:00,20.2,0.45,3872,67.0
2026-09-24T02:50:23-03:00,19.8,0.45,3700,69.0
2026-09-24T02:50:25-03:00,21.0,0.45,3700,74.0
2026-09-24T02:50:27-03:00,20.3,0.50,3792,69.0
2026-09-24T02:50:29-03:00,20.3,0.50,3780,68.0
2026-09-24T02:50:31-03:00,19.6,0.46,3474,67.0
2026-09-24T02:50:33-03:00,20.3,0.46,3369,67.0
2026-09-24T02:50:35-03:00,19.3,0.46,3418,66.0
2026-09-24T02:50:37-03:00,19.9,0.58,3033,65.0
2026-09-24T02:50:39-03:00,19.9,0.58,2559,65.0
2026-09-24T02:50:41-03:00,20.2,0.53,3700,73.0
2026-09-24T02:50:43-03:00,20.9,0.53,3700,71.0
2026-09-24T02:50:45-03:00,19.8,0.53,3815,69.0
2026-09-24T02:50:47-03:00,20.3,0.49,3005,66.0
2026-09-24T02:50:49-03:00,19.9,0.49,3807,65.0
2026-09-24T02:50:51-03:00,20.3,0.45,3419,66.0
2026-09-24T02:50:53-03:00,19.7,0.45,3819,65.0
2026-09-24T02:50:55-03:00,20.4,0.45,3791,67.0
2026-09-24T02:50:57-03:00,18.3,0.41,3829,70.0
2026-09-24T02:50:59-03:00,20.6,0.41,3700,73.0
2026-09-24T02:51:01-03:00,20.6,0.38,3813,69.0
2026-09-24T02:51:03-03:00,19.7,0.38,3700,74.0
2026-09-24T02:51:05-03:00,20.1,0.38,2955,66.0
2026-09-24T02:51:07-03:00,19.2,0.35,3820,65.0
2026-09-24T02:51:09-03:00,20.5,0.35,3394,67.0
2026-09-24T02:51:11-03:00,19.8,0.32,3456,66.0
2026-09-24T02:51:13-03:00,19.9,0.32,2505,68.0
2026-09-24T02:51:15-03:00,20.0,0.32,3700,71.0
2026-09-24T02:51:17-03:00,20.2,0.30,3700,74.0
2026-09-24T02:51:19-03:00,20.2,0.30,3811,66.0
2026-09-24T02:51:21-03:00,19.5,0.27,3837,68.0
2026-09-24T02:51:23-03:00,20.3,0.27,3796,66.0
2026-09-24T02:51:25-03:00,19.9,0.27,3424,65.0
2026-09-24T02:51:27-03:00,20.5,0.33,3007,64.0
2026-09-24T02:51:29-03:00,19.5,0.33,3781,64.0
2026-09-24T02:51:31-03:00,20.2,0.30,3419,66.0
2026-09-24T02:51:33-03:00,19.1,0.30,3700,77.0
2026-09-24T02:51:35-03:00,20.8,0.30,3700,73.0
2026-09-24T02:51:37-03:00,19.4,0.28,3787,66.0
2026-09-24T02:51:39-03:00,20.3,0.28,3822,70.0
2026-09-24T02:51:41-03:00,19.8,0.34,3372,64.0
2026-09-24T02:51:43-03:00,19.5,0.34,3822,65.0
2026-09-24T02:51:45-03:00,20.4,0.34,3008,64.0
2026-09-24T02:51:47-03:00,20.3,0.31,2971,65.0
2026-09-24T02:51:49-03:00,20.7,0.31,3700,72.0
2026-09-24T02:51:51-03:00,19.9,0.29,3700,76.0
2026-09-24T02:51:53-03:00,20.1,0.29,3813,68.0
2026-09-24T02:51:55-03:00,19.4,0.29,3850,65.0
2026-09-24T02:51:57-03:00,22.7,0.26,3376,71.0
2026-09-24T02:51:59-03:00,5.2,0.26,2159,62.0
2026-09-24T02:52:01-03:00,3.0,0.32,2123,63.0
2026-09-24T02:52:03-03:00,2.6,0.32,2159,60.0
